delegator,biweek,how_many_prep_voted,raffle_tickets
hxa20bcbb87b7b9138fcc9cde7128f6156f61257e7,2021-03 & 2021-04,76,7
hxa20bcbb87b7b9138fcc9cde7128f6156f61257e7,2021-03 & 2021-04,76,7
hxa20bcbb87b7b9138fcc9cde7128f6156f61257e7,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hxa3fd62875b9f3847afc635b14d51958c1f82340b,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hxa77848ec3f2d738bf5bc9260fb38e712ef4ccb96,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hx935596bf7dbd20059f11161c460ef3e709f5c5d4,2021-03 & 2021-04,76,7
hxa849d469f4973da9aa518bb1a282fb652bf4257b,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hxa849d469f4973da9aa518bb1a282fb652bf4257b,2021-03 & 2021-04,76,7
hxa849d469f4973da9aa518bb1a282fb652bf4257b,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hx1a3773dc95697f190d985c183f5c876ada4f8c74,2021-03 & 2021-04,76,7
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-03 & 2021-04,76,7
hx22287bdc301f992a727b31b9731233f95dc12a35,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hx50b9bcd2ac158d6271d6ef6e3c3abcdfb0068e0a,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hx2c1c2001fb7d8474b58e8c482377f17743a391c5,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hxe606664309469451c0238b02ed913ce4fcaece81,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx2f4aa97a28d5896407bb77915935eff6884a7be8,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx504725943782731eb4c5f7432f74ad9855dd768f,2021-03 & 2021-04,76,7
hx4481446eefa51a126beb3c100e53ba325522e5d4,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hx4863d9a71c45c17c3765ed46eb11ecaca0cd79e5,2021-03 & 2021-04,76,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx14eb0ae8139000a7c0f6ac8280cbf85612b553bf,2021-03 & 2021-04,73,7
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2021-03 & 2021-04,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2021-03 & 2021-04,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2021-03 & 2021-04,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2021-03 & 2021-04,56,5
hx049eec5560f8518cffce2ab74fce56ad31fc79c6,2021-03 & 2021-04,56,5
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2021-03 & 2021-04,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2021-03 & 2021-04,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2021-03 & 2021-04,44,4
hxd2fe38548f3f4a8c545112582c668913a85d4b93,2021-03 & 2021-04,44,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2021-03 & 2021-04,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2021-03 & 2021-04,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2021-03 & 2021-04,42,4
hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2021-03 & 2021-04,42,4
hxaf0882e1856ba71a69408edea4c244f706ac622e,2021-03 & 2021-04,39,3
hxaf0882e1856ba71a69408edea4c244f706ac622e,2021-03 & 2021-04,39,3
hxaf0882e1856ba71a69408edea4c244f706ac622e,2021-03 & 2021-04,39,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2021-03 & 2021-04,33,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2021-03 & 2021-04,33,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2021-03 & 2021-04,33,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2021-03 & 2021-04,33,3
hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,2021-03 & 2021-04,33,3
hx42967fdffaacf8b41362b3574d631a17c320ff49,2021-03 & 2021-04,33,3
hxf7680b84aed887350194c26bd98996312020379f,2021-03 & 2021-04,32,3
hxf7680b84aed887350194c26bd98996312020379f,2021-03 & 2021-04,32,3
hxf7680b84aed887350194c26bd98996312020379f,2021-03 & 2021-04,32,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2021-03 & 2021-04,32,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2021-03 & 2021-04,32,3
hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,2021-03 & 2021-04,32,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2021-03 & 2021-04,31,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2021-03 & 2021-04,31,3
hxd2b801100a49fb8cdca2df399e14f06b96acafa8,2021-03 & 2021-04,31,3
hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,2021-03 & 2021-04,28,2
hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,2021-03 & 2021-04,28,2
hx19e77fa5230bdb5275463107dd0f0384e259e382,2021-03 & 2021-04,28,2
hx19e77fa5230bdb5275463107dd0f0384e259e382,2021-03 & 2021-04,28,2
hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,2021-03 & 2021-04,28,2
hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,2021-03 & 2021-04,28,2
hx0ca2d52c686c23ad31bdfc904ebeb00191ae60fa,2021-03 & 2021-04,26,2
hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,2021-03 & 2021-04,26,2
hx0ca2d52c686c23ad31bdfc904ebeb00191ae60fa,2021-03 & 2021-04,26,2
hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,2021-03 & 2021-04,26,2
hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,2021-03 & 2021-04,26,2
hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,2021-03 & 2021-04,26,2
hxb812766bc41d782edd84f7b8a36c97fcaf6bfd39,2021-03 & 2021-04,25,2
hx11b05f0b9015386cc8193c7303785c810578dfe4,2021-03 & 2021-04,25,2
hxb812766bc41d782edd84f7b8a36c97fcaf6bfd39,2021-03 & 2021-04,25,2
hx11b05f0b9015386cc8193c7303785c810578dfe4,2021-03 & 2021-04,25,2
hx3835713d70611131e56ac7ee2a1dfdc37f6bf350,2021-03 & 2021-04,25,2
hx24669c845952b06984d6b4f5d6a5edcb6b4cc1cf,2021-03 & 2021-04,25,2
hx24669c845952b06984d6b4f5d6a5edcb6b4cc1cf,2021-03 & 2021-04,25,2
hx3835713d70611131e56ac7ee2a1dfdc37f6bf350,2021-03 & 2021-04,25,2
hxcaf3a1285478520ad520d34d470aed54d49c4774,2021-03 & 2021-04,24,2
hxcaf3a1285478520ad520d34d470aed54d49c4774,2021-03 & 2021-04,24,2
hxb24175f91931322feb42bc5f4986e78b962dc7f8,2021-03 & 2021-04,23,2
hx396b89b9167f5b1ca55e8224fcff78b22677bf1f,2021-03 & 2021-04,23,2
hx4c9cc8daac26a7547d378fc9d1960bd9e3187870,2021-03 & 2021-04,23,2
hx6aee4d81a36e730ef217616542ed7c654829ead2,2021-03 & 2021-04,23,2
hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,2021-03 & 2021-04,23,2
hxee4ed659a48922c4f5dbe97ab3fcdc35a7010924,2021-03 & 2021-04,23,2
hxb24175f91931322feb42bc5f4986e78b962dc7f8,2021-03 & 2021-04,23,2
hx396b89b9167f5b1ca55e8224fcff78b22677bf1f,2021-03 & 2021-04,23,2
hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,2021-03 & 2021-04,23,2
hx6aee4d81a36e730ef217616542ed7c654829ead2,2021-03 & 2021-04,23,2
hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,2021-03 & 2021-04,23,2
hx171a92e51f8f199d509c61699897bdc93f265761,2021-03 & 2021-04,23,2
hx4c9cc8daac26a7547d378fc9d1960bd9e3187870,2021-03 & 2021-04,23,2
hx171a92e51f8f199d509c61699897bdc93f265761,2021-03 & 2021-04,23,2
hxd6b8a685743ab7134eeb545947741817e0caf4af,2021-03 & 2021-04,22,2
hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,2021-03 & 2021-04,22,2
hx349502ce9e2e1f290769bfa4d2a878a0cfb0050f,2021-03 & 2021-04,22,2
hx4b3aec7d9d401557939d392e03721025eee2a6a7,2021-03 & 2021-04,22,2
hx4b3aec7d9d401557939d392e03721025eee2a6a7,2021-03 & 2021-04,22,2
hxd6b8a685743ab7134eeb545947741817e0caf4af,2021-03 & 2021-04,22,2
hx349502ce9e2e1f290769bfa4d2a878a0cfb0050f,2021-03 & 2021-04,22,2
hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,2021-03 & 2021-04,22,2
hxb5cdb4ce8461e00fe1cf55a307b864e4b648c219,2021-03 & 2021-04,21,2
hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,2021-03 & 2021-04,21,2
hx1cd1e371a8f885f68799aa837e287c5c442e9adb,2021-03 & 2021-04,21,2
hxd3e0281240626d09498c13a2baea34ced94832cc,2021-03 & 2021-04,21,2
hx5203a1c4db4ce125e32d81205a8bff763ff579f1,2021-03 & 2021-04,21,2
hxd3e0281240626d09498c13a2baea34ced94832cc,2021-03 & 2021-04,21,2
hxd5831e3323d39b999a92970d1a1d4a5e848dda46,2021-03 & 2021-04,21,2
hx624cc71bdd83371ed6ed32ba06c705e8d586244c,2021-03 & 2021-04,21,2
hx624cc71bdd83371ed6ed32ba06c705e8d586244c,2021-03 & 2021-04,21,2
hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2021-03 & 2021-04,21,2
hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2021-03 & 2021-04,21,2
hx51674f92698373018f9484cc27694a1d78ef44d6,2021-03 & 2021-04,21,2
hx51674f92698373018f9484cc27694a1d78ef44d6,2021-03 & 2021-04,21,2
hx5203a1c4db4ce125e32d81205a8bff763ff579f1,2021-03 & 2021-04,21,2
hx1cd1e371a8f885f68799aa837e287c5c442e9adb,2021-03 & 2021-04,21,2
hxeb51fc4945fe9659e5976530bb64ee4707b553ec,2021-03 & 2021-04,21,2
hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,2021-03 & 2021-04,21,2
hxd5831e3323d39b999a92970d1a1d4a5e848dda46,2021-03 & 2021-04,21,2
hxb5cdb4ce8461e00fe1cf55a307b864e4b648c219,2021-03 & 2021-04,21,2
hx3c117f6c88806a9a37f5602ab884568d71138239,2021-03 & 2021-04,21,2
hx4c503680cb38fc18647e0206a437889589880ac6,2021-03 & 2021-04,21,2
hx4c503680cb38fc18647e0206a437889589880ac6,2021-03 & 2021-04,21,2
hx77035912d806f04dad1a0d33ba6014effcc7fbc0,2021-03 & 2021-04,21,2
hx3c117f6c88806a9a37f5602ab884568d71138239,2021-03 & 2021-04,21,2
hxc65088187c9168b2a325ec65add70306c90502f8,2021-03 & 2021-04,21,2
hxc65088187c9168b2a325ec65add70306c90502f8,2021-03 & 2021-04,21,2
hx77035912d806f04dad1a0d33ba6014effcc7fbc0,2021-03 & 2021-04,21,2
hxeb51fc4945fe9659e5976530bb64ee4707b553ec,2021-03 & 2021-04,21,2
hx8180cd39e8cbd791e28c3110e97379f115d63ca3,2021-03 & 2021-04,20,2
hx8180cd39e8cbd791e28c3110e97379f115d63ca3,2021-03 & 2021-04,20,2
hxe67b818b6ab2967afc6ede848658c66802b8ab9c,2021-03 & 2021-04,20,2
hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,2021-03 & 2021-04,20,2
hx171d08d1081c49e284a719ff2de6f4570a0ab75b,2021-03 & 2021-04,20,2
hxe67b818b6ab2967afc6ede848658c66802b8ab9c,2021-03 & 2021-04,20,2
hx171d08d1081c49e284a719ff2de6f4570a0ab75b,2021-03 & 2021-04,20,2
hxda0c8d3a5434b377d194026b448497f163f5af71,2021-03 & 2021-04,20,2
hxfc1d91e591c20c2546f3f5b073d6a2379335169e,2021-03 & 2021-04,20,2
hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,2021-03 & 2021-04,20,2
hxfc1d91e591c20c2546f3f5b073d6a2379335169e,2021-03 & 2021-04,20,2
hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,2021-03 & 2021-04,20,2
hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,2021-03 & 2021-04,20,2
hxcb95e7390d67723f0cd7830aaa56a248763817d8,2021-03 & 2021-04,20,2
hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,2021-03 & 2021-04,20,2
hx857353391e454d7fc60f4879224aade697602877,2021-03 & 2021-04,20,2
hx69b2050d3976d5115e1452e078b987a63ee7e411,2021-03 & 2021-04,20,2
hxb17745d715f488307816fb9d2861bc2d08c39e5c,2021-03 & 2021-04,20,2
hx69b2050d3976d5115e1452e078b987a63ee7e411,2021-03 & 2021-04,20,2
hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,2021-03 & 2021-04,20,2
hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,2021-03 & 2021-04,20,2
hx23c7091c5c63676d0667653d2c1a0791cf9236d2,2021-03 & 2021-04,20,2
hx23c7091c5c63676d0667653d2c1a0791cf9236d2,2021-03 & 2021-04,20,2
hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,2021-03 & 2021-04,20,2
hx864c5eec5eccb203772a322cd711ae7f5c8dec77,2021-03 & 2021-04,20,2
hx864c5eec5eccb203772a322cd711ae7f5c8dec77,2021-03 & 2021-04,20,2
hxda0c8d3a5434b377d194026b448497f163f5af71,2021-03 & 2021-04,20,2
hxcb95e7390d67723f0cd7830aaa56a248763817d8,2021-03 & 2021-04,20,2
hx857353391e454d7fc60f4879224aade697602877,2021-03 & 2021-04,20,2
hxb17745d715f488307816fb9d2861bc2d08c39e5c,2021-03 & 2021-04,20,2
hxd57953ba157721028b3fedbc7c067ed555c85e01,2021-03 & 2021-04,19,1
hx3f133cdf56a93b43bca05939d12d4996a98996ab,2021-03 & 2021-04,19,1
hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,2021-03 & 2021-04,19,1
hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,2021-03 & 2021-04,19,1
hxe3a14e23df98f119c7fcac5baf72571d501a25e5,2021-03 & 2021-04,18,1
hxb8422e1350a2cac09a138e406b3968e422fc36b0,2021-03 & 2021-04,18,1
hx5a0e4b938c18907a8e1fe8bc80f8f088ef82dfc2,2021-03 & 2021-04,18,1
hx649751cb1697fbae9a581f829f938a284692effc,2021-03 & 2021-04,18,1
hx26907c177186f27613f85431237f3d68cf303528,2021-03 & 2021-04,18,1
hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,2021-03 & 2021-04,18,1
hx02d9625fede24e2378ab6e96cf354cb350992c65,2021-03 & 2021-04,18,1
hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,2021-03 & 2021-04,18,1
hx5e46559dcbaf2107e562e3e5832ed7b384c8debe,2021-03 & 2021-04,17,1
hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,2021-03 & 2021-04,17,1
hxc30aabbc541d3ad4019aa5675fc553549852130e,2021-03 & 2021-04,17,1
hx10e196b23d1b042a6a1ff67931598458f8cef7f5,2021-03 & 2021-04,17,1
hxa4556d928cfabb02caa1f07078f579638b5d4357,2021-03 & 2021-04,17,1
hxdeb908625fcab32473b9ab4798fb140bdd290324,2021-03 & 2021-04,17,1
hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,2021-03 & 2021-04,17,1
hx44a17a00d1641f939c78d95dc6b1807de266ecbc,2021-03 & 2021-04,17,1
hx6de349dbe155a21ee96dcf194d65f67f50ad2a74,2021-03 & 2021-04,17,1
hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,2021-03 & 2021-04,17,1
hx6b9dcbd1234b5f5317b04fc4bcfb31930d0d4895,2021-03 & 2021-04,17,1
hxac362b78a8ae5509660b50063cc3681679e6f68d,2021-03 & 2021-04,17,1
hx87455c62c2ef3f37496fb2fef0df86fdadada87c,2021-03 & 2021-04,17,1
hx4ae2b9bd8264a9fe4090fcdc917538c860020838,2021-03 & 2021-04,16,1
hxfe43e4d0782cc62ff4e9714771ae94d743e27234,2021-03 & 2021-04,16,1
hx5b038a80b468ed9b581f666bbcd01316f4782ba3,2021-03 & 2021-04,16,1
hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,2021-03 & 2021-04,16,1
hxa7b3f39a318d7242dc06908deda20676609d2630,2021-03 & 2021-04,16,1
hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,2021-03 & 2021-04,16,1
hx3b6b3693f4945a585acd7d26a2e8801f5206b7ca,2021-03 & 2021-04,16,1
hx516821530e04f3b9b5866581a594f649fef926a9,2021-03 & 2021-04,16,1
hx15d0bf04972e2c38a1eeba354de68e528f250c13,2021-03 & 2021-04,16,1
hx82a8319354bbdf73087c60a019563c980061f592,2021-03 & 2021-04,16,1
hx02e7a0938791fcbd5379740a3f7cdbd5c75c690e,2021-03 & 2021-04,16,1
hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,2021-03 & 2021-04,16,1
hxe3dd8785da38941b2d6893b027502a586be5edb1,2021-03 & 2021-04,16,1
hx1a3690342bc1fbabae3362b56059d17b69b40915,2021-03 & 2021-04,16,1
hx980c88105afbc6dec15d6e44bea29289c2ab6683,2021-03 & 2021-04,16,1
hx87d6c4d3e40401429a8acbd15305736e30909d3e,2021-03 & 2021-04,16,1
hxc4017a4206d87b195d036cb9a1690b782309db4d,2021-03 & 2021-04,16,1
hxa4ba1bcf183f051844c278796f47112e8805d229,2021-03 & 2021-04,15,1
hx250858a62cd9fec535459cd61ca7b1d89984c8a9,2021-03 & 2021-04,15,1
hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,2021-03 & 2021-04,15,1
hx9b7a327acaa261572c77722c44a4090f16dc4c98,2021-03 & 2021-04,15,1
hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,2021-03 & 2021-04,15,1
hx6f073f0bf43914af6bb71f17e4e9cd3814039832,2021-03 & 2021-04,15,1
hxd32087b5cb414cca8af65d10efa339e72fc105d5,2021-03 & 2021-04,15,1
hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,2021-03 & 2021-04,15,1
hx3b4d5658cdd5ef6b4bc3f61322907ea89fbdd6d8,2021-03 & 2021-04,15,1
hx366b21ec146a5c6f300e57445b10fa1f9de87453,2021-03 & 2021-04,15,1
hxf293f84ba6afe277f75ad341cef4732c518d3b85,2021-03 & 2021-04,15,1
hxdd3e1988cb579476efba6206819f7cd6af43f38d,2021-03 & 2021-04,15,1
hx7c3cc3611ee50a8db0362a16abccbd208b70b22a,2021-03 & 2021-04,15,1
hx194ece0e97d37953e760e60ab4d6453e5ce8cc40,2021-03 & 2021-04,15,1
hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,2021-03 & 2021-04,15,1
hx53c974aa02514313dc3e5371d3703051e4825f3b,2021-03 & 2021-04,15,1
hx20b552239c2a65a5c5add74ec36a4f647c72a5d3,2021-03 & 2021-04,15,1
hxb28391ccbbe4922c14614f844059d229c27a4809,2021-03 & 2021-04,15,1
hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,2021-03 & 2021-04,15,1
hx400caf02e3b3c233b959a26137b3d429475f59e0,2021-03 & 2021-04,15,1
hxaa4c8bc23934787421737febb34a7a0b524d2da3,2021-03 & 2021-04,15,1
hx11817efb1525bd5bfb1bc1997d9f9c25769912ff,2021-03 & 2021-04,14,1
hx5e2908097689627b16532de3047fc61bc8ee726c,2021-03 & 2021-04,14,1
hx0307ad8047ddf017414e802442d8613c092a77f1,2021-03 & 2021-04,14,1
hxfd5f76ed532423a8b94480897ddf54281b4e2071,2021-03 & 2021-04,14,1
hx61c0addd91b6d127d2dff071020d1ce952519215,2021-03 & 2021-04,14,1
hx35f4c940313d020a80e9ec6668106857146797e2,2021-03 & 2021-04,14,1
hx64da87c4f98555420aecb02fc655198d343cecaa,2021-03 & 2021-04,14,1
hxe435f4d411b38115de401ab748d78aefb901fd8b,2021-03 & 2021-04,14,1
hx91449e6edfd99af685c9c376024db63fca65e236,2021-03 & 2021-04,14,1
hx1e95844b608908a9b4f02d228e9b93fc2201b8f7,2021-03 & 2021-04,14,1
hx461eb340a1aca911fb8a85d0401a5c3b84345aae,2021-03 & 2021-04,14,1
hxcb3204684516b1bb89d0e4c09a1cea848db2a7f1,2021-03 & 2021-04,14,1
hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,2021-03 & 2021-04,14,1
hx099f80b0911a8d44d21053743334334dadb153ce,2021-03 & 2021-04,14,1
hx17de469300d89a6c725084947f753589ca621e87,2021-03 & 2021-04,14,1
hx214c205cf242bbc508a12e97f5b6ad5c5d5ecc71,2021-03 & 2021-04,14,1
hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,2021-03 & 2021-04,14,1
hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,2021-03 & 2021-04,14,1
hxc470e81f360523fb6f427c4f270ade417788ca9c,2021-03 & 2021-04,14,1
