date,IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD,holders,liquidity
2023/03/22,$unknown,16553.463945823558,184.0,,,,
2023/03/22,FIN,34839.17120867507,133.0,0.0757529074864289,2639.168513474621,2242.0,17232.616950735704
2023/03/22,OMM,940545.863592555,114.0,0.0056658613619698,5329.002467689628,13877.0,168796.28896704945
2023/03/22,BTCB,0.2913727898885663,43.0,27280.844593760343,7948.895799800362,95.0,45334.1783025866
2023/03/22,IUSDC,7993.690214,40.0,1.0045853478669955,8030.34406437219,5563.0,163368.92803160063
2023/03/22,CROWN,49624.11845739027,34.0,0.0055630708622152,276.06248745342543,1102.0,15280.14914531093
2023/03/22,USDS,1469.8576560767983,34.0,1.0050492372737867,1477.2793161410225,5414.0,54309.42384822333
2023/03/22,ETH,1.434009864593767,12.0,1735.7097257849755,2489.0248688469974,89.0,39538.45649677215
2023/03/22,VOID,2200.948819462115,8.0,0.0153688855920423,33.82613060025388,141.0,735.6835809685698
2023/03/22,XCROWN,4417.65539467156,8.0,0.0055630708622152,24.575730005405333,1102.0,15280.14914531093
2023/03/22,oICX,1981.5847426270736,6.0,0.2442717321703865,484.04513752392495,11959.0,1165806.1306891085
2023/03/22,FinICX,6791.528663736178,3.0,0.2442717321703865,1658.978470775667,11959.0,1165806.1306891085
2023/03/22,BUSD,9.0,2.0,1.0168271936327171,9.151444742694457,41.0,3.925729689101337
2023/03/22,UP,0.3407436437315855,2.0,0.6117547102061045,0.2084515290255882,,
2023/03/22,NPT,0.0,1.0,0.0001991266020413,0.0,464.0,1.032909496720461
2023/03/22,ICX,,,0.208293075,,,
2023/03/23,sICX,357789.3532187388,818.0,0.2561766911078618,91657.29262119852,11959.0,1207244.4285974083
2023/03/23,bnUSD,172388.33857705208,747.0,1.0138326443775385,174772.92515942315,9727.0,1203804.8647837287
2023/03/23,FRMD,19042.920680527903,728.0,0.0190012640707541,361.83956452913566,809.0,12173.38786992724
2023/03/23,BALN,69674.03391114176,243.0,0.1283188736012334,8940.49355073185,16335.0,668300.029868036
2023/03/23,GBET,81135.34395664325,242.0,0.0048449469623077,393.09643823853,2778.0,13391.943365457257
2023/03/23,CFT,408282.6523944432,173.0,0.0053198808442893,2172.015061528841,18971.0,53782.0923912555
2023/03/23,$unknown,25449.980276654183,152.0,,,,
2023/03/23,CODE,2439288.1686138003,152.0,2.1628969175460586e-05,52.75928860901359,218.0,24.95181594207932
2023/03/23,FIN,46835.88729066726,124.0,0.0813208739642576,3808.735287368529,2243.0,17815.095234702792
2023/03/23,OMM,1003571.6061927488,117.0,0.0058954709329118,5916.527233405032,13878.0,175200.0410280968
2023/03/23,IUSDC,28318.683781,48.0,1.034111723015589,29284.682878303523,5563.0,167501.17473406804
2023/03/23,CROWN,133452.58591199905,32.0,0.0057523231635558,767.6624011780243,1103.0,15681.312442865858
2023/03/23,USDS,33230.885794980415,29.0,1.0296326290792548,34215.604307718146,5414.0,57133.34041089237
2023/03/23,BTCB,1.4538302917172727,29.0,28833.301249696076,41918.72676701765,96.0,34729.02531034271
2023/03/23,ETH,1.944642640108306,16.0,1827.5046556448435,3553.8434783634093,90.0,40825.90535788319
2023/03/23,VOID,21993.122892138832,11.0,0.0112652465542459,247.75795187777464,141.0,644.2490461515822
2023/03/23,XCROWN,24769.684859940036,7.0,0.0057523231635558,142.48323197381262,1103.0,15681.312442865858
2023/03/23,BUSD,4035.7432,5.0,1.0663838323773998,4303.651300107032,41.0,4.113034088598615
2023/03/23,OWT,20.0,4.0,0.0057523231635558,0.1150464632711177,1103.0,15681.312442865858
2023/03/23,oICX,2615.290915318367,4.0,0.2561766911078618,669.9765729707105,11959.0,1207244.4285974083
2023/03/23,oUSDS,15474.44171441155,4.0,1.0296326290792548,15932.990105943256,5414.0,57133.34041089237
2023/03/23,IUSDT,330.843582,4.0,1.0176246285842898,336.674577252246,3474.0,10699.227033631932
2023/03/23,NPT,43.875,3.0,0.0002019284562339,0.0088596110172652,464.0,1.0464199945441652
2023/03/23,IAM,48.9834709432502,2.0,0.0092299824715579,0.4521165782022665,4061.0,8.162561704860735
2023/03/23,CLAW,68084.43387785027,2.0,6.671789934070966e-05,4.542450406131617,526.0,1619.1093032761055
2023/03/23,METX,44383.36366977129,2.0,6.6806848754777e-05,2.9651126639146748,11414.0,1208.365337878111
2023/03/23,finICX,306.8452581456364,1.0,0.2561766911078618,78.60660291388683,11959.0,1207244.4285974083
2023/03/23,finMICX,24.44784049645599,1.0,0.2561766911078618,6.262966883114881,11959.0,1207244.4285974083
2023/03/23,ICX,,,0.2184,,,
2023/03/24,FRMD,41695.40824825926,1240.0,0.0193675743684056,807.5389200691949,809.0,12292.483159494785
2023/03/24,bnUSD,142655.01492003177,1067.0,1.001560979709171,142877.6965037334,9727.0,1190670.4728374768
2023/03/24,sICX,591317.712822146,993.0,0.2554785777408,151069.00826474468,11959.0,1198292.0887260963
2023/03/24,GBET,75028.40051743269,545.0,0.00475418956786,356.6992390332076,2778.0,13200.9271842017
2023/03/24,BALN,89445.35827491977,221.0,0.1275069456937587,11404.904440118988,16335.0,663272.8146289282
2023/03/24,CFT,232104.78206176145,140.0,0.0053520615163883,1242.239071842467,18971.0,53942.59146441884
2023/03/24,CODE,820556.5036227327,140.0,2.417304740779582e-05,19.8353512628475,218.0,26.34697742730326
2023/03/24,$unknown,10700.749525445965,132.0,,,,
2023/03/24,OMM,1127744.604833085,120.0,0.0058144918335615,6557.261795145036,13878.0,172797.57415442663
2023/03/24,FIN,34796.49986820702,119.0,0.0831202442339168,2892.293567530824,2244.0,17765.740877909768
2023/03/24,BTCB,0.1785613762579889,50.0,28012.84777725187,5002.012652011639,96.0,34015.62930940408
2023/03/24,IUSDC,1346.95457,37.0,1.0115678207309533,1362.5358989984982,5564.0,164197.4306108202
2023/03/24,USDS,950.049580600442,31.0,1.0053214528856875,955.1052246826744,5414.0,56003.23185560924
2023/03/24,ETH,1.5705087474443509,28.0,1749.4192427770522,2747.4782237288327,90.0,39691.60092004616
2023/03/24,CROWN,59155.25783580069,16.0,0.005747052683177,339.96838326926974,1103.0,15575.337024005668
2023/03/24,VOID,164.5802731838303,4.0,0.0112345473553111,1.848984872833795,141.0,642.5309974878083
2023/03/24,IUSDT,331.882056,4.0,0.9930234475145198,329.5666634173269,3474.0,10502.10723070987
2023/03/24,finMICX,2566.6545172608944,3.0,0.2554785777408,655.725245621813,11959.0,1198292.0887260963
2023/03/24,CLAW,1000000.0,2.0,6.38787604826588e-05,63.87876048265879,526.0,1581.7095207572254
2023/03/24,TAP,14265.717306035836,2.0,0.0005678134642558,8.100266363634447,9227.0,10.00707077737914
2023/03/24,UP,0.0596581148194151,2.0,0.6395602033718605,0.0381549560466869,,
2023/03/24,XCROWN,14758.014346069049,2.0,0.005747052683177,84.81508594594182,1103.0,15575.337024005668
2023/03/24,NPT,511.875,1.0,0.0001994842675252,0.102111009439493,464.0,1.0334670682755331
2023/03/24,finICX,3487.246159266565,1.0,0.2554785777408,890.9166890014894,11959.0,1198292.0887260963
2023/03/24,ICX,,,0.217760418,,,
2023/03/25,FRMD,12235.145921244157,794.0,0.0188107979953388,230.1528583680182,809.0,11866.548208336102
2023/03/25,sICX,112767.21485814478,650.0,0.2493635622050436,28120.034396968505,11959.0,1168891.0930269198
2023/03/25,bnUSD,31244.984004385053,448.0,1.002495741770031,31322.96341606876,9727.0,1171911.8052917786
2023/03/25,GBET,52181.4097773968,368.0,0.0047404223196179,247.36191957790157,2778.0,13084.446732534445
2023/03/25,CFT,139455.02032235742,192.0,0.0052191857848316,727.841659689862,18971.0,52224.51172069128
2023/03/25,BALN,27150.0117805844,183.0,0.1249721457041091,3392.995228111472,16336.0,644542.6924525339
2023/03/25,FIN,16822.746793107555,155.0,0.0824689608549025,1387.3544467527242,2245.0,17492.119662646288
2023/03/25,$unknown,19569.51006904681,146.0,,,,
2023/03/25,CODE,1030634.6885119752,141.0,2.1171391419289234e-05,21.819970400784264,218.0,24.14567398111513
2023/03/25,OMM,675380.9769811392,96.0,0.0057132291144967,3858.606261065888,13878.0,168442.46084819865
2023/03/25,USDS,2214.8307046739505,54.0,1.0011680892133976,2217.417824529582,5414.0,55042.4433599679
2023/03/25,CROWN,25188.253354913577,35.0,0.005763313016502,145.16778842332565,1103.0,15475.0844786716
2023/03/25,IUSDC,4452.043797,34.0,0.9974212839554344,4440.563240229567,5564.0,160814.05877908345
2023/03/25,TAP,531921.5884512083,28.0,0.0004586751441841,243.9792112775265,9227.0,8.812700317484817
2023/03/25,UP,1.2098617020679037,16.0,0.6241247077104278,0.7551045811731711,,
2023/03/25,BTCB,0.0419878472414095,12.0,27680.700312210232,1162.2530162443206,97.0,33540.37937159421
2023/03/25,ETH,2.70749002259668,12.0,1731.2194785517213,4687.259465103812,91.0,39167.08617055377
2023/03/25,XCROWN,6159.184854298391,8.0,0.005763313016502,35.497310241820394,1103.0,15475.0844786716
2023/03/25,VOID,2501.183316784406,8.0,0.0113835836735712,28.47242956955572,141.0,633.5621220373267
2023/03/25,dIUSDC,516.503085,4.0,0.9974212839554344,515.1711702076428,5564.0,160814.05877908345
2023/03/25,NPT,705.9,3.0,0.0001996704472275,0.1409473686979239,464.0,1.025588856122103
2023/03/25,CLAW,280000.0,2.0,6.165138073528273e-05,17.262386605879165,526.0,1522.0576562980546
2023/03/25,dICX,85.45112683496157,2.0,0.2493635622050436,21.30839738200101,11959.0,1168891.0930269198
2023/03/25,finICX,204.65089548802516,2.0,0.2493635622050436,51.03247630734604,11959.0,1168891.0930269198
2023/03/25,oICX,9.551198692392834,2.0,0.2493635622050436,2.381720929263232,11959.0,1168891.0930269198
2023/03/25,oIUSDC,346.665886,2.0,0.9974212839554344,345.7719331176682,5564.0,160814.05877908345
2023/03/25,oUSDS,182.92847619977573,2.0,1.0011680892133976,183.142152979648,5414.0,55042.4433599679
2023/03/25,FinICX,297.68186914809223,1.0,0.2493635622050436,74.23101129462395,11959.0,1168891.0930269198
2023/03/25,ICX,,,0.212504869,,,
2023/03/26,FRMD,36258.94728893456,1628.0,0.0189021680380533,685.3727145383591,809.0,12182.001748089226
2023/03/26,sICX,525524.4001351801,902.0,0.2519907961217558,132427.3119714722,11960.0,1195983.6085020064
2023/03/26,bnUSD,76021.64540648722,542.0,1.0068355207777755,76541.29294322396,9727.0,1195856.6157063192
2023/03/26,GBET,92807.24283429667,352.0,0.0046927057250913,435.5170797784442,2778.0,13242.941632800892
2023/03/26,$unknown,269763.44945795566,251.0,,,,
2023/03/26,BALN,88972.777231336,231.0,0.1265153538533823,11256.422394740635,16336.0,662785.1492342451
2023/03/26,CFT,2231165.03151776,168.0,0.0050406767294462,11246.58165392586,18971.0,52373.98835445197
2023/03/26,CODE,755554.0,136.0,1.809399120888772e-05,13.670987433839954,218.0,22.766128121082858
2023/03/26,OMM,636620.7558832114,98.0,0.0057959588361809,3689.8276953574687,13878.0,173459.7957681915
2023/03/26,FIN,4591.243099446378,87.0,0.0833089957254775,382.49185174640655,2245.0,17941.85266247561
2023/03/26,USDS,3339.210118502513,27.0,1.0232899336324692,3416.9801005473064,5414.0,56905.269351068375
2023/03/26,CROWN,7815.246076202193,15.0,0.0057920643034842,45.2664078209163,1103.0,15782.054862936988
2023/03/26,IUSDC,50.054761,14.0,1.0138112359945617,50.74607911682238,5564.0,165856.10330107115
2023/03/26,finICX,1012.8847411665693,12.0,0.2519907961217558,255.2376323061424,11960.0,1195983.6085020064
2023/03/26,FinICX,796.8133464468144,10.0,0.2519907961217558,200.7896295315732,11960.0,1195983.6085020064
2023/03/26,VOID,3275.69105796725,6.0,0.0119361346763838,39.09908962612355,141.0,661.9931796105332
2023/03/26,finMICX,104312.13015551712,5.0,0.2519907961217558,26285.69672304497,11960.0,1195983.6085020064
2023/03/26,NPT,53.625,3.0,0.0002005348156026,0.0107536794866911,464.0,1.0454902668131307
2023/03/26,XCROWN,2155.507251430457,3.0,0.0057920643034842,12.48483660691186,1103.0,15782.054862936988
2023/03/26,BTCB,0.000240149729665,3.0,27803.394101614995,6.67697757727327,97.0,34196.18555969705
2023/03/26,IAM,9.1680645172292,2.0,0.0089122847435037,0.0817084015243597,4061.0,7.970429176185307
2023/03/26,ETH,0.5783673159931174,2.0,1783.6563929794345,1031.6085606614804,91.0,40440.23211385946
2023/03/26,dICX,41.21820061663061,2.0,0.2519907961217558,10.386607188090991,11960.0,1195983.6085020064
2023/03/26,TAP,15.833976117828168,1.0,0.0004635076340832,0.007339168808505,9228.0,9.039257893961883
2023/03/26,ICX,,,0.2147,,,
2023/03/27,sICX,2443014.4374116804,1123.0,0.2332608668874267,569859.6654891478,11960.0,1139533.8936108486
2023/03/27,bnUSD,136376.55655629525,1109.0,0.9886047037386906,134822.505291239,9727.0,1155273.3502856088
2023/03/27,FRMD,122803.91198227524,971.0,0.019138143050393,2350.2388346646603,809.0,11866.475368557702
2023/03/27,GBET,479104.07643361686,579.0,0.0048010932878985,2300.2233655702694,2780.0,13319.5063084629
2023/03/27,BALN,101387.83117508284,268.0,0.1198079401882,12147.067213235645,16336.0,632050.6756614397
2023/03/27,CFT,3580935.6792204785,253.0,0.0045032950963799,16126.010084685646,18975.0,48015.83231534195
2023/03/27,OMM,6367679.356423233,209.0,0.0060302880280943,38398.94058978231,13878.0,173771.55865844912
2023/03/27,$unknown,21519.768918012807,154.0,,,,
2023/03/27,CODE,1398963.8653914428,142.0,2.0589050416863883e-05,28.803337555915192,219.0,23.50095445033418
2023/03/27,FIN,7369.492543810616,127.0,0.0798852918573475,588.7140627028574,2245.0,17297.90088409952
2023/03/27,USDS,10550.642687794088,124.0,0.988068989222548,10424.762856176972,5414.0,57449.6304576139
2023/03/27,CROWN,143263.4914890909,91.0,0.0055576588499835,796.2096113538892,1104.0,15368.108764221304
2023/03/27,IUSDC,7924.903041,91.0,0.985502210834174,7810.009467551969,5564.0,163377.5260378687
2023/03/27,BTCB,0.0349727170281443,9.0,26687.981421087014,933.3512222920484,97.0,33365.386049490764
2023/03/27,XCROWN,9718.298167492729,9.0,0.0055576588499835,54.01098581734489,1104.0,15368.108764221304
2023/03/27,METX,592520.120406738,8.0,6.046893976076283e-05,35.82906346791498,11414.0,1117.246734500403
2023/03/27,oICX,1001143.9117346,6.0,0.2332608668874267,233527.6967302823,11960.0,1139533.8936108486
2023/03/27,VOID,2308.5289827841843,6.0,0.0114560770559388,26.44668591264377,141.0,627.1186985639986
2023/03/27,dICX,29118.05369620043,4.0,0.2332608668874267,6792.102447250354,11960.0,1139533.8936108486
2023/03/27,oUSDS,627.601297146757,4.0,0.988068989222548,620.1133793065562,5414.0,57449.6304576139
2023/03/27,finOMM,4.145667935724625,3.0,0.0060302880280943,0.0249995717212546,13878.0,173771.55865844912
2023/03/27,UP,0.0968224949870586,2.0,0.5835835881992156,0.0565040190429482,,
2023/03/27,ETH,0.73451306,2.0,1695.6847047979295,1245.502561316324,91.0,39268.19044581006
2023/03/27,CLAW,101504.33491557496,2.0,5.743610756672176e-05,5.830013898699514,526.0,1449.3959693664508
2023/03/27,FinICX,117.1185624300086,2.0,0.2332608668874267,27.31917740103302,11960.0,1139533.8936108486
2023/03/27,finMICX,99.6537652533446,2.0,0.2332608668874267,23.24532367159129,11960.0,1139533.8936108486
2023/03/27,ICX,,,0.198701241,,,
2023/03/28,FRMD,146724.14173815848,1596.0,0.021673408117124,3180.012204525858,810.0,12809.594347184624
2023/03/28,sICX,956077.8882917266,1132.0,0.2430402068715599,232365.36775574545,11963.0,1169651.9899063436
2023/03/28,bnUSD,264815.9813393823,914.0,1.0083114704299403,267016.9915376602,9728.0,1178120.6296462098
2023/03/28,GBET,303800.2305615354,633.0,0.005067953691703,1539.645500014567,2780.0,13696.773327193174
2023/03/28,CFT,4846827.880522942,462.0,0.0050543795088097,24497.70752204302,18979.0,50626.33542636186
2023/03/28,BALN,106249.85094761562,202.0,0.1232668100561853,13097.080195257731,16337.0,645523.3437049638
2023/03/28,OMM,3297032.60364914,199.0,0.0063522649989443,20943.62480853885,13878.0,179948.00254531374
2023/03/28,$unknown,23739.07396257133,160.0,,,,
2023/03/28,IUSDC,13228.515955,148.0,1.0153876277084988,13432.071433651476,5564.0,167555.56127521314
2023/03/28,CODE,605817.0,133.0,2.1452235599460934e-05,12.996129014158626,219.0,24.276512914570283
2023/03/28,USDS,1344.126394687159,101.0,1.01725860608864,1367.3241426664083,5414.0,59176.64528953606
2023/03/28,FIN,30780.99583153425,91.0,0.0757163195456359,2330.6237163133337,2245.0,16985.851403919234
2023/03/28,CROWN,488767.3219578693,59.0,0.0062851504901251,3071.976173160645,1105.0,16515.593595927276
2023/03/28,BTCB,8.050025712829388,46.0,27596.73717360649,222154.44383772684,98.0,33971.45488669396
2023/03/28,VOID,97139.13921629092,24.0,0.0056154469145389,545.4796795930863,141.0,444.5455213307772
2023/03/28,IAM,14254.285512888571,22.0,0.0095212469880985,135.71857300708652,4061.0,7.681293779037571
2023/03/28,METX,2093342.3011176183,20.0,6.327216222325767e-05,132.45029366512145,11414.0,1151.4845705034452
2023/03/28,XCROWN,105941.63187994412,15.0,0.0062851504901251,665.859099534886,1105.0,16515.593595927276
2023/03/28,NPT,762.45,12.0,0.0002008287854569,0.1531219074716286,464.0,1.0432259617972102
2023/03/28,ETH,1.3008838377761722,10.0,1791.322821185621,2330.3029063199906,92.0,40410.9094062065
2023/03/28,IUSDT,10.533274,6.0,0.9987217140956656,10.519809464319309,3474.0,10595.689487245889
2023/03/28,dOMM,403897.72581302695,4.0,0.0063522649989443,2565.66538683532,13878.0,179948.00254531374
2023/03/28,finMICX,83.03692952964482,3.0,0.2430402068715599,20.181312530864023,11963.0,1169651.9899063436
2023/03/28,CLAW,180254.45161869063,2.0,5.9414537071647616e-05,10.709734798028206,526.0,1491.848642610283
2023/03/28,oIUSDC,3937.433209,2.0,1.0153876277084988,3998.020965347172,5564.0,167555.56127521314
2023/03/28,UP,0.1158409510243872,2.0,0.6079245578516997,0.070422558932621,,
2023/03/28,IDOGE,34310.0,1.0,1.1447322197062633e-07,0.0039275762458121,1731.0,79.56993125036261
2023/03/28,finICX,0.8710984330530791,1.0,0.2430402068715599,0.211711943374712,11963.0,1169651.9899063436
2023/03/28,ICX,,,0.206988967,,,
2023/03/29,sICX,1292610.474299431,1128.0,0.2615412645828459,338070.9780613054,11963.0,1221742.9133049028
2023/03/29,bnUSD,148101.56274810614,1045.0,1.0084355044576858,149350.874140858,9728.0,1210608.283787222
2023/03/29,FRMD,62083.08265541207,912.0,0.0244289755793039,1516.6261100769714,810.0,14089.379091675217
2023/03/29,GBET,223932.43502814783,396.0,0.0050480035321994,1130.4117229961178,2780.0,13493.132087651158
2023/03/29,BALN,334170.0700408869,265.0,0.128760546312601,43027.92077978476,16337.0,670572.3344045093
2023/03/29,CFT,1122819.2910838418,202.0,0.0052666439464824,5913.48942238043,18979.0,53417.44453958858
2023/03/29,$unknown,24114.41341568365,179.0,,,,
2023/03/29,OMM,1447983.498554699,159.0,0.0065458513217377,9478.284697868754,13878.0,184925.55199740763
2023/03/29,CODE,1132722.388041193,138.0,1.910948970092645e-05,21.645746808281984,219.0,23.670585362176453
2023/03/29,FIN,7070.761787470286,88.0,0.0786439063400187,556.0723277663964,2245.0,17576.475744842137
2023/03/29,USDS,7279.435819174492,74.0,1.00539336467613,7318.696471183783,5414.0,59284.051067582586
2023/03/29,IUSDC,1653.980409,67.0,1.0164365406425109,1681.166125214445,5564.0,167441.61849385593
2023/03/29,BTCB,0.1835089637906476,53.0,28739.43060556349,5273.9431303601805,100.0,34535.72993844574
2023/03/29,CROWN,422405.7154982016,29.0,0.0068115367490122,2877.2320541088184,1105.0,17116.960179261194
2023/03/29,ETH,1.340931835930764,27.0,1821.6666528713504,2442.730809288629,93.0,40698.6252033051
2023/03/29,IUSDT,10723.904286,9.0,0.99572440067881,10678.053168114271,3474.0,15818.461273398576
2023/03/29,VOID,99.9720760505574,4.0,0.0060430017423454,0.6041314297594101,141.0,476.5979147156779
2023/03/29,NPT,17.55,3.0,0.0002008534897312,0.0035249787447829,464.0,1.0394472437332565
2023/03/29,METX,209207.80634802167,3.0,6.808865715583878e-05,14.24467860075556,11414.0,1229.757192698807
2023/03/29,BUSD,16077.940095896873,3.0,1.088714882078229,17504.292655565194,41.0,4.193508061862666
2023/03/29,XCROWN,93789.78999381252,3.0,0.0068115367490122,638.8526012249965,1105.0,17116.960179261194
2023/03/29,CLAW,3914149.592893785,2.0,5.501226823725943e-05,215.3262473250327,526.0,1483.656901157048
2023/03/29,dbnUSD,101.95048355144442,2.0,1.0084355044576858,102.81048730990584,9728.0,1210608.283787222
2023/03/29,oICX,128106.08604306434,2.0,0.2615412645828459,33505.027744461906,11963.0,1221742.9133049028
2023/03/29,oOMM,6217.695368431482,2.0,0.0065458513217377,40.700109445610025,13878.0,184925.55199740763
2023/03/29,oUSDS,2624.9314156270984,2.0,1.00539336467613,2639.0886280014056,5414.0,59284.051067582586
2023/03/29,IDOGE,2080.0,1.0,1.1448730350714198e-07,0.0002381335912948,1731.0,79.28171724153434
2023/03/29,finMICX,9.767727029009924,1.0,0.2615412645828459,2.5546636792672994,11963.0,1221742.9133049028
2023/03/29,UP,0.0364137898160774,1.0,0.6540677070656309,0.0238170840105715,,
2023/03/29,ICX,,,0.2227,,,
2023/03/30,FRMD,34419.75749191296,1015.0,0.0236360961057383,813.5486960150608,810.0,13670.787793073663
2023/03/30,sICX,507207.1410242608,797.0,0.2524327228261518,128035.67964562212,11963.0,1198161.707776023
2023/03/30,bnUSD,118122.5315471838,676.0,1.0020541420759923,118365.17200935764,9728.0,1189045.2641041416
2023/03/30,GBET,509689.8088045592,568.0,0.0049402609051645,2518.000636197933,2781.0,13527.348296668048
2023/03/30,BALN,74115.3862068935,196.0,0.1259272754211943,9333.148651823669,16337.0,656651.9975279691
2023/03/30,CFT,756550.6377568819,166.0,0.0052792407635252,3994.0129665171694,18979.0,52703.84998006402
2023/03/30,$unknown,19712.458499834847,163.0,,,,
2023/03/30,CODE,1696036.314443734,141.0,3.0871697957732635e-05,52.35952082485301,219.0,29.667721593486704
2023/03/30,OMM,1194545.1721204892,109.0,0.0063803822735157,7621.654841111413,13878.0,180792.03414997336
2023/03/30,FIN,4459.714404131512,95.0,0.0758271988161574,338.16765078536133,2245.0,16980.29371775449
2023/03/30,BTCB,0.2354085322131794,37.0,28537.816445625347,6718.045482033797,101.0,35018.06386273816
2023/03/30,USDS,1235.6361074309991,35.0,0.9962989991544392,1231.0630171525918,5414.0,58469.67894234917
2023/03/30,CROWN,156606.92023593182,33.0,0.0064780727040996,1014.5110152534944,1105.0,16945.18693091844
2023/03/30,IUSDC,1059.878978,29.0,1.001629870253653,1061.6064432187145,5564.0,165236.50548846467
2023/03/30,ETH,1.1897860061961714,9.0,1792.6168515549423,2132.83044445151,93.0,39722.683128154255
2023/03/30,NPT,1174.875,6.0,0.0001995824923318,0.2344844806783794,464.0,1.0347441753698785
2023/03/30,VOID,4227.179466857475,6.0,0.0055957990076505,23.65444666580168,141.0,451.3704320096079
2023/03/30,XCROWN,4078.6671755597818,6.0,0.0064780727040996,26.421902499100867,1105.0,16945.18693091844
2023/03/30,oICX,14443.84553916194,6.0,0.2524327228261518,3646.099257531016,11963.0,1198161.707776023
2023/03/30,finMICX,84075.53915686636,5.0,0.2524327228261518,21223.41727244452,11963.0,1198161.707776023
2023/03/30,BUSD,1.5,1.0,1.0507988576972938,1.5761982865459403,41.0,4.054808920970701
2023/03/30,METX,404.59712220138056,1.0,6.571737407035559e-05,0.0265890604274975,11414.0,1189.056705913108
2023/03/30,ICX,,,0.2149,,,
2023/03/31,bnUSD,393627.3053923585,1824.0,1.0220093572575837,402290.7893830789,9728.0,1264751.6607896653
2023/03/31,sICX,1918018.3136416075,1557.0,0.2941932738555614,564268.0870051474,11965.0,1264495.3731355935
2023/03/31,FRMD,33884.068268850446,1532.0,0.0271226840700243,919.0268786631664,810.0,15026.68028113821
2023/03/31,GBET,620290.3408273889,890.0,0.0053521355956226,3319.878012763175,2781.0,13938.024890063069
2023/03/31,BALN,386708.1413917315,413.0,0.1394377813402127,53921.72526186032,16337.0,703812.9303056669
2023/03/31,OMM,3223529.044789495,289.0,0.0067923126249721,21895.21702788808,13878.0,189624.8836571819
2023/03/31,CFT,1673951.5218326272,239.0,0.0062473463257908,10457.754889472995,18979.0,59269.52742983265
2023/03/31,IUSDC,30321.791886,232.0,1.040011120038607,31535.000740936408,5564.0,169799.78524307912
2023/03/31,$unknown,24976.466824678377,189.0,,,,
2023/03/31,USDS,6268.731612082728,145.0,1.0361262631645438,6495.197460008724,5414.0,61260.32881533996
2023/03/31,CODE,1005551.982242414,138.0,2.3558514190292314e-05,23.68931064273448,219.0,26.503724800658823
2023/03/31,FIN,18699.721657098715,131.0,0.0801810851909409,1499.363975234715,2245.0,17807.11125478549
2023/03/31,BTCB,0.5418192031134822,72.0,29796.182683004463,16144.143957129216,103.0,36417.53890089698
2023/03/31,CROWN,107433.1317252826,29.0,0.0065916300719879,708.1594618082115,1106.0,16916.57933499657
2023/03/31,NPT,980.85,22.0,0.0002035570396279,0.1996589223190982,464.0,1.049749005696485
2023/03/31,ETH,1.4958190002595049,13.0,1879.5869439867413,2811.521863455065,94.0,40861.22622927082
2023/03/31,METX,962980.7044940776,12.0,6.997022072228718e-05,67.37997244475422,11414.0,1281.694700331691
2023/03/31,IAM,915.6848837631788,10.0,0.0085800015070444,7.8565776826659395,4061.0,7.98759402481176
2023/03/31,oIUSDC,5918.712743,8.0,1.040011120038607,6155.527069034207,5564.0,169799.78524307912
2023/03/31,finMICX,312383.564298828,8.0,0.2941932738555614,91901.14347974148,11965.0,1264495.3731355935
2023/03/31,XCROWN,14064.614411349,7.0,0.0065916300719879,92.70873530476264,1106.0,16916.57933499657
2023/03/31,VOID,4353.837009547609,7.0,0.0065272473844133,28.418571232731857,141.0,499.1686910750002
2023/03/31,dIUSDC,3039.7245860000003,6.0,1.040011120038607,3161.347371294752,5564.0,169799.78524307912
2023/03/31,IUSDT,63.946383,5.0,1.0064262781456772,64.357320243568,3475.0,15953.84749472826
2023/03/31,BUSD,59700.9072,4.0,1.2246350340345995,73111.82252076847,41.0,4.482224498631264
2023/03/31,UP,0.4243179201336251,3.0,0.7354223343028019,0.3120528753111805,,
2023/03/31,TAP,149211.9625727925,3.0,0.0005411341621465,80.74369034907338,9228.0,9.953992283499543
2023/03/31,dUSDS,1351.718448056129,2.0,1.0361262631645438,1400.5509844349738,5414.0,61260.32881533996
2023/03/31,oBALN,642.2097435500466,2.0,0.1394377813402127,89.54830179568548,16337.0,703812.9303056669
2023/03/31,oICX,7057.840204648616,2.0,0.2941932738555614,2076.369116154982,11965.0,1264495.3731355935
2023/03/31,oOMM,7097.794541810114,2.0,0.0067923126249721,48.210439475795205,13878.0,189624.8836571819
2023/03/31,obnUSD,49.66706797680899,2.0,1.0220093572575837,50.76020821984727,9728.0,1264751.6607896653
2023/03/31,dICX,16.512237822767673,2.0,0.2941932738555614,4.857789303761649,11965.0,1264495.3731355935
2023/03/31,ICX,,,0.2504,,,
2023/04/01,bnUSD,2835669.5742583424,6751.0,1.0114838847086498,2868234.076720951,9735.0,1396499.5211245688
2023/04/01,sICX,11699325.786009068,4468.0,0.3480539540373369,4071996.599391431,11967.0,1441693.6895262045
2023/04/01,FRMD,32164.190574966968,1598.0,0.0318129311982124,1023.2371818076188,811.0,18667.557222325195
2023/04/01,BALN,1561971.830933351,938.0,0.1462631788395944,228458.96525021343,16338.0,778297.1710147869
2023/04/01,USDS,106456.6728349863,858.0,1.009260647756265,107442.53058341502,5414.0,61211.07645834877
2023/04/01,GBET,617482.1700270956,577.0,0.0056353159720508,3479.707135210311,2781.0,14439.817881498002
