date,group,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx)
2021-11-14,BazaarToken,6,0.0152562499999999,21,0
2021-11-14,Bridge,17,0.98735,23,20
2021-11-14,CPS_Score,1,0.00455675,1,0
2021-11-14,Craft,200,1.97436875,468,95
2021-11-14,EPX,3,0.007386,0,0
2021-11-14,GangstaBet,354,0.9762204999999988,376,253
2021-11-14,Home Ground Pay,2,0.0038525,2,0
2021-11-14,ICON Ethereum,1,0.0037895,5,0
2021-11-14,ICON Tether,30,0.1766927499999999,117,30
2021-11-14,ICONNetBet,1,0.00210125,2,0
2021-11-14,ICONbet,2526,17.131384249999982,9075,7014
2021-11-14,ICX IOU Token,1,0.002002,1,0
2021-11-14,IWinToken,6515,12.926487500000816,6567,0
2021-11-14,KrazyCats,1,0.00195025,1,0
2021-11-14,LambdaX,2,0.004508,6,0
2021-11-14,Lossless Lottery,3,0.006451,3,0
2021-11-14,Metanyx,1033,2.817014250000003,1485,150
2021-11-14,MyID,6086,22.99170624999951,1381,3274
2021-11-14,Nebula,187,0.36982700000000024,178,0
2021-11-14,Omm,2865,34.51520625000007,29136,1243
2021-11-14,Relay,546,2.9590157500000016,0,604
2021-11-14,SEED,2,0.00749475,10,0
2021-11-14,Stably_USD,1190,7.165431500000014,3390,558
2021-11-14,System,43418,0.0,0,87493
2021-11-14,UP,10,0.03293125,38,0
2021-11-14,binance,318,0.3974999999999979,0,0
2021-11-14,bithumb,76,0.095,0,0
2021-11-14,funnel_1,44,0.055,0,0
2021-11-14,governance,4297,7.753279999999819,1797,0
2021-11-14,iAM ,44,3.5952945,5540,5548
2021-11-14,kraken,28,0.035,0,0
2021-11-14,peek,72,0.2096459999999998,24,0
2021-11-14,rev_share,2,0.00624,8,0
2021-11-14,txntxt,1,0.00125,0,0
2021-11-14,unkEx_c,1,0.00125,0,0
2021-11-14,unknown_cx,26,0.0628245,32,0
2021-11-14,unknown_hx,1297,1.6221549999999993,0,0
2021-11-14,upbit,27,0.03375,0,0
2021-11-14,velic,2,0.0025,0,0
2021-11-15,3-min_tx_bot_in,480,0.5999999999999928,0,0
2021-11-15,ACT,8,0.015989,8,0
2021-11-15,Balanced,17524,169.54117025000036,73114,6781
2021-11-15,BazaarToken,22,0.0551817499999999,59,1
2021-11-15,Bridge,20,0.9937995000000001,38,25
2021-11-15,Craft,209,2.22698075,512,112
2021-11-15,EPX,3,0.0129685,0,0
2021-11-15,GangstaBet,356,0.967011749999998,349,265
2021-11-15,ICON Tether,35,0.2091119999999999,140,36
2021-11-15,ICONbet,3600,26.27077824999997,13638,7004
2021-11-15,LambdaX,1609,3.415813500000052,3213,0
2021-11-15,Lossless Lottery,7,0.0166827499999999,8,0
2021-11-15,Metanyx,1208,3.854912250000053,1975,252
2021-11-15,MyID,7615,30.135741499999213,1806,4431
2021-11-15,Nebula,163,0.32136875000000037,163,0
2021-11-15,Omm,4333,51.93484275000025,43508,1772
2021-11-15,Picxal Egg,6,0.46192975,1,2
2021-11-15,Relay,559,3.0246162500000007,0,606
2021-11-15,SEED,3,0.0112737499999999,15,0
2021-11-15,SportsToken,1,0.00201825,1,0
2021-11-15,Stably_USD,1501,8.136534499999883,3073,513
2021-11-15,System,43329,0.0,4,87331
2021-11-15,UP,10,0.03293825,38,0
2021-11-15,binance,486,0.6074999999999944,0,0
2021-11-15,bithumb,123,0.15375,0,0
2021-11-15,bitvavo,2,0.0025,0,0
2021-11-15,"broof - we prove, verify and love you.",28,0.073965,0,0
2021-11-15,cryptocom,1,0.00125,0,0
2021-11-15,funnel_1,49,0.06125,0,0
2021-11-15,gov_voting,3,0.0067192499999999,0,3
2021-11-15,governance,5302,23.55158249999915,2331,0
2021-11-15,iAM ,40,3.595549250000001,5547,5556
2021-11-15,kraken,57,0.07125,0,0
2021-11-15,peek,65,0.1761544999999998,18,0
2021-11-15,rev_share,2,0.00624,8,0
2021-11-15,unknown_cx,156,0.5173379999999997,173,0
2021-11-15,unknown_hx,1869,2.336699999999999,0,0
2021-11-15,upbit,129,0.16125,0,0
2021-11-15,velic,3,0.00375,0,0
2021-11-16,3-min_tx_bot_in,483,0.6037499999999927,0,0
2021-11-16,ACT,8,0.016016,8,0
2021-11-16,Balanced,12316,187.48876425000026,54179,6945
2021-11-16,BazaarToken,8,0.01964875,24,0
2021-11-16,Bridge,18,0.5740372499999999,17,28
2021-11-16,Craft,387,5.7087705000000035,1063,207
2021-11-16,EPX,4,0.009001,0,0
2021-11-16,GangstaBet,217,0.6137714999999996,219,92
2021-11-16,Home Ground Pay,1,0.0019245,1,0
2021-11-16,ICON Tether,23,0.1647042499999999,105,26
2021-11-16,ICONbet,4184,30.669410250000016,16324,8661
2021-11-16,LambdaX,4,0.0090195,12,0
2021-11-16,Lossless Lottery,2,0.0048795,4,0
2021-11-16,Metanyx,1139,3.382537250000043,1747,206
2021-11-16,MyID,6847,26.154059999999273,1566,3864
2021-11-16,Nebula,124,0.24562775000000012,128,0
2021-11-16,Omm,2972,35.17691975000008,29872,1282
2021-11-16,Picxal Egg,13,0.02969075,13,24
2021-11-16,Relay,566,3.0802944999999986,0,630
2021-11-16,SEED,1,0.00194575,1,0
2021-11-16,Stably_USD,2616,12.562972499999493,2732,413
2021-11-16,System,43358,0.0,2,87413
2021-11-16,UP,11,0.03677725,43,0
2021-11-16,binance,512,0.6399999999999946,0,0
2021-11-16,bithumb,67,0.08375,0,0
2021-11-16,bitvavo,17,0.02125,0,0
2021-11-16,"broof - we prove, verify and love you.",69,0.1851515000000001,2,0
2021-11-16,espanicon,1,0.00125,0,0
2021-11-16,funnel_1,45,0.05625,0,0
2021-11-16,governance,4177,7.487362499999824,1934,0
2021-11-16,iAM ,45,3.60984325,5556,5565
2021-11-16,kraken,46,0.0575,0,0
2021-11-16,peek,60,0.14610299999999982,12,0
2021-11-16,planp,1,0.00125,0,0
2021-11-16,rev_share,2,0.00624,8,0
2021-11-16,txntxt,1,0.00125,0,0
2021-11-16,unkEx_c,1,0.00125,0,0
2021-11-16,unknown_cx,205,0.4690605000000003,316,0
2021-11-16,unknown_hx,2741,3.426444999999999,0,0
2021-11-16,upbit,351,0.4387500000000001,0,0
2021-11-16,velic,2,0.0025,0,0
2021-11-18,3-min_tx_bot_in,480,0.5999999999999928,0,0
2021-11-18,ACT,4,0.008008,4,0
2021-11-18,Balanced,11310,148.53168150000036,53786,589
2021-11-18,BazaarToken,1,0.00263625,4,0
2021-11-18,Bridge,50,0.7214134999999999,18,91
2021-11-18,Craft,442,5.208563499999998,804,124
2021-11-18,DaoWar03d,1,0.002955,3,3
2021-11-18,EPX,3,0.007386,0,0
2021-11-18,GangstaBet,205,0.5775554999999996,204,173
2021-11-18,Home Ground Pay,1,0.00193125,1,0
2021-11-18,ICON Tether,40,0.306018,217,6
2021-11-18,ICONbet,2766,20.017221250000123,9686,7057
2021-11-18,ICX IOU Token,4,0.00798875,4,0
2021-11-18,LambdaX,1,0.0022475,3,0
2021-11-18,Lossless Lottery,3,0.00559475,2,0
2021-11-18,Metanyx,282,1.94741925,1043,13
2021-11-18,MyID,7480,30.306240499999113,1848,4243
2021-11-18,Nebula,116,0.23913824999999989,167,0
2021-11-18,Omm,3250,37.95274875000001,29673,48
2021-11-18,Picxal Egg,9,0.0206595,9,18
2021-11-18,Relay,530,2.916662000000007,0,608
2021-11-18,Stably_USD,1189,8.083311999999982,4744,23
2021-11-18,System,43423,0.0,0,87647
2021-11-18,Tap02d,1,0.00252,2,2
2021-11-18,UP,18,0.06465925,79,0
2021-11-18,binance,363,0.4537499999999974,0,0
2021-11-18,bithumb,58,0.0724999999999999,0,0
2021-11-18,bitvavo,14,0.0174999999999999,0,0
2021-11-18,"broof - we prove, verify and love you.",298,0.7958010000000005,0,0
2021-11-18,funnel_1,47,0.05875,0,0
2021-11-18,gov_voting,1,0.00207175,0,1
2021-11-18,governance,3647,6.574402499999967,1442,0
2021-11-18,iAM ,39,3.6019952500000003,5558,5567
2021-11-18,kraken,54,0.0675,0,0
2021-11-18,peek,65,0.1725792499999998,17,0
2021-11-18,rev_share,2,0.00624,8,0
2021-11-18,unknown_cx,59,0.1446444999999999,54,0
2021-11-18,unknown_hx,1605,2.0063899999999992,0,0
2021-11-18,upbit,227,0.28375,0,0
2021-11-18,velic,2,0.0025,0,0
2021-11-19,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-11-19,ACT,4,0.008008,4,0
2021-11-19,Balanced,6728,68.75359900000002,31581,379
2021-11-19,Bridge,9,0.35840399999999983,6,7
2021-11-19,Craft,243,3.02348325,926,47
2021-11-19,EPX,4,23.254716000000002,0,0
2021-11-19,GangstaBet,341,0.9415554999999985,349,259
2021-11-19,Home Ground Pay,1,0.0019245,1,0
2021-11-19,ICON Tether,61,0.806044,457,5
2021-11-19,ICONbet,3171,27.304812750000067,9256,7355
2021-11-19,ICX IOU Token,2,0.00395725,2,0
2021-11-19,LambdaX,2,0.00450875,6,0
2021-11-19,Lossless Lottery,5,0.011541,8,0
2021-11-19,Metanyx,1400,5.658995749999978,2628,3
2021-11-19,MyID,7584,30.818777249999144,1891,4340
2021-11-19,Nebula,126,0.2521629999999999,129,0
2021-11-19,Omm,2286,32.89136800000005,27097,46
2021-11-19,Relay,489,2.7338445,0,591
2021-11-19,Stably_USD,817,5.914232000000006,2735,7
2021-11-19,System,43611,0.0,0,88383
2021-11-19,UP,6,0.01724775,16,0
2021-11-19,binance,255,0.3187499999999995,0,0
2021-11-19,bithumb,36,0.045000000000000005,0,0
2021-11-19,bittrex,12,0.0149999999999999,0,0
2021-11-19,bitvavo,7,0.00875,0,0
2021-11-19,espanicon,1,0.00125,0,0
2021-11-19,funnel_1,29,0.03625,0,0
2021-11-19,governance,3571,6.351305000000016,1525,0
2021-11-19,iAM ,39,3.6071640000000005,5565,5573
2021-11-19,kraken,20,0.025,0,0
2021-11-19,peek,64,0.1672839999999998,16,0
2021-11-19,rev_share,2,0.00624,8,0
2021-11-19,unknown_cx,30,0.0810244999999999,36,0
2021-11-19,unknown_hx,1104,1.3803624999999997,0,0
2021-11-19,upbit,76,0.095,0,0
2021-11-20,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-11-20,ACT,10,0.019961,10,0
2021-11-20,Balanced,6039,92.0481757500001,30293,316
2021-11-20,BazaarToken,2,0.0052675,8,0
2021-11-20,Bridge,10,0.29574175,11,16
2021-11-20,CPS_Score,2,0.00924325,2,0
2021-11-20,Craft,133,1.7803982500000004,489,45
2021-11-20,EPX,3,0.007386,0,0
2021-11-20,GangstaBet,332,0.9382322499999991,346,230
2021-11-20,Home Ground Pay,2,0.003854,2,0
2021-11-20,ICON Tether,21,0.32106025,182,1
2021-11-20,ICONbet,4222,32.779214000000074,13374,9720
2021-11-20,LambdaX,1,0.0022475,3,0
2021-11-20,Lossless Lottery,2,0.00479225,4,0
2021-11-20,Metanyx,958,2.923504999999992,1500,4
2021-11-20,MyID,6626,24.931670499999342,1512,3718
2021-11-20,Nebula,193,0.3838537500000003,224,0
2021-11-20,Omm,2251,29.77601674999998,26400,37
2021-11-20,PiconbelloGovernanceToken,4,1.1810745000000002,1037,0
2021-11-20,Relay,499,2.7665342499999976,0,594
2021-11-20,Stably_USD,403,3.989615000000004,2293,7
2021-11-20,System,43451,0.0,0,87703
2021-11-20,UP,18,0.0592925,68,0
2021-11-20,binance,222,0.2774999999999998,0,0
2021-11-20,bithumb,23,0.02875,0,0
2021-11-20,bitvavo,14,0.0174999999999999,0,0
2021-11-20,funnel_1,45,0.05625,0,0
2021-11-20,governance,3517,24.423919999999423,1531,0
2021-11-20,iAM ,39,3.6083659999999997,5566,5575
2021-11-20,kraken,20,0.025,0,0
2021-11-20,peek,69,0.1937602499999998,21,0
2021-11-20,rev_share,2,0.00624,8,0
2021-11-20,unknown_cx,13,0.025769,16,0
2021-11-20,unknown_hx,840,1.0500549999999997,0,0
2021-11-20,upbit,125,0.15625,0,0
2021-11-20,velic,1,0.00125,0,0
2021-11-21,3-min_tx_bot_in,483,0.6037499999999927,0,0
2021-11-21,ACT,8,0.016016,8,0
2021-11-21,Balanced,6493,75.68109600000004,33158,536
2021-11-21,BazaarToken,2,0.00469825,5,0
2021-11-21,Bridge,12,0.58699925,14,16
2021-11-21,Craft,197,2.4638955000000005,569,63
2021-11-21,EPX,3,0.007386,0,0
2021-11-21,GangstaBet,250,0.6912039999999988,248,229
2021-11-21,ICON Tether,20,0.2956045,175,1
2021-11-21,ICONNetBet,5,0.01052,10,0
2021-11-21,ICONbet,2543,18.27026650000004,8778,6494
2021-11-21,ICX IOU Token,2,0.00398425,2,0
2021-11-21,IWinToken,6206,12.314231500000451,6258,0
2021-11-21,LambdaX,2,0.00450425,6,0
2021-11-21,Lossless Lottery,4,0.00868175,6,0
2021-11-21,Metanyx,960,3.037500749999986,1524,4
2021-11-21,MyID,6810,25.957810499999283,1507,3888
2021-11-21,Nebula,110,0.22029300000000002,117,0
2021-11-21,Omm,2136,31.755372250000008,27351,29
2021-11-21,PiconbelloGovernanceToken,2,0.57760975,507,0
2021-11-21,Relay,505,2.7853367499999977,0,583
2021-11-21,Stably_USD,414,4.843288999999986,2873,3
2021-11-21,System,43436,0.0,0,87553
2021-11-21,UP,17,0.05581925,64,0
2021-11-21,binance,242,0.3024999999999999,0,0
2021-11-21,bithumb,63,0.07875000000000001,0,0
2021-11-21,bittrex,9,0.01125,0,0
2021-11-21,bitvavo,26,0.0325,0,0
2021-11-21,funnel_1,57,0.07125,0,0
2021-11-21,gov_voting,2,0.004591,0,2
2021-11-21,governance,3921,7.081917499999973,1670,0
2021-11-21,iAM ,38,3.6060175,5565,5574
2021-11-21,kraken,44,0.055,0,0
2021-11-21,peek,71,0.2043507499999998,23,0
2021-11-21,rev_share,2,0.00624,8,0
2021-11-21,unknown_cx,10,0.0219455,18,0
2021-11-21,unknown_hx,1476,1.8450349999999995,0,0
2021-11-21,upbit,250,0.3125,0,0
2021-11-21,velic,3,0.00375,0,0
2021-11-22,3-min_tx_bot_in,480,0.5999999999999928,0,0
2021-11-22,ACT,9,0.018018,9,0
2021-11-22,Balanced,12186,155.04132225000012,55264,347
2021-11-22,Bridge,23,0.7389839999999999,26,35
2021-11-22,Craft,286,4.672886999999997,1078,57
2021-11-22,EPX,3,0.0129685,0,0
2021-11-22,EpICX Token,132,0.3052290000000005,363,0
2021-11-22,GangstaBet,184,0.5479822500000002,211,127
2021-11-22,Home Ground Pay,2,0.0038575,2,0
2021-11-22,ICON Tether,34,0.4386182500000001,268,0
2021-11-22,ICONbet,2699,18.630930750000015,9632,7205
2021-11-22,LambdaX,2,0.004517,6,0
2021-11-22,Lossless Lottery,7,0.018668,19,0
2021-11-22,Metanyx,993,3.412167500000004,1680,3
2021-11-22,MyID,8635,32.72643549999966,1953,5305
2021-11-22,Nebula,107,0.210428,124,0
2021-11-22,Omm,3009,43.99832275000007,36286,32
2021-11-22,PiconbelloGovernanceToken,2,0.57537825,505,0
2021-11-22,Relay,564,3.04299575,0,606
2021-11-22,Stably_USD,432,4.848018749999994,2788,2
2021-11-22,System,43425,0.0,0,87515
2021-11-22,UP,17,0.05790375,68,0
2021-11-22,binance,432,0.5399999999999958,0,0
2021-11-22,bithumb,117,0.1462500000000001,0,0
2021-11-22,bittrex,4,0.005,0,0
2021-11-22,bitvavo,23,0.02875,0,0
2021-11-22,"broof - we prove, verify and love you.",48,0.123903,0,0
2021-11-22,funnel_1,52,0.065,0,0
2021-11-22,governance,5044,22.51547249999951,2754,0
2021-11-22,iAM ,40,3.6126769999999997,5569,5577
2021-11-22,kraken,43,0.05375,0,0
2021-11-22,latoken,1,0.00125,0,0
2021-11-22,peek,64,0.1672839999999998,16,0
2021-11-22,rev_share,2,0.00624,8,0
2021-11-22,unknown_cx,170,0.5272645000000001,237,0
2021-11-22,unknown_hx,2017,2.521714999999999,0,0
2021-11-22,upbit,727,0.9087499999999991,0,0
2021-11-22,velic,2,0.0025,0,0
2021-11-23,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-11-23,ACT,6,0.012012,6,0
2021-11-23,Balanced,6731,72.64687574999999,31326,293
2021-11-23,BazaarToken,1,0.00260925,4,0
2021-11-23,Bridge,39,2.1621875,43,47
2021-11-23,CPF_TREASURY_SCORE,5,22.0700035,0,0
2021-11-23,CPS_Score,11,28.914157000000007,2,0
2021-11-23,CPS_TREASURY,3,22.388337,0,0
2021-11-23,Craft,366,7.386009249999992,1805,85
2021-11-23,EPX,3,0.007386,0,0
2021-11-23,GangstaBet,222,0.5940672499999998,222,198
2021-11-23,Home Ground Pay,1,0.001928,1,0
2021-11-23,ICON Tether,24,0.43044425,163,1
2021-11-23,ICONbet,2064,15.018959999999982,8076,5375
2021-11-23,ICX IOU Token,14,0.03267075,25,0
2021-11-23,LambdaX,1598,3.3933980000000505,3196,0
2021-11-23,Lossless Lottery,4,0.00892925,4,0
2021-11-23,Metanyx,1000,3.1629999999999683,1597,2
2021-11-23,MyID,7814,29.020241249999444,1614,4802
2021-11-23,Nebula,136,0.26745,135,0
2021-11-23,Omm,2469,36.33621350000009,29061,32
2021-11-23,PiconbelloGovernanceToken,2,0.57412725,504,0
2021-11-23,Relay,523,2.871118500000011,0,600
2021-11-23,SEED,2,0.00388675,2,0
2021-11-23,Stably_USD,265,3.0488202499999986,1676,3
2021-11-23,System,43422,0.0,0,87517
2021-11-23,UP,11,0.03632075,42,0
2021-11-23,binance,460,0.5749999999999962,0,0
2021-11-23,bithumb,104,0.13,0,0
2021-11-23,bittrex,4,0.005,0,0
2021-11-23,bitvavo,19,0.02375,0,0
2021-11-23,"broof - we prove, verify and love you.",441,1.0480789999999989,0,0
2021-11-23,espanicon,1,0.00125,0,0
2021-11-23,funnel_1,62,0.0775,0,0
2021-11-23,gov_voting,4,0.00854425,0,4
2021-11-23,governance,3939,7.097117499999934,1583,0
2021-11-23,iAM ,42,3.6195087500000005,5575,5580
2021-11-23,kraken,24,0.03,0,0
2021-11-23,peek,75,0.2255317499999998,27,0
2021-11-23,planp,1,0.00125,0,0
2021-11-23,rev_share,2,0.00631125,16,0
2021-11-23,unknown_cx,284,0.6574800000000003,440,0
2021-11-23,unknown_hx,2871,3.5892399999999998,0,0
2021-11-23,upbit,680,0.8499999999999965,0,0
2021-11-23,velic,2,0.0025,0,0
2021-11-24,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-11-24,ACT,6,0.012012,6,0
2021-11-24,Balanced,6191,95.70943374999992,31558,279
2021-11-24,Bridge,18,0.6583555,10,27
2021-11-24,CPF_TREASURY_SCORE,2,0.02685125,8,0
2021-11-24,CPS_Score,4,0.0564755,11,0
2021-11-24,Craft,287,3.2909760000000032,519,154
2021-11-24,EPX,3,0.007386,0,0
2021-11-24,GangstaBet,287,0.7645077499999986,281,229
2021-11-24,ICON Tether,20,0.2791565,159,0
2021-11-24,ICONbet,3973,27.737509250000144,14316,8725
2021-11-24,ICX IOU Token,1,0.002002,1,0
2021-11-24,IWinToken,3,0.00591975,3,0
2021-11-24,LambdaX,3,0.00675825,9,0
2021-11-24,Lossless Lottery,1,0.0025215,2,0
2021-11-24,Metanyx,1008,3.3483097499999896,1669,5
2021-11-24,MyID,8011,31.062818749999444,1758,4827
2021-11-24,Nebula,136,0.2687244999999998,150,0
2021-11-24,Omm,2238,34.6787285000001,26765,26
2021-11-24,PiconbelloGovernanceToken,2,0.5696995000000001,500,0
2021-11-24,Picxal Egg,2,0.00459175,2,4
2021-11-24,Relay,465,2.6417962500000023,0,590
2021-11-24,Stably_USD,341,4.1446785,2342,6
2021-11-24,System,43428,0.0,0,87545
2021-11-24,UP,20,0.068204,81,0
2021-11-24,binance,388,0.48499999999999666,0,0
2021-11-24,bithumb,34,0.0425,0,0
2021-11-24,bittrex,35,0.04375,0,0
2021-11-24,bitvavo,12,0.0149999999999999,0,0
2021-11-24,"broof - we prove, verify and love you.",1,0.001804,0,0
2021-11-24,funnel_1,50,0.0625,0,0
2021-11-24,governance,4039,7.363767499999875,1603,0
2021-11-24,iAM ,39,3.6125110000000005,5571,5580
2021-11-24,kraken,16,0.02,0,0
2021-11-24,peek,60,0.14610299999999982,12,0
2021-11-24,rev_share,2,0.0063075,16,0
2021-11-24,unknown_cx,62,0.1554889999999997,60,0
2021-11-24,unknown_hx,1531,1.9147599999999991,0,0
2021-11-24,upbit,207,0.25875,0,0
2021-11-24,velic,2,0.0025,0,0
2021-11-25,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-11-25,ACT,2,0.004004,2,0
2021-11-25,Balanced,7756,113.56702300000033,42960,345
2021-11-25,BazaarToken,2,0.003772,1,1
2021-11-25,Bridge,13,0.3648642499999999,16,21
2021-11-25,Craft,347,4.039814000000003,625,201
2021-11-25,EPX,3,0.007386,0,0
2021-11-25,GangstaBet,122,0.3248700000000001,124,109
2021-11-25,Home Ground Pay,2,0.00386,2,0
2021-11-25,ICON Tether,11,0.19510275,109,0
2021-11-25,ICONbet,5808,43.71409700000061,22923,10405
2021-11-25,ICX IOU Token,15,0.0329885,22,0
2021-11-25,IWinToken,84,0.1659379999999998,84,0
2021-11-25,InsScore,3,0.00535,1,0
2021-11-25,LambdaX,1,0.00225575,3,0
2021-11-25,Lossless Lottery,3,0.00685,5,0
2021-11-25,Metanyx,953,2.873392749999988,1462,2
2021-11-25,MyID,8738,33.3701252499997,1930,5436
2021-11-25,Nebula,79,0.160694,104,0
2021-11-25,Omm,2033,29.75357850000006,25343,33
2021-11-25,PiconbelloGovernanceToken,2,0.56655325,497,0
2021-11-25,Relay,538,2.936081750000013,0,609
2021-11-25,SEED,1,0.00375275,5,0
2021-11-25,Somesing Exchange,1,0.002348,1,0
2021-11-25,Stably_USD,355,4.059754250000004,1970,10
2021-11-25,System,43401,0.0,0,87483
2021-11-25,UP,15,0.05126075,60,0
2021-11-25,binance,604,0.7549999999999937,0,0
2021-11-25,bithumb,85,0.10625,0,0
2021-11-25,bittrex,282,0.352499999999998,0,0
2021-11-25,bitvavo,20,0.025,0,0
2021-11-25,funnel_1,51,0.06375,0,0
2021-11-25,gov_voting,1,0.00207175,0,1
2021-11-25,governance,3681,6.618987500000027,1502,0
2021-11-25,iAM ,39,3.617993,5578,5587
2021-11-25,kraken,27,0.03375,0,0
2021-11-25,peek,65,0.1725792499999998,17,0
2021-11-25,rev_share,2,0.0063075,16,0
2021-11-25,unknown_cx,64,0.2139394999999998,34,0
2021-11-25,unknown_hx,1732,2.1650749999999994,0,0
2021-11-25,upbit,125,0.1562499999999999,0,0
2021-11-25,velic,3,0.00375,0,0
2021-11-26,3-min_tx_bot_in,485,0.6062499999999926,0,0
2021-11-26,3-min_tx_bot_out,1,0.00125,0,0
2021-11-26,ACT,3,0.0060059999999999,3,0
2021-11-26,Balanced,14111,229.61804550000008,79423,506
2021-11-26,BazaarToken,6,0.021927,46,5
2021-11-26,Bridge,33,0.828338,35,39
2021-11-26,CPF_TREASURY_SCORE,3,0.00533875,2,0
2021-11-26,CPS_Score,9,0.08478975,33,0
2021-11-26,CPS_TREASURY,1,0.00213975,2,0
2021-11-26,Craft,411,5.028542750000007,622,290
2021-11-26,EPX,3,0.007386,0,0
2021-11-26,GangstaBet,94,0.2687129999999999,105,80
2021-11-26,Home Ground Pay,1,0.001927,1,0
2021-11-26,ICON Tether,8,0.0780284999999999,48,0
2021-11-26,ICONbet,4429,33.47984324999991,17415,8254
2021-11-26,ICX IOU Token,1,0.0019785,1,0
2021-11-26,LambdaX,2,0.0045162499999999,6,0
2021-11-26,Lossless Lottery,6,0.01352725,9,0
2021-11-26,Metanyx,961,2.6670034999999865,1333,1
2021-11-26,MyID,8021,34.30501474999892,2350,4273
2021-11-26,Nebula,157,0.3152639999999999,176,0
2021-11-26,Omm,3561,54.47419699999981,34064,18
2021-11-26,PiconbelloGovernanceToken,2,0.5643415,495,0
2021-11-26,Picxal Egg,15,0.034413,15,30
2021-11-26,Relay,560,3.013172500000012,0,592
2021-11-26,Stably_USD,521,6.424493999999995,3435,9
2021-11-26,System,43353,0.0,0,87323
2021-11-26,UP,20,0.0668732499999999,78,0
2021-11-26,binance,364,0.4549999999999971,0,0
2021-11-26,bithumb,62,0.0775,0,0
2021-11-26,bittrex,309,0.3862499999999972,0,0
2021-11-26,bitvavo,35,0.04375,0,0
2021-11-26,"broof - we prove, verify and love you.",109,0.2966980000000002,0,0
2021-11-26,funnel_1,38,0.0475,0,0
2021-11-26,governance,3639,6.5212399999999775,1521,0
2021-11-26,iAM ,39,3.607906250000001,5565,5574
2021-11-26,kraken,27,0.03375,0,0
2021-11-26,peek,67,0.1867449999999998,20,0
2021-11-26,rev_share,2,0.00629375,16,0
2021-11-26,unknown_cx,51,0.1344359999999998,18,0
2021-11-26,unknown_hx,1840,2.300679999999999,0,0
2021-11-26,upbit,62,0.0775,0,0
2021-11-26,velic,3,0.00375,0,0
2021-11-27,3-min_tx_bot_in,480,0.5999999999999928,0,0
2021-11-27,ACT,7,0.011561,7,0
2021-11-27,Balanced,4991,65.8431585,26557,337
2021-11-27,BazaarToken,4,0.0090429999999999,7,0
2021-11-27,Bridge,11,0.57366575,12,14
2021-11-27,CPS_Score,29,0.4740934999999999,143,4
2021-11-27,Coda Governance Token,1,0.001971,1,0
2021-11-27,Craft,1393,8.689578749999978,1975,351
2021-11-27,EPX,3,0.007386,0,0
2021-11-27,GangstaBet,254,0.6641094999999991,255,241
2021-11-27,Home Ground Pay,1,0.001927,1,0
2021-11-27,ICON Tether,5,0.07374875,42,0
2021-11-27,ICONbet,4788,34.99394100000015,18124,9310
2021-11-27,ICX IOU Token,9,0.0197055,13,0
2021-11-27,LambdaX,1,0.0022475,3,0
2021-11-27,Lossless Lottery,4,0.01003025,13,0
2021-11-27,Metanyx,950,2.603150249999985,1306,0
2021-11-27,MyID,7220,27.380964249999227,1717,4138
2021-11-27,Nebula,202,0.4010587500000007,206,0
2021-11-27,Omm,1693,24.65409375000002,21369,34
2021-11-27,PiconbelloGovernanceToken,2,0.562133,493,0
2021-11-27,Picxal Egg,64,0.2472014999999999,479,310
2021-11-27,Relay,566,3.017007000000012,0,579
2021-11-27,Stably_USD,230,2.174420500000001,1348,1
2021-11-27,System,43511,0.0,0,87919
2021-11-27,UP,6,0.01928525,22,0
2021-11-27,binance,282,0.3524999999999991,0,0
2021-11-27,bithumb,27,0.03375,0,0
2021-11-27,bittrex,191,0.2387500000000001,0,0
2021-11-27,bitvavo,18,0.0225,0,0
2021-11-27,funnel_1,32,0.04,0,0
2021-11-27,governance,3549,6.331777500000039,1487,0
2021-11-27,iAM ,39,3.6079025,5565,5574
2021-11-27,kraken,18,0.0225,0,0
2021-11-27,latoken,1,0.00125,0,0
2021-11-27,peek,64,0.1708592499999998,17,0
2021-11-27,rev_share,2,0.00631375,16,0
2021-11-27,unknown_cx,21,0.044087,34,0
2021-11-27,unknown_hx,1348,1.6852799999999994,0,0
2021-11-27,upbit,75,0.09375,0,0
2021-11-27,velic,2,0.0025,0,0
2021-11-28,3-min_tx_bot_in,483,0.6037499999999927,0,0
2021-11-28,ACT,2,0.004004,2,0
2021-11-28,Balanced,6006,89.8130317500001,35320,347
2021-11-28,BazaarToken,5,0.0121859999999999,14,0
2021-11-28,Bridge,12,0.5209165,18,16
2021-11-28,CPS_Score,26,0.3206972499999998,97,1
2021-11-28,Craft,390,5.318181500000007,1003,231
2021-11-28,EPX,3,0.007386,0,0
2021-11-28,GangstaBet,155,0.4093529999999995,156,141
2021-11-28,Home Ground Pay,3,0.005781,3,0
2021-11-28,ICON Tether,27,0.3773035,246,0
2021-11-28,ICONNetBet,5,0.01050225,10,0
2021-11-28,ICONbet,3667,26.612426999999926,14264,7542
2021-11-28,ICX IOU Token,3,0.006011,3,0
