biweek,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,Qualified
,,,,,min,max,median,mean,min,max,median,mean,
2021-07 & 2021-08,hx6cb90b99da08f14e66360f26ccc239646af80cc4,3535.57622482,45,4,0.0,78.56836055155557,78.56836055155556,55.2433785128125,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx05ef7aae68d60899ccbae112a9caf94940b8019b,9818.11792837,45,4,0.0,218.18039840822226,218.18039840822217,153.40809263078125,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx8380ae48f1d2ce1995499944a97c338b13698354,8105.6776457699925,45,4,0.0,180.12616990600003,180.12616990599997,126.65121321515613,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx4db86182822eff73ec27de3b6ce9d04878e58483,106597.47420856006,45,4,0.0,2368.8327601902224,2368.832760190222,1776.6245701426676,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hx85495bdf83c7489975ceddf324db5cc832563ce5,42866.09501234005,45,4,0.0,952.5798891631114,952.5798891631111,669.7827345678132,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd34b2f46c2ab72f3d0e76321960ddb3ede7bac82,15268.191080669993,45,4,0.0,339.29313512600004,339.29313512600004,258.78289967237276,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hxccf6d908a1de45bc2ad4a9b8269db8c8b844e8ee,14512.79249509001,45,4,0.0,322.50649989088896,322.5064998908889,226.76238273578142,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxcd2aae02947e125d5342bc0c7650a1901815dfd5,8307.960518559996,45,4,0.0,184.6213448568889,184.62134485688887,129.81188310249993,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxcdd4df031c772900a55c293c41539a03f63e0f63,14243.047555490008,45,4,0.0,316.5121678997778,316.5121678997777,219.1238085460001,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hxce16a517ecd0ec38dac8938282a98385ecc76015,91137.18439199004,45,4,2025.2707642664443,2025.2707642664443,2025.2707642664443,2025.2707642664454,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxcefc8276230d6897039edb29c2758e8d466f7b75,598.4331482800003,45,4,0.0,13.298514406222223,13.298514406222221,9.65214755290323,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hxcf7e62a13df60c6608ca505d8a62c01846a009f3,100524.23803030992,45,4,0.0,2233.8719562291117,2233.8719562291108,1546.526738927845,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hxd0a35e780509820820447f4cf0b9d2baa72c9896,40806.130837310026,45,4,0.0,906.8029074957781,906.802907495778,637.5957943329691,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd24d4e68aac844df787899e6784e4df288507fdb,2523.66859687,45,4,0.0,56.0815243748889,56.081524374888886,39.43232182609375,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd3a02f7a355714c1042bb75997ca7ac453de252a,80589.32697683993,45,4,0.0,1790.8739328186666,1790.8739328186662,1259.208234013124,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxccbee10cdfb959c68b2f29007ca4f1b8882cf34a,34547.46182100998,45,4,0.0,767.7213738002222,767.7213738002221,539.8040909532809,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd5883dab387648da48c5c7fe714a2448d085b604,5194.106240500006,45,4,115.42458312222226,115.42458312222226,115.42458312222226,115.42458312222234,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxd7887f96b95bd942e77f562d7b99175970d5a944,5800.5846790199985,45,4,0.0,128.90188175600005,128.90188175599997,90.63413560968748,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd81d921ccde2b9c32498ac206c76ddda406ab5be,15480.149384399996,45,4,0.0,344.0033196533335,344.0033196533334,241.87733413124994,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd8439ad1b3d94f9367b92301ed1a5b476086cc48,45155.02160109997,45,4,0.0,1003.4449244688891,1003.4449244688889,728.3068000177415,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hxd89f0cda65a82722a05740218f55129ffb55e67c,1090.7978285600009,45,4,0.0,24.23995174577778,24.23995174577778,16.781505054769244,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hxd9b6f5244fdd6e38fdf7273a45212b6f9f2c834b,2300.4254431799995,45,4,0.0,51.120565404,51.12056540399999,35.391160664307684,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hxd9bbbcf3396818edca718edc09a761d4127d8383,6331.035937110003,45,4,0.0,140.68968749133336,140.68968749133333,98.9224365173438,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxd9e7406db00e6fa10d5429b742d33ed753bd7b55,2707.2679999999996,45,4,60.16151111111112,60.16151111111112,60.16151111111112,60.1615111111111,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxccdb02069a7aa7ad2880294ff67c71f084481fcf,2308.85808499,45,4,0.0,51.30795744422224,51.30795744422224,36.07590757796875,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxcc9d1b90478a7f79f084738af13015a4cee03746,23114.539654099994,45,4,0.0,513.656436757778,513.6564367577778,361.1646820953124,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxbd3dc1e5adbc340b2856f60e3bd5a85351cf6288,59222.295330769935,45,4,0.0,1316.0510073504443,1316.0510073504443,925.3483645432802,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc6a93afbe18bfa2113321f9afcddda15a9aa433e,4505.948072219995,45,4,0.0,100.13217938266668,100.13217938266666,75.09913453699991,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hxbf8904ffc5997a7bd80f6b68eb1438e5e9d67c73,1691.7499627400016,45,4,0.0,37.59444361644446,37.59444361644445,26.433593167812525,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc0c878308bfcd5d62178f10f4efa2a24e2ea6428,15.33640763999999,45,4,0.0,0.3408090586666666,0.3408090586666666,0.23963136937499985,0.00000%,2.22222%,2.22222%,1.56250%,not_enough
2021-07 & 2021-08,hxc0d4bf0e43f7af17985552dc6edb29c4595b0686,56252.74807600004,45,4,0.0,1250.0610683555558,1250.0610683555553,878.9491886875006,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc1aa95ed34cb6b3de2d4ca82e527ef84a2fcdab7,12023.757604119995,45,4,0.0,267.194613424889,267.19461342488887,187.87121256437493,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc23013828f844c41964f4137debdfe36743adb71,8497.155421269994,45,4,0.0,188.82567602822223,188.82567602822223,130.72546801953837,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hxc4be247e4a31f0e40f7edcf3f29132a4389d9a0b,3588.770002730004,45,4,0.0,79.7504445051111,79.7504445051111,60.82661021576278,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hxc545a832e495e72f1e81899858e44d60075e9509,815.9999999999998,45,4,18.133333333333333,18.133333333333333,18.133333333333333,18.13333333333333,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxc67c9b537e36f4069d086c912ce6646a95f66135,22644.75452043998,45,4,0.0,503.216767120889,503.2167671208889,353.8242893818747,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc6e10fd1dbc6751886f622395b49ea98f079afcc,298.9065445500001,45,4,0.0,6.642367656666668,6.642367656666667,5.066212619491527,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hxcc0da7128c8b1a2365156d47acbbe9360e166286,245577.39513551016,45,4,0.0,5457.275447455779,5457.275447455777,3837.1467989923462,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc86217da11e7a2c0143ae14ec5ea69e7f2be61e4,2423.4672333200006,45,4,0.0,53.854827407111124,53.85482740711111,37.86667552062501,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc8c74e53a85f378ac7f699384eff99ab98ff003d,4787.102481359999,45,4,0.0,106.38005514133337,106.38005514133334,74.79847627124998,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc8ea6054ec758be4bfe64a85741ee1d0e89f86e9,69999.0,45,4,1555.5333333333333,1555.5333333333333,1555.5333333333333,1555.5333333333333,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxc9bd1fe09f8dbd692103c184091881ee120f5f98,3111.6467232800032,45,4,0.0,69.14770496177779,69.14770496177778,48.61948005125005,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxc9e7e71df091699cc86a783b304f7d563f9dd363,4014.688271849996,45,4,0.0,89.21529493000001,89.21529493000001,68.04556392966094,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hxca589ea5e2e9d52fba855d0469d8ce1690dcc043,87.2439766400001,45,4,0.0,1.9387550364444444,1.9387550364444444,1.5305960814035104,0.00000%,2.22222%,2.22222%,1.75439%,not_enough
2021-07 & 2021-08,hxcb305563c5999f69bfa5e17be5d938213bd5ecd7,15955.284877369997,45,4,0.0,354.5618861637778,354.56188616377773,249.3013262089062,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxcb843b828473c062c1b0993aacf2260ddfa6db56,9009.78917523,45,4,0.0,200.21753722733334,200.21753722733334,140.77795586296875,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxda60d36028c9247e05644ae610ff9f143520c666,115927.28523477001,45,4,0.0,2576.1618941060005,2576.1618941059996,1811.3638317932814,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxdb0bdd3738d034825d6f18294622f56f976f23e6,143.85690499999998,45,4,3.196820111111111,3.196820111111111,3.196820111111111,3.1968201111111108,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxdb4389b9fc896e9c90966d1639a3a3370ccd6bee,26556.413059499984,45,4,590.1425124333333,590.1425124333333,590.1425124333333,590.142512433333,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hxf60a5f4b3f4a44399bf72eff3613bcffdd9fd18e,19000.000000000015,45,4,0.0,422.22222222222223,422.22222222222223,296.8750000000002,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxeb687b88143c01ceb1aeff3c09b3387da2deb7a2,3402.493651529998,45,4,0.0,75.61097003400002,75.610970034,53.163963305156216,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxeb6b149569ffc709e58ac4e06968c5a7e7996ccf,31196.18784967002,45,4,0.0,693.2486188815557,693.2486188815556,487.44043515109405,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxebb7f93c87fe999f13b1cd66bb5f3d965c69cad3,1211.0576093400002,45,4,0.0,26.91239131866667,26.912391318666664,18.922775145937504,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxecf29e414717997fb6f3352f8626babeadba7dd0,17639.88355823001,45,4,0.0,391.99741240511116,391.99741240511105,275.6231805973439,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf00f5476dbe5a4ae78cdc5d0f50fa6f4a372c32e,2589.6371917899983,45,4,0.0,57.5474931508889,57.547493150888876,40.46308112171872,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf0399412c3aba3746aa20a3811084e242608f02d,7338.562150089995,45,4,0.0,163.07915889088892,163.0791588908889,114.66503359515617,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf35dc17176d6f5e0e1c2c6b9941c74e69c3693e5,1747.058493279999,45,4,0.0,38.823522072888885,38.823522072888885,27.297788957499986,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf4d554d5250a09bf83cf949415c8c5fbea8e93ac,17665.554157139984,45,4,0.0,392.56787015866684,392.56787015866666,276.02428370531226,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf6d2e7947020ba57840efafac3ccff36b7a9d664,4590.031253069998,45,4,0.0,102.00069451266667,102.00069451266666,75.24641398475406,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hxdbc35f073e7dd3078fd2c8aecc07937c03f3d441,5584.424755530004,45,4,0.0,124.09832790066669,124.09832790066667,87.25663680515632,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf7733f22fbff77e7f1c39a5ab84f28783cc8a098,125010.46171596007,45,4,0.0,2778.0102603546666,2778.010260354666,2016.2977696122593,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hxf780d0a0f3171d1f3943d3a4d6c9c9d71fa571ac,100298.27885285004,45,4,0.0,2228.8506411744447,2228.8506411744447,1567.1606070757819,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf89609a5a5161e6c5f7650ff30e0afa85da7f416,5399.444185390002,45,4,0.0,119.98764856422227,119.98764856422221,84.36631539671878,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,122.0715365799999,45,4,0.0,2.712700812888889,2.712700812888889,1.9073677590624984,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxfc36861ab4643a6f1e8f2995ba10dc59b1188fb6,68.40768356999999,45,4,0.0,1.5201707460000002,1.520170746,1.0688700557812498,0.00000%,2.22222%,2.22222%,1.56250%,not_enough
2021-07 & 2021-08,hxfc68165300e34a6c4a748a29588faecf8d1aefd9,7525.191243300007,45,4,0.0,167.22647207333338,167.22647207333333,121.37405231129044,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hxfc9ef4985fdc5401ed4ea3deefa076ba97d74ea4,1035.0791301900008,45,4,0.0,23.00175844866667,23.00175844866667,12.622916221829279,0.00000%,2.22222%,2.22222%,1.21951%,yes
2021-07 & 2021-08,hxfce9b0bcbc90af36b447304a54b50cc20b338a8a,4014.2195599399984,45,4,0.0,89.2048791097778,89.20487910977778,62.722180624062474,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe817cef7e031654c6a06c538f4e0256a551c902b,1369.8346464300002,45,4,0.0,30.440769920666675,30.440769920666668,21.403666350468754,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe76d22b749f8f063c018b4004b17fbcb90119a9e,5423.844284110001,45,4,0.0,120.52987298022225,120.52987298022222,84.74756693921877,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,1337.7479112699998,45,4,0.0,29.727731361555563,29.72773136155556,20.902311113593747,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe6d99fc73d7e7bc2e1e97d10552d425a4e38531e,10035.67942399999,45,4,0.0,223.0150983111111,223.0150983111111,164.51933481967197,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hxdc5141dd74fb02bdb34d75229456101665a17fb3,9971.000903040002,45,4,0.0,221.57779784533327,221.57779784533327,163.45903119737707,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hxdc9780c9991c771e235c2a3aaa98d3106887baf4,502.09700647000034,45,4,0.0,11.15771125488889,11.157711254888888,7.845265726093755,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxdc992cb7006e51f82ec5d1332aec54342aed8ca7,9674.24873621,45,4,0.0,214.9833052491112,214.98330524911114,151.16013650328125,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxdcffd433158ccc4755b345d9590a2a1e69b17db6,12548.293936269989,45,4,0.0,278.8509763615556,278.85097636155547,205.70973666016374,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hxdd7096d9859439a9ccb29a930c0e0e75777991c9,68114.61764947993,45,4,0.0,1513.658169988445,1513.6581699884443,1064.290900773124,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxdfe5fa1b41169d5e3dec831c5aa8da24daaad891,53892.97535849003,45,4,0.0,1197.6216746331115,1197.6216746331113,883.4913993195087,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hxe0c8dbd8c37629e7bce9debf8272725e54f42c3c,11105.116216390004,45,4,0.0,246.7803603642222,246.7803603642222,185.08527027316674,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hxe0e8b7addcdf3bf15698f3b7ce578ae971bbd3d0,109921.13440072004,45,4,0.0,2442.691875571556,2442.6918755715556,1717.5177250112506,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe1a01bcb1f030a1a0736ba6a9fbabe218095b71f,251.02398893000014,45,4,0.0,5.57831086511111,5.57831086511111,3.9222498270312522,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe24661bed1bb710cb48e1c71f3f43ad803c48f96,70334.58761370995,45,4,0.0,1562.9908358602227,1562.990835860222,1098.977931464218,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe25028f6be60ba2bb4938af45cac6e2cd48b1efa,8451.501403050004,45,4,0.0,187.81114229000002,187.81114229000002,132.05470942265632,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe2680d074ff8acddb19ac25af5533f288d8451e7,11177.490773070005,45,4,0.0,248.38868384600005,248.38868384599996,174.64829332921883,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe32ff75dd370d73e8a217a484b44db9284019df6,14641.468734889986,45,4,0.0,325.36597188644447,325.36597188644436,228.77294898265603,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe3d3e71de9b0876aa1a07467b2175a85a3de4dd4,15045.318176049988,45,4,0.0,334.3404039122223,334.3404039122222,235.08309650078107,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe3d72acf28c58946059c8891327c78b59743438e,171.71346105000185,45,4,0.0,3.815854690000151,3.8158546900000374,2.683022828906279,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxe3fab81c5bed8bce2ca298020bcc35f731019cf1,6349.554912379998,45,4,0.0,141.10122027511113,141.10122027511113,107.61957478610167,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hxe6aa507401ff4e4d1b56e618330bd4dbb082b5de,22084.75326508999,45,4,0.0,490.7722947797779,490.7722947797778,345.07426976703107,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hxbf745491205db43ebf5c6b0d6a3ce3c94eac24cc,23.98531500000001,45,4,0.0,0.533007,0.533007,0.3932018852459018,0.00000%,2.22222%,2.22222%,1.63934%,not_enough
2021-07 & 2021-08,hxbb619c4b15f786f13ac2aa6c6dfc30b7353e751e,3637.9590442799977,45,4,0.0,80.84353431733335,80.84353431733334,56.843110066874964,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx854e156fc90109486624ef35e7a9f1d5f6af3fcf,100848.05537438994,45,4,0.0,2241.067897208667,2241.067897208667,1575.7508652248428,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx97b4d0f3f697edf1591e10807a5b261ef6738e83,9427.322626010002,45,4,0.0,209.49605835577782,209.4960583557778,147.30191603140628,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx95ec04188435aeedddabd72af565894e21af33e0,50092.46812189001,45,4,0.0,1113.1659582642224,1113.1659582642221,834.8744686981668,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hx961704c61424dd13f6f26db99bbc34d38519ab55,9999.000000000002,45,4,222.2,222.2,222.2,222.20000000000005,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hx962220af944277f210d6c9bf371a43e455458f53,0.9999999999999973,45,4,0.0,0.022222222222222365,0.022222222222222143,0.015624999999999958,0.00000%,2.22222%,2.22222%,1.56250%,not_enough
2021-07 & 2021-08,hx966b802d174385e669ad2af73269f605f8698dc3,1650.3055329100002,45,4,0.0,36.6734562868889,36.673456286888886,25.786023951718754,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx96700320a720aa25cde79ba0067769cbe2930f1c,7084.955724980003,45,4,0.0,157.4434605551111,157.44346055511107,108.99931884584619,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hx96bae3dc617961339f0481b4185fb96a5220dcdc,30.75521363000002,45,4,0.6834491917777779,0.6834491917777779,0.6834491917777779,0.6834491917777783,2.22222%,2.22222%,2.22222%,2.22222%,not_enough
2021-07 & 2021-08,hx97312a22ad7ba4ae3e9f74f079d441483ad9ed9d,2093.7988326000013,45,4,0.0,46.52886294666666,46.52886294666666,32.71560675937502,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx97795c5e5263b6862d618118aedc7858497f2b2a,10072.324770779996,45,4,0.0,223.82943935066672,223.8294393506667,157.38007454343744,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9a14c43c1aa22e685f4f71802d2d71bd00b0ece6,1704.96075013,45,4,0.0,37.888016669555554,37.888016669555554,28.897639832711864,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hx9550366969f29b2c7b7dc6b4adbcc7a62915cada,36103.21500068999,45,4,0.0,802.2936666820001,802.293666682,582.3099193659676,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hx9ae007b7809c41f8a844a457de5b29999a048992,31144.50868077001,45,4,0.0,692.100192906,692.100192906,510.5657160781969,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hx9b75720b6ff3f34abd29e61c4e53157b4064287c,4326.983598909999,45,4,0.0,96.1551910868889,96.15519108688888,67.60911873296874,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9c307b1b55d2dbbcd8c48e2a7d5a8b85af4335a4,588.7708350000001,45,4,0.0,13.083796333333334,13.083796333333334,9.979166694915257,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hx9c729b2a763063f9e627ae274f061a1aca61d812,17250.50290079999,45,4,0.0,383.3445089066668,383.3445089066667,269.53910782499986,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9cc8ec3a9e8c8a3dc9b7ff6903481f480e9fb60f,9679.965842739994,45,4,0.0,215.11035206088889,215.11035206088889,148.92255142676913,0.00000%,2.22222%,2.22222%,1.53846%,yes
2021-07 & 2021-08,hx9ce1b5ed57c01cda6cbbd9b130bb5a8cad5e437b,16098.999999999998,45,4,357.75555555555553,357.7555555555556,357.75555555555553,357.75555555555553,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hx9d8b70f9b5afa187e221742dadf10b3ab0a73119,6002.411611800004,45,4,0.0,133.3869247066667,133.38692470666666,93.78768143437506,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9de25e636a774a6b5f616d217444b7ff87b43703,684.9999999999995,45,4,0.0,15.222222222222221,15.222222222222221,10.703124999999993,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9576111fbda46456d346428012fa29f3488a880d,1062.1586119600006,45,4,0.0,23.603524710222224,23.603524710222217,17.412436261639353,0.00000%,2.22222%,2.22222%,1.63934%,yes
2021-07 & 2021-08,hx95379d26cbc5e9b1e0b88b68c69146cdc31efff6,32215.959848189967,45,4,0.0,715.9102188486669,715.9102188486665,519.6122556159672,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hx8dff41a791ed66958bbe053ad1e8e11502e6f55d,44.959707589999965,45,4,0.0,0.9991046131111112,0.999104613111111,0.7024954310937495,0.00000%,2.22222%,2.22222%,1.56250%,not_enough
2021-07 & 2021-08,hx87685fa196051d2c64b43d5a93b1182cd582743b,2510.143898409999,45,4,0.0,55.78097552022223,55.7809755202222,39.220998412656236,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx881249a9d3cbfa0a2f3544e7e50648e53d8413f9,21758.088642360013,45,4,0.0,483.5130809413334,483.5130809413333,362.6348107060002,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hx88ca12801ac14c1ab452b972e52748d0bed3c418,674.5545431999997,45,4,14.99010096,14.99010096,14.99010096,14.990100959999992,2.22222%,2.22222%,2.22222%,2.22222%,yes
2021-07 & 2021-08,hx88dc633b50a66d8e108ab3294382978e40d9f928,6595.4019235500045,45,4,0.0,146.56448719000002,146.56448718999997,103.05315505546882,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx89d7885e0b6da09456542e092ec8c7a44e40e2e2,35.78315750000002,45,4,0.0,0.7951812777777778,0.7951812777777778,0.5866091393442626,0.00000%,2.22222%,2.22222%,1.63934%,not_enough
2021-07 & 2021-08,hx8b2c291cb7ee99e9b4a8ce2a941b291f8358534c,29858.006042959973,45,4,0.0,663.5112453991111,663.511245399111,506.0678990332199,0.00000%,2.22222%,2.22222%,1.69492%,yes
2021-07 & 2021-08,hx8c7f8ce939f00142e3918319eb227f40fb8fc02a,96101.49708983001,45,4,0.0,2135.5888242184446,2135.588824218444,1550.0241466101613,0.00000%,2.22222%,2.22222%,1.61290%,yes
2021-07 & 2021-08,hx8d55a341c1e2a32df3354a808d86ec980cfa7e68,17830.49547107001,45,4,0.0,396.23323269044454,396.23323269044437,278.6014917354689,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx8e7a10a44a12b090b4f768faf7a342e4deaa5949,1675.033760740001,45,4,0.0,37.2229724608889,37.22297246088889,26.172402511562517,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx9359b5ee4155bebec5463a24af7d78e34a49294d,3178.0263224499986,45,4,0.0,70.62280716555556,70.62280716555554,49.65666128828123,0.00000%,2.22222%,2.22222%,1.56250%,yes
2021-07 & 2021-08,hx8f9b8f2b070e4dd9fe5d8efa857debf38fbefccf,3149.356702970002,45,4,0.0,69.98570451044445,69.98570451044445,52.48927838283337,0.00000%,2.22222%,2.22222%,1.66667%,yes
2021-07 & 2021-08,hx8fb4107602ae9b7f4ebf30a06a4fbe44ffe3278d,1179.2507425599995,45,4,0.0,26.20557205688889,26.205572056888883,19.987300721355922,0.00000%,2.22222%,2.22222%,1.69492%,yes
