biweek,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,Qualified
2020-49 & 2020-50,hx61c0addd91b6d127d2dff071020d1ce952519215,51958.7794,14,1,0.0,4894.4814,3366.2084,2259.077365217391,0.00000%,9.41993%,6.47861%,4.34783%,YES
2020-49 & 2020-50,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1606.2207,14,1,9.9,247.5,79.55,114.73005,0.61635%,15.40884%,4.95262%,7.14286%,YES
2020-49 & 2020-50,hxe7ac3cddbc151c6bff08a9e9d37cab9467619636,36003.39933017491,14,1,530.6729363669249,5490.4599029173105,2641.580028247189,2571.6713807267793,1.47395%,15.24984%,7.33703%,7.14286%,YES
2020-49 & 2020-50,hx9927cd105cb4f6de0139117b6be189ce07ca25ee,13328.7024,14,1,328.7024,1000.0,1000.0,952.0501714285714,2.46612%,7.50261%,7.50261%,7.14286%,YES
2020-49 & 2020-50,hxaead0bd48f1d8b8f346f2ae5227d1d9fa580e9db,2716.7691,14,1,2.181699999999992,886.8199,114.85265,194.0549357142857,0.08030%,32.64245%,4.22755%,7.14286%,YES
2020-49 & 2020-50,hxce773241e990107283650688785b259ce7afc91a,132681.412,14,1,2681.4120000000003,10000.0,10000.0,9477.243714285714,2.02094%,7.53685%,7.53685%,7.14286%,YES
2020-49 & 2020-50,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%,YES
2020-49 & 2020-50,hx463b1ee3016d7244516413acc69de2f1cdb268fd,8122.311399999999,14,1,160.0797,1049.7487,604.9973,580.1650999999999,1.97086%,12.92426%,7.44859%,7.14286%,YES
2020-49 & 2020-50,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.9068000000004384,14,1,0.09999999999979536,2.0,0.10000000000011444,0.27905714285717415,2.55964%,51.19279%,2.55964%,7.14286%,NO
2020-49 & 2020-50,hxfdb805565bde3986d4ef2ef22ddf1094e4019796,82101.27870000001,14,1,2685.6561,7941.5622,5956.17165,5864.377050000001,3.27115%,9.67288%,7.25466%,7.14286%,YES
2020-49 & 2020-50,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7400.5429,13,1,200.5429,600.0000000000001,600.0,569.2725307692308,2.70984%,8.10751%,8.10751%,7.69231%,YES
2020-49 & 2020-50,hxd32087b5cb414cca8af65d10efa339e72fc105d5,27485.084544943296,13,1,50.222663261773,6054.417176763057,2025.0337208229585,2114.2372726879457,0.18273%,22.02801%,7.36776%,7.69231%,YES
2020-49 & 2020-50,hx3f133cdf56a93b43bca05939d12d4996a98996ab,7219.2828,13,1,2.0,755.0043000000002,705.4735,555.3294461538461,0.02770%,10.45816%,9.77207%,7.69231%,YES
2020-49 & 2020-50,hx2835a19c583698904afd1c77d99112a5b840e032,4270.6171,13,1,299.1238,341.963,341.5055,328.5090076923077,7.00423%,8.00734%,7.99663%,7.69231%,YES
2020-49 & 2020-50,hx9e780e0fc513a3c00663dd01c0d12672fe0dd865,6174.2459,13,1,61.800900000000055,679.8602,556.2492,474.9419923076923,1.00095%,11.01123%,9.00918%,7.69231%,YES
2020-49 & 2020-50,hxd6d40144434a747b6a4dd6d8317b7c0dbf26810f,50939.67619760999,13,1,0.0,8573.74242730537,4067.919569831325,3638.548299829285,0.00000%,16.83117%,7.98576%,7.14286%,YES
2020-49 & 2020-50,hxd65454fc832f4257d9a786e41222ed03ae05edc1,2023.1207946286,13,1,105.99050199202529,393.0520838268712,134.833964135194,155.6246765098923,5.23896%,19.42801%,6.66465%,7.69231%,YES
2020-49 & 2020-50,hx261bef2e1e9abac57941b8f45541afa25a9eacbb,411.4071,13,1,30.0,51.40710000000001,30.0,31.646700000000003,7.29205%,12.49543%,7.29205%,7.69231%,YES
2020-49 & 2020-50,hx41a001a9741245949a864234a45a508ce41b7480,3147.118081245302,13,1,147.11808124530194,250.00000000000023,250.0,242.08600624963861,4.67469%,7.94378%,7.94378%,7.69231%,YES
2020-49 & 2020-50,hxa7b3f39a318d7242dc06908deda20676609d2630,1770.2075,13,1,35.5996,287.0091,147.0,136.1698076923077,2.01104%,16.21330%,8.30411%,7.69231%,YES
2020-49 & 2020-50,hxcb3204684516b1bb89d0e4c09a1cea848db2a7f1,1500.0,13,1,100.0,300.0,100.0,115.38461538461539,6.66667%,20.00000%,6.66667%,7.69231%,YES
2020-49 & 2020-50,hxc503ebb5a1d72d511e8924e9023437c82fee95b2,380000.0,13,1,12500.0,50000.0,25000.0,29230.76923076923,3.28947%,13.15789%,6.57895%,7.69231%,YES
2020-49 & 2020-50,hx383cfb688c5ac2a53ffb1fde1d360f569dc1e0d8,1899.9703,13,1,56.9991,436.9931,132.9979,146.15156153846152,3.00000%,23.00000%,7.00000%,7.69231%,YES
2020-49 & 2020-50,hxcf7f516d446b6db4ff78967b3d3dc810b0d270d8,49433.683699999994,13,1,0.0,12319.9846,1311.0926,2907.8637470588233,0.00000%,24.92225%,2.65223%,5.88235%,YES
2020-49 & 2020-50,hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,21292.183,13,1,0.0,2999.9999999999995,1500.0,1520.8702142857144,0.00000%,14.08968%,7.04484%,7.14286%,YES
2020-49 & 2020-50,hx93aea0ed766e05ea3d0e14b99df441b6cd3e2c92,12970.064500000002,13,1,180.5773,2050.0,1120.0,997.6972692307694,1.39226%,15.80563%,8.63527%,7.69231%,YES
2020-49 & 2020-50,hx6654384862ba2431c12575fd98e02a1ebe500d31,19106.599599999998,13,1,41.2648,3964.0424000000003,1504.5536000000002,1469.7384307692305,0.21597%,20.74698%,7.87452%,7.69231%,YES
2020-49 & 2020-50,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3276.6066387724654,13,1,19.8278,814.7835743907547,123.4299883759896,252.04666452095887,0.60513%,24.86669%,3.76701%,7.69231%,YES
2020-49 & 2020-50,hx1817d865895f7c394891ab0ac15ed3cdb781611d,3531.2983635190635,13,1,127.61764062368157,476.34937957782813,283.15327125929326,271.6383356553126,3.61390%,13.48936%,8.01839%,7.69231%,YES
2020-49 & 2020-50,hx6b7419622d26660654bda093acfac417407f999d,5580.5632000000005,13,1,390.6394,446.445,446.445,429.27409230769234,7.00000%,8.00000%,8.00000%,7.69231%,YES
2020-49 & 2020-50,hx58b45678ec9a9087293617d95bc3f69e5b036f59,6999.220499999999,13,1,474.89669999999995,685.4052,519.4871,538.4015769230768,6.78499%,9.79259%,7.42207%,7.69231%,YES
2020-49 & 2020-50,hx5f1977e2f5c8fabc63abd1535368d568cfc6bd7b,51245.635,13,1,0.0,20507.9487,1087.671,3660.4025,0.00000%,40.01892%,2.12247%,7.14286%,YES
2020-49 & 2020-50,hx2399a64612e7f4494dc731839cbabc24dfd62e07,1180.5271999999998,13,1,22.8978,239.4899,63.2932,90.8097846153846,1.93962%,20.28669%,5.36144%,7.69231%,YES
2020-49 & 2020-50,hxf5dc0d28cee39dbebe6bc2c6d8ccce68acd3cd7a,20720.4183,13,1,1000.0,6885.8276000000005,1000.0,1593.8783307692308,4.82616%,33.23209%,4.82616%,7.69231%,YES
2020-49 & 2020-50,hxdae7ec0c2367f4f3696f2275490116ed4b2202f7,390.04640000000006,13,1,22.3781,33.8408,31.229300000000002,30.003569230769237,5.73729%,8.67610%,8.00656%,7.69231%,YES
2020-49 & 2020-50,hx1f8527706896d332d6c8437dff1c51590c72efa7,20003.4593,13,1,601.8645,3000.0,1500.9915,1538.7276384615384,3.00880%,14.99741%,7.50366%,7.69231%,YES
2020-49 & 2020-50,hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,15391.6045,13,1,999.9999999999998,3185.938,1000.0,1183.9695769230768,6.49705%,20.69919%,6.49705%,7.69231%,YES
2020-49 & 2020-50,hx14d6a3fbfddf0ac18225bb08f836139f05c1d7ad,471968.7656,13,1,35968.085999999996,37714.7146,36127.4808,36305.28966153846,7.62086%,7.99093%,7.65463%,7.69231%,YES
2020-49 & 2020-50,hx7616d8e5a76ac50c883393bd158df54578b61e73,25777.0,13,1,600.0,4000.0,2000.0,1982.8461538461538,2.32766%,15.51771%,7.75885%,7.69231%,YES
2020-49 & 2020-50,hx76b8a2adfd79e3b1719a11e44c293f369dd3c817,3419.8474,13,1,0.0,500.00000000000006,150.0,227.9898266666667,0.00000%,14.62054%,4.38616%,6.66667%,YES
2020-49 & 2020-50,hxe435f4d411b38115de401ab748d78aefb901fd8b,35117.5633,13,1,1713.7812000000001,5263.5504,2050.0485,2701.3510230769234,4.88013%,14.98837%,5.83767%,7.69231%,YES
2020-49 & 2020-50,hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,50000.0,13,1,500.0,7000.0,4000.0,3846.153846153846,1.00000%,14.00000%,8.00000%,7.69231%,YES
2020-49 & 2020-50,hx6e0a36493b252832790bcb9517fefc691a9840c3,9881.596599999999,13,1,102.3677,1957.9279,598.0639,760.1228153846153,1.03594%,19.81388%,6.05230%,7.69231%,YES
2020-49 & 2020-50,hx62207d1640bf8e1fefe9bcfe64366cbbd7ce3330,1128.9232,12,1,23.5583,218.8909,52.5421,94.07693333333333,2.08679%,19.38935%,4.65418%,8.33333%,YES
2020-49 & 2020-50,hx6711a77b081f2f38b181b4f6636a6d7c7c2a6e19,600.3637,12,1,0.0,50.3637,50.0,46.181823076923074,0.00000%,8.38886%,8.32829%,7.69231%,YES
2020-49 & 2020-50,hx64b52e922e54ce1bbb605367fadf98ca72293f89,7018.6403,12,1,0.0,4005.1054999999997,281.1306,539.8954076923077,0.00000%,57.06384%,4.00549%,7.69231%,YES
2020-49 & 2020-50,hx62f7306b2681eaf46744ec968acbbab3cfb95373,3089.3659000000002,12,1,201.206,309.94059999999996,267.42975,257.44715833333333,6.51286%,10.03250%,8.65646%,8.33333%,YES
2020-49 & 2020-50,hx6cfa2e745903c0174d7a4615dd090a55a7a6b149,1978.682011951913,12,1,52.93754862578697,507.83621000024027,126.01245040415185,164.89016766265942,2.67539%,25.66538%,6.36850%,8.33333%,YES
2020-49 & 2020-50,hx60f200b8f2855d176ce080f19ec435da821c200c,23750.9313,12,1,1156.2,4699.3568000000005,1503.06,1979.244275,4.86802%,19.78599%,6.32843%,8.33333%,YES
2020-49 & 2020-50,hx86224a68a3a332e7f334efa0fe8bd13bbac28d70,7092.974899999999,12,1,346.9746,1178.3376,519.9187,591.0812416666666,4.89181%,16.61274%,7.33005%,8.33333%,YES
2020-49 & 2020-50,hx82657db0db829d6b317327a788cd87cdaeba41a9,11138.7632,12,1,319.09770000000003,1603.0959,862.32825,928.2302666666666,2.86475%,14.39205%,7.74169%,8.33333%,YES
2020-49 & 2020-50,hx80d5d40ee80db11100e4beea7c6d07921e1dc87a,1158.2255000000002,12,1,11.5881,250.45510000000002,64.1608,96.51879166666669,1.00050%,21.62404%,5.53958%,8.33333%,YES
2020-49 & 2020-50,hx7c3cc3611ee50a8db0362a16abccbd208b70b22a,38759.3129,12,1,2409.5541999999996,4806.0685,2875.2897,3229.9427416666663,6.21671%,12.39978%,7.41832%,8.33333%,YES
2020-49 & 2020-50,hx790cec91b0d3281d1af5cca2e2c1ecee66e5b1ad,4007.659700000003,12,1,51.184199999999095,865.8243999999993,266.22560000000067,333.9716416666669,1.27716%,21.60424%,6.64292%,8.33333%,YES
2020-49 & 2020-50,hx757445376adb75d55de8ee8c4a0d419f4270cfb1,34400.825800000006,12,1,341.4252,15177.6567,451.06549999999993,2866.735483333334,0.99249%,44.12004%,1.31121%,8.33333%,YES
2020-49 & 2020-50,hx7161b1f236e9f8541c00b8b79d8b549cbe2f29be,92680.2345,12,1,870.986,40685.9256,1351.59195,7723.3528750000005,0.93978%,43.89925%,1.45834%,8.33333%,YES
2020-49 & 2020-50,hx36dd546d61fbc6ac7f7b1af2f7b4776eacb0b326,45366.7687,12,1,755.9300999999996,9249.0468,3158.2994,3780.5640583333334,1.66626%,20.38727%,6.96170%,8.33333%,YES
2020-49 & 2020-50,hx3ffce22e121e45be4d958b07532efad29103d6ae,8851.499300000001,12,1,10.0,3293.2126000000003,60.0,737.6249416666668,0.11298%,37.20514%,0.67785%,8.33333%,YES
2020-49 & 2020-50,hx3ee1c2d14a10919cdda370504dfd95758135e1c1,20636.4642,12,1,680.2445,1991.8821,1891.43755,1719.70535,3.29632%,9.65225%,9.16551%,8.33333%,YES
2020-49 & 2020-50,hx3e505ac9a57fbf0c319cc27188f22dfbfb3ce1e8,11481.221499999998,12,1,231.9438,2087.4948,695.8316,956.7684583333331,2.02020%,18.18182%,6.06061%,8.33333%,YES
2020-49 & 2020-50,hx3b9be168f70dbd899b27c5b26395f72307679792,366.0,12,1,6.0,45.0,30.0,30.5,1.63934%,12.29508%,8.19672%,8.33333%,YES
2020-49 & 2020-50,hx3b4d5658cdd5ef6b4bc3f61322907ea89fbdd6d8,52165.4405,12,1,177.0624,5510.1875,5048.833949999998,4347.120041666666,0.33942%,10.56291%,9.67850%,8.33333%,YES
2020-49 & 2020-50,hx436a2854834409a3e2ff8285c54ac2a1433c8d77,108029.90063295368,12,1,808.8337013721797,43466.58888415752,4723.739269012839,9002.491719412807,0.74871%,40.23570%,4.37262%,8.33333%,YES
2020-49 & 2020-50,hx35f4c940313d020a80e9ec6668106857146797e2,2342.0944,12,1,23.5327,1101.1743999999999,82.21039999999999,195.17453333333333,1.00477%,47.01665%,3.51012%,8.33333%,YES
2020-49 & 2020-50,hx304793fef6c301c7b01c4d6918b60aaae6c3ee19,10477.4811,12,1,237.7625,1207.196,1038.32075,873.1234250000001,2.26927%,11.52182%,9.91002%,8.33333%,YES
2020-49 & 2020-50,hx303aaec9df00dccdca686c9730f7d08453a3025b,181.91059928934777,12,1,4.3525000665571,33.48077118056981,12.154732708668387,15.159216607445648,2.39266%,18.40507%,6.68171%,8.33333%,YES
2020-49 & 2020-50,hx2f2fb02002ff7dd66b11f973b313810ec651db98,5937.380099999999,12,1,22.059399999999997,1846.8814000000002,329.5664,494.78167499999995,0.37153%,31.10600%,5.55070%,8.33333%,YES
2020-49 & 2020-50,hx59dd298b92870d0badf098cba64b2fe1cc63017d,33876.2911,12,1,1211.4219,6189.763000000001,2437.3144,2823.0242583333334,3.57602%,18.27167%,7.19475%,8.33333%,YES
2020-49 & 2020-50,hx502d1ba22f1da5745830bb71b7dcb68e77a9c3a7,121585.11764246905,12,1,4980.253293581994,11999.910548003048,10590.428298488114,10132.093136872421,4.09610%,9.86956%,8.71030%,8.33333%,YES
2020-49 & 2020-50,hx59546d94393f4727cd5c6634617822c76a2355d5,9500.0,12,1,10.0,4000.0,30.000000000000227,791.6666666666666,0.10526%,42.10526%,0.31579%,8.33333%,YES
2020-49 & 2020-50,hx5932011663f6331c69ce91a83c486897f157dadb,3242.1526,12,1,101.97200000000001,577.9393,259.9736,270.1793833333333,3.14519%,17.82579%,8.01855%,8.33333%,YES
2020-49 & 2020-50,hx574cd24f06b6d991e00424193e76f3113897364c,3237.7859,12,1,252.5181,316.46290000000005,252.87375000000003,269.8154916666667,7.79910%,9.77405%,7.81008%,8.33333%,YES
2020-49 & 2020-50,hx573ad8113e5687a448151261b3e256a48d9590cb,118853.44489999999,12,1,1225.6769,15000.0,10124.427800000001,9904.453741666666,1.03125%,12.62058%,8.51841%,8.33333%,YES
2020-49 & 2020-50,hx5431f4aa69a654d2d355b4cac7fa1e65865fb1a1,517.6857,12,1,20.3052,76.1154,40.605199999999996,43.140475,3.92230%,14.70301%,7.84360%,8.33333%,YES
2020-49 & 2020-50,hx44a17a00d1641f939c78d95dc6b1807de266ecbc,58049.12320000001,12,1,1322.5699,8380.538400000001,4783.09805,4837.426933333334,2.27836%,14.43698%,8.23974%,8.33333%,YES
2020-49 & 2020-50,hx4ecf40ccbc51e1f2a3d21a8bda45414add51fd73,23777.2845,12,1,201.82649999999998,2357.8786,2228.0849500000004,1981.4403750000001,0.84882%,9.91652%,9.37065%,8.33333%,YES
2020-49 & 2020-50,hx4d8b4d765319042b4b91cdc4ea32f35d325cde6a,87949.4244,12,1,868.2833,27153.110699999997,5747.73955,7329.1187,0.98725%,30.87355%,6.53528%,8.33333%,YES
2020-49 & 2020-50,hx4ae2b9bd8264a9fe4090fcdc917538c860020838,3860.6303533053388,12,1,103.95492357597202,630.437238262389,268.0822138827547,321.71919610877825,2.69269%,16.32990%,6.94400%,8.33333%,YES
2020-49 & 2020-50,hx866ed8a433a73c599d797e261a7bc62eb82eaea2,7700.5041,12,1,199.99999999999977,1000.0,500.0,641.708675,2.59723%,12.98616%,6.49308%,8.33333%,YES
2020-49 & 2020-50,hx86f92daffdb1bad01105b65204ed1f9a8f9bff41,24999.99999999999,12,1,1999.9999999999918,2500.0,2000.0,2083.3333333333326,8.00000%,10.00000%,8.00000%,8.33333%,YES
2020-49 & 2020-50,hxc884dc0d06b9ede780f563eef6f0a788e831489e,391982.054725295,12,1,0.0,58879.35017315138,31787.180228766483,27998.71819466393,0.00000%,15.02093%,8.10935%,7.14286%,YES
2020-49 & 2020-50,hxd7c28d23e0a66e30e51f50ff7572ed60c4259cc1,6829.934097247105,12,1,148.77618499176577,707.3870785017806,626.6392734543907,569.1611747705921,2.17830%,10.35716%,9.17489%,8.33333%,YES
2020-49 & 2020-50,hxd6065022196e9be0026baa4b6ebed925102fa170,708.3637,12,1,16.2175,80.6035,59.2034,59.03030833333333,2.28943%,11.37883%,8.35777%,8.33333%,YES
2020-49 & 2020-50,hxd5629fb8fe7a0aeb703abb336002b09461f1341d,100699.6203,12,1,3033.3703,25232.6175,5710.4550500000005,8391.635025,3.01230%,25.05731%,5.67078%,8.33333%,YES
2020-49 & 2020-50,hxc671a96e9372e17a95f075e60c10d16daa6fa041,7510.768399999999,12,1,67.67629999999997,1878.7410999999995,451.1749,625.8973666666666,0.90106%,25.01397%,6.00704%,8.33333%,YES
2020-49 & 2020-50,hxc54f2d3584b149ece803993969c73fb31bde304e,5237.5686,12,1,7.6753,4999.98,17.63595,436.46405,0.14654%,95.46376%,0.33672%,8.33333%,NO
2020-49 & 2020-50,hxc071ae3c92882a051ab328042e12a666419fe58a,132369.20799999998,12,1,5038.4007,20817.571299999996,9311.9257,11030.767333333331,3.80632%,15.72690%,7.03481%,8.33333%,YES
2020-49 & 2020-50,hxda1bfca905e1fd5d159acecf165f07350d51144b,10000.0,12,1,500.0,1000.0,1000.0,833.3333333333334,5.00000%,10.00000%,10.00000%,8.33333%,YES
2020-49 & 2020-50,hxfd1d9ff6a7f50c2314ae57fa9ad386fac3063ca8,1228.4689000000003,12,1,19.9653,810.7879,35.5213,102.37240833333335,1.62522%,65.99987%,2.89151%,8.33333%,YES
2020-49 & 2020-50,hxfcfa8585fe2e5a7d96b154b54b697bb477b4fe30,24705.627799999995,12,1,900.4172000000001,4912.401,1650.0,2058.8023166666662,3.64458%,19.88373%,6.67864%,8.33333%,YES
2020-49 & 2020-50,hxf40691ab9afd892782d6baef85f78710573b806b,1495.0,12,1,50.0,210.0,100.0,124.58333333333333,3.34448%,14.04682%,6.68896%,8.33333%,YES
2020-49 & 2020-50,hxec7582d72a3fdf7dca0674e2b6c073362b73e3ee,9030.875799999998,12,1,70.5744,1230.2119,1000.0,752.5729833333331,0.78148%,13.62229%,11.07312%,8.33333%,YES
2020-49 & 2020-50,hxe79696489e108bc2a0b2f9253a241815179193e9,140143.0316,12,1,5000.0,30000.0,5071.5158,11678.585966666666,3.56778%,21.40670%,3.61881%,8.33333%,YES
2020-49 & 2020-50,hxe274e9b3202dc7548e068e57e040047e2b69e041,4313.8165,12,1,143.8165,1000.0,300.0,359.48470833333334,3.33386%,23.18133%,6.95440%,8.33333%,YES
2020-49 & 2020-50,hxdec4c87088f4005c6613089533f25f9336ba402b,3339.780099999999,12,1,13.7239,944.0889999999999,120.15375,278.31500833333325,0.41092%,28.26800%,3.59765%,8.33333%,YES
2020-49 & 2020-50,hx99d66cd80b8c2d45f2ec033cf6d17c5b737a7b2e,101197.58959999998,12,1,1631.9142,46016.37789999999,4161.0172999999995,8433.132466666664,1.61260%,45.47181%,4.11178%,8.33333%,YES
2020-49 & 2020-50,hx9824d726914f87720e579332e0baa24ee1543277,21879.5723,12,1,1270.3923,3175.2929999999997,1644.55215,1823.2976916666667,5.80629%,14.51259%,7.51638%,8.33333%,YES
2020-49 & 2020-50,hx93841cc28f51983b3abee2972e03edd9152d16d1,724.0,12,1,0.9999999999999858,713.0,1.0,60.333333333333336,0.13812%,98.48066%,0.13812%,8.33333%,NO
2020-49 & 2020-50,hx9303ad305fa3f55f6555ece02867e1e7a9a86ae2,5287.646872357225,12,1,52.2478768671584,1109.9925294783252,441.77223718908334,440.6372393631021,0.98811%,20.99218%,8.35480%,8.33333%,YES
2020-49 & 2020-50,hx9149c2de46219ca2ed05cfdca5eff35fb9725319,5821.1977,12,1,321.19769999999994,500.0,500.0,485.0998083333333,5.51773%,8.58930%,8.58930%,8.33333%,YES
2020-49 & 2020-50,hx9bd5fa9939941edef1383faf14c3f3d0d3472672,2588.3605000000002,12,1,62.1452,1721.1639,78.84375,215.69670833333336,2.40095%,66.49630%,3.04609%,8.33333%,YES
2020-49 & 2020-50,hxb8fb57b9315bf6754ab5bda5ffa254bd50939ce5,2413.5935,12,1,77.2268,1043.8878,115.26344999999999,201.13279166666666,3.19966%,43.25036%,4.77559%,8.33333%,YES
2020-49 & 2020-50,hxb106e5baab67f48c06149832a0a4baee97c9362a,12489.7,12,1,121.56409999999994,2000.0,1159.0,1040.8083333333334,0.97331%,16.01319%,9.27965%,8.33333%,YES
2020-49 & 2020-50,hxab84e5c20bdde1ce5636b8c323a08057c3eeb377,81302.5674,12,1,1020.4212,12944.4401,5702.57245,6775.21395,1.25509%,15.92132%,7.01401%,8.33333%,YES
2020-49 & 2020-50,hxa7221a280ca7709c6e198e6ac856fa9cdf198262,211926.93380000003,12,1,4277.4414000000015,55857.02500000004,11683.727600000002,17660.577816666668,2.01836%,26.35674%,5.51309%,8.33333%,YES
2020-49 & 2020-50,hxa46a4f1289d4f2ba284c10cb1a199d5dc26b1d1d,244896.3172,12,1,4896.3172,40000.0,20000.0,20408.026433333333,1.99934%,16.33344%,8.16672%,8.33333%,YES
2020-49 & 2020-50,hx5e2908097689627b16532de3047fc61bc8ee726c,107693.6514,12,1,3214.1553000000004,11145.719899999998,9363.75885,8974.47095,2.98454%,10.34947%,8.69481%,8.33333%,YES
2020-49 & 2020-50,hx11817efb1525bd5bfb1bc1997d9f9c25769912ff,18983.641900000002,12,1,190.1463,2758.2115,1647.5475000000001,1581.9701583333335,1.00163%,14.52941%,8.67877%,8.33333%,YES
2020-49 & 2020-50,hx150ded564f4ce94207a4201286131bdf13c6d932,8985.790830962333,12,1,267.44193619363,1206.740997897552,771.6794816197033,748.8159025801943,2.97628%,13.42944%,8.58777%,8.33333%,YES
2020-49 & 2020-50,hx0da043c4658c9088c5674aa93a2de48515ac0680,6104.637499999999,12,1,37.1958,1944.3718999999994,104.36895000000001,508.7197916666666,0.60930%,31.85073%,1.70967%,8.33333%,YES
2020-49 & 2020-50,hx004371f0d89941a340949a4aab883410f216a0c3,312.6746,12,1,9.3337,35.7909,31.1124,26.056216666666668,2.98512%,11.44669%,9.95041%,8.33333%,YES
2020-49 & 2020-50,hx0307ad8047ddf017414e802442d8613c092a77f1,6342.966399999999,12,1,12.828,3803.0056999999997,100.0,528.5805333333333,0.20224%,59.95626%,1.57655%,8.33333%,YES
2020-49 & 2020-50,hx09eca3e3cb0d74a427426f8f328ed4da18f13fa7,59493.89039999999,12,1,599.3673,10723.0269,5110.0232,4957.824199999999,1.00744%,18.02374%,8.58916%,8.33333%,YES
2020-49 & 2020-50,hx0a4c285566f73bbd8b06bf5a53718b5b0bf4e9bf,6969.5066000000015,12,1,233.7056,1090.919,457.5452,580.7922166666668,3.35326%,15.65274%,6.56496%,8.33333%,YES
2020-49 & 2020-50,hx22c83b780daeca3d2dd5906d455c98ea450e2d38,24573.926,12,1,982.957,2948.8711,1965.9141,2047.8271666666667,4.00000%,12.00000%,8.00000%,8.33333%,YES
2020-49 & 2020-50,hx21633046abd1d663d236f9adb0adf4bdc340b8c0,13279.552599999999,12,1,1000.0,1929.8501999999999,1000.0,1106.6293833333332,7.53037%,14.53249%,7.53037%,8.33333%,YES
2020-49 & 2020-50,hx214c205cf242bbc508a12e97f5b6ad5c5d5ecc71,1636.4786000000001,12,1,16.3804,507.7923,81.85199999999999,136.37321666666668,1.00095%,31.02957%,5.00172%,8.33333%,YES
2020-49 & 2020-50,hx202d64a9642337af9b575825aa602eb16a436285,2392.9757999999997,12,1,183.8708,200.9105,200.9105,199.41464999999997,7.68377%,8.39584%,8.39584%,8.33333%,YES
2020-49 & 2020-50,hx1ef3d6019d3f815e2cfb53dd52fa9a38975c9da0,348.0,12,1,28.249999999999993,37.24999999999999,28.25,29.0,8.11782%,10.70402%,8.11782%,8.33333%,YES
2020-49 & 2020-50,hxb514c5637dbd9165de40a721ade00de662fd9a22,122534.256,11,1,0.0,24179.0978,10597.5373,9425.712,0.00000%,19.73252%,8.64863%,7.69231%,YES
2020-49 & 2020-50,hxb59cab1d9c48a2fe77d09dbb8c69a16e4ba41734,10330.287,11,1,51.8665,2133.9965,500.0,939.1170000000001,0.50208%,20.65767%,4.84014%,9.09091%,YES
2020-49 & 2020-50,hx9e42d3a0d46a37e52dbcc20fc9080307336750ba,763.1501,11,1,38.4592,94.3819,70.765,69.37728181818181,5.03953%,12.36741%,9.27275%,9.09091%,YES
2020-49 & 2020-50,hxb74fd8df615edb4894923e72ac0e1468497e0c30,1705.1529000000003,11,1,64.1668,271.5285,145.8554,155.01390000000004,3.76311%,15.92400%,8.55380%,9.09091%,YES
2020-49 & 2020-50,hx9c851bddf0094300c3f14a2253f398554377dc4f,2783.6419,11,1,39.5071,804.6631,206.786,253.05835454545456,1.41926%,28.90685%,7.42861%,9.09091%,YES
2020-49 & 2020-50,hxf46bd1f322efcf99b24c037123b5037ac7986d82,7121.479500000001,11,1,315.6417,1548.4753,400.4,647.4072272727274,4.43225%,21.74373%,5.62243%,9.09091%,YES
2020-49 & 2020-50,hxb79fbcc271c215638ed8f4bf8cf9e9cfa74433c5,907451.9201,11,1,4458.5424,342673.0,50000.0,82495.6291,0.49133%,37.76211%,5.50993%,9.09091%,YES
2020-49 & 2020-50,hxbb49971914b61e62bb341f6f32dce55671438dbd,158491.704,11,1,85.701,108734.2362,3254.7956,14408.336727272726,0.05407%,68.60563%,2.05361%,9.09091%,YES
2020-49 & 2020-50,hxbba2e34c73de84189c1420671224774f1506f723,9466.9199,11,1,317.724,1597.0439,950.4418,860.6290818181819,3.35615%,16.86973%,10.03961%,9.09091%,YES
2020-49 & 2020-50,hxbc6d22592d5e18ae00f2e64c7e541317889bf69b,3197.3158999999996,11,1,262.0224,400.0,265.2729,290.66508181818176,8.19507%,12.51049%,8.29674%,9.09091%,YES
2020-49 & 2020-50,hxbcb195d6a4321d9480128204c6cf93516eb123cf,590.1802,11,1,19.3278,106.1417,50.0,53.65274545454545,3.27490%,17.98463%,8.47199%,9.09091%,YES
2020-49 & 2020-50,hxa3bbbb9a6feaa0a6cc52d22ae6ced2c4ce2c0fef,1713.5447,11,1,16.2021,376.37669999999997,54.0069,155.7767909090909,0.94553%,21.96480%,3.15176%,9.09091%,YES
2020-49 & 2020-50,hxa816475001458977137ca1ca9bb26cd4fc5e0aaf,16361.1722,11,1,1200.0,2000.0000000000002,1500.0,1487.379290909091,7.33444%,12.22406%,9.16805%,9.09091%,YES
