,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
205,2023-07-11,93715,252.50757809999985,15071,49127,108786,109171.71428571429,97900.3,263.24425918214274,262.10237870624985
206,2023-07-12,93140,196.8473000124999,8194,44280,101334,108094.57142857143,98128.93333333333,255.16993515178555,252.51765277624983
207,2023-07-13,93729,302.3837349874999,22941,55250,116670,108691.57142857143,98628.93333333333,257.75855773392846,253.7523952233332
208,2023-07-14,93938,266.85434323749985,15807,49763,109745,108815.85714285714,99290.0,247.79982065535705,253.68098530499987
209,2023-07-15,93372,240.97058681249987,15860,49205,109232,108902.28571428571,99125.83333333333,253.63928898749987,251.26917001208318
210,2023-07-16,92978,186.8122597374999,13187,49361,106165,108990.0,99054.7,253.7593439642856,249.15308650249986
211,2023-07-17,94824,328.90809414999984,18852,50738,113676,109372.57142857143,99311.2,253.6119852910713,252.22102488749988
212,2023-07-18,95047,306.22001037499984,18614,50677,113661,110069.0,99599.33333333333,261.2851899017856,255.75057415791653
213,2023-07-19,94289,209.56700377499988,13357,49169,107646,110970.71428571429,99536.9,263.1022904392856,254.55327020499988
214,2023-07-20,94465,222.28307751249983,14439,49839,108904,109861.28571428571,99747.76666666666,251.65933937142842,254.1751615054165
215,2023-07-21,93972,256.5324192124999,15016,49116,108988,109753.14285714286,100207.86666666667,250.18477879642842,255.30382962833318
216,2023-07-22,93761,212.28334449999988,13495,49714,107256,109470.85714285714,100122.1,246.08660132321415,252.5160283991665
217,2023-07-23,93501,218.2321695749999,13163,49758,106664,109542.14285714286,100141.5,250.57515987142844,248.78468296708323
218,2023-07-24,96032,218.21535027499985,11293,44260,107325,108634.85714285714,99968.0,234.76191074642844,238.15589194124988
219,2023-07-25,94275,231.27358001249988,14392,49210,108667,107921.42857142857,101469.56666666667,224.0552778374999,243.3630026654165
220,2023-07-26,94772,190.6561581749999,12153,48934,106925,107818.42857142857,103073.96666666666,221.35372846607132,245.69231398624984
221,2023-07-27,94412,323.16687432499987,14856,49460,109268,107870.42857142857,104745.93333333333,235.76569943928558,254.05971313541653
222,2023-07-28,67740,167.37880014999988,13481,49404,81221,103903.71428571429,105547.8,223.02946814464275,255.10438036416653
223,2023-07-29,48995,101.6025440374999,11237,48939,60232,97186.0,105643.33333333333,207.21792522142846,252.02856615208322
224,2023-07-30,49472,140.3980607374999,12801,49401,62273,90844.42857142857,104908.3,196.09876681607128,243.07150556666653
225,2023-07-31,79975,266.33260034999984,16695,49183,96670,89322.28571428571,104435.33333333333,202.97265968392844,241.76140197458324
226,2023-08-01,91333,279.18314726249986,14564,49629,105897,88926.57142857143,104448.03333333334,209.81688357678559,242.58360726291656
227,2023-08-02,99362,277.4290039249997,12913,56195,112275,89690.85714285714,104506.83333333333,222.2130043982141,243.1410454958332
228,2023-08-03,100009,337.4506146499997,19654,61413,119663,91175.85714285714,104818.63333333333,224.25353873035695,244.1230297354165
229,2023-08-04,93598,269.55347267499985,17389,50555,110987,95428.14285714286,104889.06666666667,238.84992051964267,244.66255988374988
230,2023-08-05,92520,193.1254567749999,13082,49448,105602,101909.57142857143,104659.43333333333,251.9246223392855,241.62462921249985
231,2023-08-06,92423,186.5289840999999,12811,49308,105234,108046.85714285714,104538.06666666667,258.5147542482141,236.62341192291655
232,2023-08-07,88358,287.32507439999983,13988,49182,102346,108857.71428571429,104328.7,261.5136791124998,239.53110411999987
233,2023-08-08,92839,221.85423799999987,15048,50136,107887,109142.0,104406.56666666667,253.3238349321427,240.72718288999985
234,2023-08-09,92661,195.4713883874999,7086,43732,99747,107352.28571428571,104031.53333333334,241.6156041410713,236.24490900749987
