delegator,week,how_many_prep_voted,raffle_tickets
hx3759bdcab04a04bd343b0b2b359dc815f3b1ba53,2021-07,57,5
hx3759bdcab04a04bd343b0b2b359dc815f3b1ba53,2021-07,57,5
hx06312df7c1281a95143586c8bd69b117cae80697,2021-07,57,5
hx06312df7c1281a95143586c8bd69b117cae80697,2021-07,57,5
hx06312df7c1281a95143586c8bd69b117cae80697,2021-07,57,5
hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,2021-07,57,5
hxe9e6c8f98cfc164823564198eac9c1d828a8e5a1,2021-07,57,5
hxe9e6c8f98cfc164823564198eac9c1d828a8e5a1,2021-07,57,5
hxd2c69d886662b76da50354658e6584d67350c1c0,2021-07,57,5
hxf7a4f19b9502fa6045907f44425a457f711f32c8,2021-07,57,5
hxf7a4f19b9502fa6045907f44425a457f711f32c8,2021-07,57,5
hxf7a4f19b9502fa6045907f44425a457f711f32c8,2021-07,57,5
hxf7a4f19b9502fa6045907f44425a457f711f32c8,2021-07,57,5
hx2a5b8188e9988cc06deb0c1665b9bf209220f98c,2021-07,57,5
hx2a5b8188e9988cc06deb0c1665b9bf209220f98c,2021-07,57,5
hxe9e6c8f98cfc164823564198eac9c1d828a8e5a1,2021-07,57,5
hx23f4a0dc04d947e09145c47d00a78b98e18ee69d,2021-07,57,5
hx23f4a0dc04d947e09145c47d00a78b98e18ee69d,2021-07,57,5
hxd89f0cda65a82722a05740218f55129ffb55e67c,2021-07,57,5
hxd89f0cda65a82722a05740218f55129ffb55e67c,2021-07,57,5
hxd89f0cda65a82722a05740218f55129ffb55e67c,2021-07,57,5
hxd2c69d886662b76da50354658e6584d67350c1c0,2021-07,57,5
hx063e7b0a85f539e1a576d8057e0869d2f96f776d,2021-07,57,5
hxe9e6c8f98cfc164823564198eac9c1d828a8e5a1,2021-07,57,5
hxe9e6c8f98cfc164823564198eac9c1d828a8e5a1,2021-07,57,5
hxf931656323c0f817f1a11eb07f66081d77402461,2021-07,57,5
hxf931656323c0f817f1a11eb07f66081d77402461,2021-07,57,5
hxf931656323c0f817f1a11eb07f66081d77402461,2021-07,57,5
hxf931656323c0f817f1a11eb07f66081d77402461,2021-07,57,5
hxf931656323c0f817f1a11eb07f66081d77402461,2021-07,57,5
hx35875b25eed10fdbdc90b2bf3d2df5b684ff073f,2021-07,57,5
hx35875b25eed10fdbdc90b2bf3d2df5b684ff073f,2021-07,57,5
hx35875b25eed10fdbdc90b2bf3d2df5b684ff073f,2021-07,57,5
hx35875b25eed10fdbdc90b2bf3d2df5b684ff073f,2021-07,57,5
hx35875b25eed10fdbdc90b2bf3d2df5b684ff073f,2021-07,57,5
hx323ec381ffc9816c7811e08640162a109095d504,2021-07,57,5
hx2582d15ebae126b08f6216d19afd8ca0762d3101,2021-07,57,5
hx37a88e9858181932d1e9c54bf987994e47e9d312,2021-07,57,5
hxc8825fd2dd3d74924d96483a0b351eee9509f92b,2021-07,57,5
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-07,57,5
hx261cd42e0f9cfb90a7826ed1d40b4b46603f8c46,2021-07,57,5
hxd2c69d886662b76da50354658e6584d67350c1c0,2021-07,57,5
hxc8825fd2dd3d74924d96483a0b351eee9509f92b,2021-07,57,5
hxd2c69d886662b76da50354658e6584d67350c1c0,2021-07,57,5
hxd2c69d886662b76da50354658e6584d67350c1c0,2021-07,57,5
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-07,57,5
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-07,57,5
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-07,57,5
hx172b662ee38daff12f3a884939ec272fca48c3b7,2021-07,57,5
hx172b662ee38daff12f3a884939ec272fca48c3b7,2021-07,57,5
hx172b662ee38daff12f3a884939ec272fca48c3b7,2021-07,57,5
hx172b662ee38daff12f3a884939ec272fca48c3b7,2021-07,57,5
hx172b662ee38daff12f3a884939ec272fca48c3b7,2021-07,57,5
hxf003f738706278e5894e2acb76ee0a2537b6b0aa,2021-07,57,5
hxd4c374876335da9b68d4314e965b73e4b03fa440,2021-07,57,5
hxd537d54183102ea8849951b4d04c1ebec714e787,2021-07,57,5
hxd537d54183102ea8849951b4d04c1ebec714e787,2021-07,57,5
hxc704ee1716f25763d343dc817299caa4dff75165,2021-07,57,5
hxc704ee1716f25763d343dc817299caa4dff75165,2021-07,57,5
hxc704ee1716f25763d343dc817299caa4dff75165,2021-07,57,5
hxc704ee1716f25763d343dc817299caa4dff75165,2021-07,57,5
hxc704ee1716f25763d343dc817299caa4dff75165,2021-07,57,5
hxc6458fec90f2cfae38b4935062ba046cdfcf71b9,2021-07,57,5
hxc6458fec90f2cfae38b4935062ba046cdfcf71b9,2021-07,57,5
hxc6458fec90f2cfae38b4935062ba046cdfcf71b9,2021-07,57,5
hxc6458fec90f2cfae38b4935062ba046cdfcf71b9,2021-07,57,5
hxc8825fd2dd3d74924d96483a0b351eee9509f92b,2021-07,57,5
hxc8825fd2dd3d74924d96483a0b351eee9509f92b,2021-07,57,5
hx25a8854c3c9e6f884dc4dc0941fb99326103fdd4,2021-07,57,5
hxc8825fd2dd3d74924d96483a0b351eee9509f92b,2021-07,57,5
hxc998857b3494e1ae795c35b286a4e68dd66c11ad,2021-07,57,5
hxc998857b3494e1ae795c35b286a4e68dd66c11ad,2021-07,57,5
hx261cd42e0f9cfb90a7826ed1d40b4b46603f8c46,2021-07,57,5
hx261cd42e0f9cfb90a7826ed1d40b4b46603f8c46,2021-07,57,5
hx2b7dae61d1d2058d7f3f90169ffbe84f44dc1ff7,2021-07,57,5
hx2b7dae61d1d2058d7f3f90169ffbe84f44dc1ff7,2021-07,57,5
hx2b7dae61d1d2058d7f3f90169ffbe84f44dc1ff7,2021-07,57,5
hx2b7dae61d1d2058d7f3f90169ffbe84f44dc1ff7,2021-07,57,5
hx2b7dae61d1d2058d7f3f90169ffbe84f44dc1ff7,2021-07,57,5
hx261cd42e0f9cfb90a7826ed1d40b4b46603f8c46,2021-07,57,5
hx2b8348caaa5517975bc72407f4b5e24dea6dea77,2021-07,57,5
hx2b8348caaa5517975bc72407f4b5e24dea6dea77,2021-07,57,5
hx2b8348caaa5517975bc72407f4b5e24dea6dea77,2021-07,57,5
hx2b8348caaa5517975bc72407f4b5e24dea6dea77,2021-07,57,5
hx2b8348caaa5517975bc72407f4b5e24dea6dea77,2021-07,57,5
hx261cd42e0f9cfb90a7826ed1d40b4b46603f8c46,2021-07,57,5
hxd4c374876335da9b68d4314e965b73e4b03fa440,2021-07,57,5
hxd4c374876335da9b68d4314e965b73e4b03fa440,2021-07,57,5
hxd4c374876335da9b68d4314e965b73e4b03fa440,2021-07,57,5
hxd4c374876335da9b68d4314e965b73e4b03fa440,2021-07,57,5
hxc998857b3494e1ae795c35b286a4e68dd66c11ad,2021-07,57,5
hxca68a970bcd058578cddd74a5f293bb955ee39a1,2021-07,57,5
hxca68a970bcd058578cddd74a5f293bb955ee39a1,2021-07,57,5
hxca68a970bcd058578cddd74a5f293bb955ee39a1,2021-07,57,5
hxca68a970bcd058578cddd74a5f293bb955ee39a1,2021-07,57,5
hxca68a970bcd058578cddd74a5f293bb955ee39a1,2021-07,57,5
hxca7cf35cac7e9b21a5d6e844afa3018ebbe9e52e,2021-07,57,5
hxd537d54183102ea8849951b4d04c1ebec714e787,2021-07,57,5
hxd537d54183102ea8849951b4d04c1ebec714e787,2021-07,57,5
hxc6458fec90f2cfae38b4935062ba046cdfcf71b9,2021-07,57,5
hxc589abe206ce97cfb53a78ec8c220b86a5f4d155,2021-07,57,5
hxe4802bab65e397dbc46210cba56da4a2de52f386,2021-07,57,5
hx25dba50e1327f89e3df0d23966e2015b10edb2bf,2021-07,57,5
hx25dba50e1327f89e3df0d23966e2015b10edb2bf,2021-07,57,5
hx0bc8401072524cff10d548f51954de5e1f508898,2021-07,57,5
hx0bc8401072524cff10d548f51954de5e1f508898,2021-07,57,5
hx0bc8401072524cff10d548f51954de5e1f508898,2021-07,57,5
hx0bc8401072524cff10d548f51954de5e1f508898,2021-07,57,5
hx0bc8401072524cff10d548f51954de5e1f508898,2021-07,57,5
hx25dba50e1327f89e3df0d23966e2015b10edb2bf,2021-07,57,5
hx25dba50e1327f89e3df0d23966e2015b10edb2bf,2021-07,57,5
hx25a8854c3c9e6f884dc4dc0941fb99326103fdd4,2021-07,57,5
hxe4802bab65e397dbc46210cba56da4a2de52f386,2021-07,57,5
hxe4802bab65e397dbc46210cba56da4a2de52f386,2021-07,57,5
hxf40d341e82de033ed4729a495688f8dc6ba38cb3,2021-07,57,5
hxf40d341e82de033ed4729a495688f8dc6ba38cb3,2021-07,57,5
hxf40d341e82de033ed4729a495688f8dc6ba38cb3,2021-07,57,5
hxf40d341e82de033ed4729a495688f8dc6ba38cb3,2021-07,57,5
hxf40d341e82de033ed4729a495688f8dc6ba38cb3,2021-07,57,5
hx17f9d992ef0bda6e10993fb206cb84c8a7c5ab1c,2021-07,57,5
hxc2ee8d325ac112186caaac3749691a302424576d,2021-07,57,5
hxc2ee8d325ac112186caaac3749691a302424576d,2021-07,57,5
hxc2ee8d325ac112186caaac3749691a302424576d,2021-07,57,5
hxc2ee8d325ac112186caaac3749691a302424576d,2021-07,57,5
hxc2ee8d325ac112186caaac3749691a302424576d,2021-07,57,5
hx25a8854c3c9e6f884dc4dc0941fb99326103fdd4,2021-07,57,5
hx25a8854c3c9e6f884dc4dc0941fb99326103fdd4,2021-07,57,5
hx25a8854c3c9e6f884dc4dc0941fb99326103fdd4,2021-07,57,5
hx173c116754795217095333c0505da3c836e66fe7,2021-07,57,5
hx30034b0a803de981041cfdf13f0f16d90d26444b,2021-07,57,5
hx173c116754795217095333c0505da3c836e66fe7,2021-07,57,5
hxf0b30bbcf03cad4eaf5c85e833ae64b1e4c4f29b,2021-07,57,5
hxc589abe206ce97cfb53a78ec8c220b86a5f4d155,2021-07,57,5
hxc589abe206ce97cfb53a78ec8c220b86a5f4d155,2021-07,57,5
hxc589abe206ce97cfb53a78ec8c220b86a5f4d155,2021-07,57,5
hxf003f738706278e5894e2acb76ee0a2537b6b0aa,2021-07,57,5
hxf003f738706278e5894e2acb76ee0a2537b6b0aa,2021-07,57,5
hxf003f738706278e5894e2acb76ee0a2537b6b0aa,2021-07,57,5
hxf003f738706278e5894e2acb76ee0a2537b6b0aa,2021-07,57,5
hxd537d54183102ea8849951b4d04c1ebec714e787,2021-07,57,5
hx25dba50e1327f89e3df0d23966e2015b10edb2bf,2021-07,57,5
hx173c116754795217095333c0505da3c836e66fe7,2021-07,57,5
hx173c116754795217095333c0505da3c836e66fe7,2021-07,57,5
hx173c116754795217095333c0505da3c836e66fe7,2021-07,57,5
hxc589abe206ce97cfb53a78ec8c220b86a5f4d155,2021-07,57,5
hxf0b30bbcf03cad4eaf5c85e833ae64b1e4c4f29b,2021-07,57,5
hxc5048a4257095a7c723be183182046c94d22a771,2021-07,57,5
hxc5048a4257095a7c723be183182046c94d22a771,2021-07,57,5
hxc5048a4257095a7c723be183182046c94d22a771,2021-07,57,5
hxc5048a4257095a7c723be183182046c94d22a771,2021-07,57,5
hxc5048a4257095a7c723be183182046c94d22a771,2021-07,57,5
hx30034b0a803de981041cfdf13f0f16d90d26444b,2021-07,57,5
hx30034b0a803de981041cfdf13f0f16d90d26444b,2021-07,57,5
hx30034b0a803de981041cfdf13f0f16d90d26444b,2021-07,57,5
hx30034b0a803de981041cfdf13f0f16d90d26444b,2021-07,57,5
hxf0b30bbcf03cad4eaf5c85e833ae64b1e4c4f29b,2021-07,57,5
hxf0b30bbcf03cad4eaf5c85e833ae64b1e4c4f29b,2021-07,57,5
hxf0b30bbcf03cad4eaf5c85e833ae64b1e4c4f29b,2021-07,57,5
hx06312df7c1281a95143586c8bd69b117cae80697,2021-07,57,5
hx3759bdcab04a04bd343b0b2b359dc815f3b1ba53,2021-07,57,5
hx37a88e9858181932d1e9c54bf987994e47e9d312,2021-07,57,5
hx3f0e14837dba8fadee7fe435c08ae8470112d23e,2021-07,57,5
hxb7a458c63b6ce0424134c5e3a8ebaf8e87ee8fa3,2021-07,57,5
hxb7a458c63b6ce0424134c5e3a8ebaf8e87ee8fa3,2021-07,57,5
hxdbf6f4d3a505d56ce0c35bc8c2459face6523276,2021-07,57,5
hxdbf6f4d3a505d56ce0c35bc8c2459face6523276,2021-07,57,5
hxdbf6f4d3a505d56ce0c35bc8c2459face6523276,2021-07,57,5
hxdbf6f4d3a505d56ce0c35bc8c2459face6523276,2021-07,57,5
hx0279289df4d82e1fa4b3fdf6dae1138343a6f1a2,2021-07,57,5
hx0279289df4d82e1fa4b3fdf6dae1138343a6f1a2,2021-07,57,5
hx0279289df4d82e1fa4b3fdf6dae1138343a6f1a2,2021-07,57,5
hx3f0e14837dba8fadee7fe435c08ae8470112d23e,2021-07,57,5
hx3f0e14837dba8fadee7fe435c08ae8470112d23e,2021-07,57,5
hx3f0e14837dba8fadee7fe435c08ae8470112d23e,2021-07,57,5
hx3f0e14837dba8fadee7fe435c08ae8470112d23e,2021-07,57,5
hx0279289df4d82e1fa4b3fdf6dae1138343a6f1a2,2021-07,57,5
hxb7a458c63b6ce0424134c5e3a8ebaf8e87ee8fa3,2021-07,57,5
hx0279289df4d82e1fa4b3fdf6dae1138343a6f1a2,2021-07,57,5
hxdc6fcf4dbf31c907f3b1630f074f750c3c8a1742,2021-07,57,5
hxdc6fcf4dbf31c907f3b1630f074f750c3c8a1742,2021-07,57,5
hxdc6fcf4dbf31c907f3b1630f074f750c3c8a1742,2021-07,57,5
hxdc6fcf4dbf31c907f3b1630f074f750c3c8a1742,2021-07,57,5
hxdc6fcf4dbf31c907f3b1630f074f750c3c8a1742,2021-07,57,5
hx1ddb68e20d189a8aa6bca8d1b1e9e4073d554070,2021-07,57,5
hxb6d84c729603af2015c221eaeebd2ee9ee4838d5,2021-07,57,5
hxb6d84c729603af2015c221eaeebd2ee9ee4838d5,2021-07,57,5
hxb6d84c729603af2015c221eaeebd2ee9ee4838d5,2021-07,57,5
hxb6d84c729603af2015c221eaeebd2ee9ee4838d5,2021-07,57,5
hxb6d84c729603af2015c221eaeebd2ee9ee4838d5,2021-07,57,5
hx3ff7b7d108fa047834f7764e5943866b92480ad6,2021-07,57,5
hxb7a458c63b6ce0424134c5e3a8ebaf8e87ee8fa3,2021-07,57,5
hxb7a458c63b6ce0424134c5e3a8ebaf8e87ee8fa3,2021-07,57,5
hx3ff7b7d108fa047834f7764e5943866b92480ad6,2021-07,57,5
hx3da913bc9aadaa9101f4b8b7b75ba230e5573dd0,2021-07,57,5
hx37a88e9858181932d1e9c54bf987994e47e9d312,2021-07,57,5
hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,2021-07,57,5
hx2214a04ab8df4bd3c498a863f698f66e5427041a,2021-07,57,5
hxb95fb6ccb7f3ff348c380916daa61b0340220977,2021-07,57,5
hxb95fb6ccb7f3ff348c380916daa61b0340220977,2021-07,57,5
hxb95fb6ccb7f3ff348c380916daa61b0340220977,2021-07,57,5
hxb95fb6ccb7f3ff348c380916daa61b0340220977,2021-07,57,5
hxb95fb6ccb7f3ff348c380916daa61b0340220977,2021-07,57,5
hxb937a904659b5c8dd72b9d02570d5ca0acf0cf81,2021-07,57,5
hxb937a904659b5c8dd72b9d02570d5ca0acf0cf81,2021-07,57,5
hxb937a904659b5c8dd72b9d02570d5ca0acf0cf81,2021-07,57,5
hxb937a904659b5c8dd72b9d02570d5ca0acf0cf81,2021-07,57,5
hxb937a904659b5c8dd72b9d02570d5ca0acf0cf81,2021-07,57,5
hx3da913bc9aadaa9101f4b8b7b75ba230e5573dd0,2021-07,57,5
hxdbf6f4d3a505d56ce0c35bc8c2459face6523276,2021-07,57,5
hx3da913bc9aadaa9101f4b8b7b75ba230e5573dd0,2021-07,57,5
hx3da913bc9aadaa9101f4b8b7b75ba230e5573dd0,2021-07,57,5
hx3da913bc9aadaa9101f4b8b7b75ba230e5573dd0,2021-07,57,5
hxb85f0e3bb87ac0cb931ccc59b3b3a813236cbe9f,2021-07,57,5
hxb85f0e3bb87ac0cb931ccc59b3b3a813236cbe9f,2021-07,57,5
hxb85f0e3bb87ac0cb931ccc59b3b3a813236cbe9f,2021-07,57,5
hxb85f0e3bb87ac0cb931ccc59b3b3a813236cbe9f,2021-07,57,5
hxb85f0e3bb87ac0cb931ccc59b3b3a813236cbe9f,2021-07,57,5
hx7e6b835035a732f5264b57761408a50fa30e1f6f,2021-07,57,5
hx2214a04ab8df4bd3c498a863f698f66e5427041a,2021-07,57,5
hx2214a04ab8df4bd3c498a863f698f66e5427041a,2021-07,57,5
hx2214a04ab8df4bd3c498a863f698f66e5427041a,2021-07,57,5
hx1ddb68e20d189a8aa6bca8d1b1e9e4073d554070,2021-07,57,5
hx3ff7b7d108fa047834f7764e5943866b92480ad6,2021-07,57,5
hx3ff7b7d108fa047834f7764e5943866b92480ad6,2021-07,57,5
hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,2021-07,57,5
hxfe2aadfb3fc5024f0c7fb4a0b56e2630d4ac7f25,2021-07,57,5
hxdcc038fd7a6093f61923825d89422558df5a7ad8,2021-07,57,5
hxdcc038fd7a6093f61923825d89422558df5a7ad8,2021-07,57,5
hxdcc90d6110c11b3e3b10f3da76ded3cec5959145,2021-07,57,5
hxdcc90d6110c11b3e3b10f3da76ded3cec5959145,2021-07,57,5
hxdcc90d6110c11b3e3b10f3da76ded3cec5959145,2021-07,57,5
hx40bd374560e47a056b501a1ca80ed5305623f1b8,2021-07,57,5
hx40bd374560e47a056b501a1ca80ed5305623f1b8,2021-07,57,5
hx40bd374560e47a056b501a1ca80ed5305623f1b8,2021-07,57,5
hx40bd374560e47a056b501a1ca80ed5305623f1b8,2021-07,57,5
hx40bd374560e47a056b501a1ca80ed5305623f1b8,2021-07,57,5
hxdcc90d6110c11b3e3b10f3da76ded3cec5959145,2021-07,57,5
hxdcc90d6110c11b3e3b10f3da76ded3cec5959145,2021-07,57,5
hxfe2aadfb3fc5024f0c7fb4a0b56e2630d4ac7f25,2021-07,57,5
hxfe2aadfb3fc5024f0c7fb4a0b56e2630d4ac7f25,2021-07,57,5
hx0178698aa6f6a7a3cf59f7dee468ae6323437a2d,2021-07,57,5
hxfe2aadfb3fc5024f0c7fb4a0b56e2630d4ac7f25,2021-07,57,5
hxfe2aadfb3fc5024f0c7fb4a0b56e2630d4ac7f25,2021-07,57,5
hx1f447466e24c07aa67a718fc6cf6caef9c074a41,2021-07,57,5
hx1f447466e24c07aa67a718fc6cf6caef9c074a41,2021-07,57,5
hx1f447466e24c07aa67a718fc6cf6caef9c074a41,2021-07,57,5
hx15140551e1be627c5203e7aa2446421f102d94a9,2021-07,57,5
hxe84aa2a782e792b6d1d78966611fe2c7d594caf3,2021-07,57,5
hxe84aa2a782e792b6d1d78966611fe2c7d594caf3,2021-07,57,5
hxe84aa2a782e792b6d1d78966611fe2c7d594caf3,2021-07,57,5
hxe84aa2a782e792b6d1d78966611fe2c7d594caf3,2021-07,57,5
hx27daff2f9b07897f351ed1fdd29d959d55c1ce7c,2021-07,57,5
hx27daff2f9b07897f351ed1fdd29d959d55c1ce7c,2021-07,57,5
hx27daff2f9b07897f351ed1fdd29d959d55c1ce7c,2021-07,57,5
hx0178698aa6f6a7a3cf59f7dee468ae6323437a2d,2021-07,57,5
hx0178698aa6f6a7a3cf59f7dee468ae6323437a2d,2021-07,57,5
hx3ff7b7d108fa047834f7764e5943866b92480ad6,2021-07,57,5
hxfcce65d6f7000df26f78558da67ba5a2cca8163a,2021-07,57,5
hx1eac3d8b84feb7dedab2f38bd1bc246b234b524d,2021-07,57,5
hx3ffe220b7df76cf821be4cde7ae3eb50d6df7ddc,2021-07,57,5
hx3ffe220b7df76cf821be4cde7ae3eb50d6df7ddc,2021-07,57,5
hx3ffe220b7df76cf821be4cde7ae3eb50d6df7ddc,2021-07,57,5
hx3ffe220b7df76cf821be4cde7ae3eb50d6df7ddc,2021-07,57,5
hx3ffe220b7df76cf821be4cde7ae3eb50d6df7ddc,2021-07,57,5
hx1eac3d8b84feb7dedab2f38bd1bc246b234b524d,2021-07,57,5
hx1eac3d8b84feb7dedab2f38bd1bc246b234b524d,2021-07,57,5
hx1eac3d8b84feb7dedab2f38bd1bc246b234b524d,2021-07,57,5
hxdc9780c9991c771e235c2a3aaa98d3106887baf4,2021-07,57,5
hxfcce65d6f7000df26f78558da67ba5a2cca8163a,2021-07,57,5
hxfcce65d6f7000df26f78558da67ba5a2cca8163a,2021-07,57,5
hxfcce65d6f7000df26f78558da67ba5a2cca8163a,2021-07,57,5
hxdc9780c9991c771e235c2a3aaa98d3106887baf4,2021-07,57,5
hx0178698aa6f6a7a3cf59f7dee468ae6323437a2d,2021-07,57,5
hxdc9780c9991c771e235c2a3aaa98d3106887baf4,2021-07,57,5
hxdc9780c9991c771e235c2a3aaa98d3106887baf4,2021-07,57,5
hxdc9780c9991c771e235c2a3aaa98d3106887baf4,2021-07,57,5
hx1eac3d8b84feb7dedab2f38bd1bc246b234b524d,2021-07,57,5
hx15140551e1be627c5203e7aa2446421f102d94a9,2021-07,57,5
hx15140551e1be627c5203e7aa2446421f102d94a9,2021-07,57,5
hx1f447466e24c07aa67a718fc6cf6caef9c074a41,2021-07,57,5
hx1f447466e24c07aa67a718fc6cf6caef9c074a41,2021-07,57,5
hxdcc038fd7a6093f61923825d89422558df5a7ad8,2021-07,57,5
hxdcc038fd7a6093f61923825d89422558df5a7ad8,2021-07,57,5
hxdcc038fd7a6093f61923825d89422558df5a7ad8,2021-07,57,5
hxfcce65d6f7000df26f78558da67ba5a2cca8163a,2021-07,57,5
hx0178698aa6f6a7a3cf59f7dee468ae6323437a2d,2021-07,57,5
hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,2021-07,57,5
hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,2021-07,57,5
hx1ddb68e20d189a8aa6bca8d1b1e9e4073d554070,2021-07,57,5
hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,2021-07,57,5
hxbd926698909d206add16dcadd3e27aa4c732c9ad,2021-07,57,5
hxbd926698909d206add16dcadd3e27aa4c732c9ad,2021-07,57,5
hxbd926698909d206add16dcadd3e27aa4c732c9ad,2021-07,57,5
hx19fe011affa34c0125cf1b7f13eb091e731babe0,2021-07,57,5
hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,2021-07,57,5
hx048e267095088bea85ff3562379f9b1acb9642d1,2021-07,57,5
hx048e267095088bea85ff3562379f9b1acb9642d1,2021-07,57,5
hx048e267095088bea85ff3562379f9b1acb9642d1,2021-07,57,5
hx048e267095088bea85ff3562379f9b1acb9642d1,2021-07,57,5
hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,2021-07,57,5
hxe72a2f5b0a54adc2c3587cb91dfe5f6491a4beba,2021-07,57,5
hx048e267095088bea85ff3562379f9b1acb9642d1,2021-07,57,5
hx27daff2f9b07897f351ed1fdd29d959d55c1ce7c,2021-07,57,5
hx3b52ff9be1d069971cddbbd40269a09cebacd3de,2021-07,57,5
hx27daff2f9b07897f351ed1fdd29d959d55c1ce7c,2021-07,57,5
hx3a0edb751e44038f65f8c43eed1eb0b7ad71c60d,2021-07,57,5
hx3a0edb751e44038f65f8c43eed1eb0b7ad71c60d,2021-07,57,5
hx3a0edb751e44038f65f8c43eed1eb0b7ad71c60d,2021-07,57,5
hx3a0edb751e44038f65f8c43eed1eb0b7ad71c60d,2021-07,57,5
hx3a0edb751e44038f65f8c43eed1eb0b7ad71c60d,2021-07,57,5
hx3c1a56aaae3ca052cc4d48ec9d49025f0c89f41c,2021-07,57,5
hxcefc8276230d6897039edb29c2758e8d466f7b75,2021-07,57,5
hxcefc8276230d6897039edb29c2758e8d466f7b75,2021-07,57,5
hxcefc8276230d6897039edb29c2758e8d466f7b75,2021-07,57,5
hxcefc8276230d6897039edb29c2758e8d466f7b75,2021-07,57,5
hx3b52ff9be1d069971cddbbd40269a09cebacd3de,2021-07,57,5
hxbd926698909d206add16dcadd3e27aa4c732c9ad,2021-07,57,5
hxbd926698909d206add16dcadd3e27aa4c732c9ad,2021-07,57,5
hxbdae76dff0691a4f7fbe5ba1f961d08b6b04493c,2021-07,57,5
hxbdae76dff0691a4f7fbe5ba1f961d08b6b04493c,2021-07,57,5
hx37a88e9858181932d1e9c54bf987994e47e9d312,2021-07,57,5
hx37a88e9858181932d1e9c54bf987994e47e9d312,2021-07,57,5
hx06312df7c1281a95143586c8bd69b117cae80697,2021-07,57,5
hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,2021-07,57,5
hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,2021-07,57,5
hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,2021-07,57,5
hx14aa643210cce7415b1d4f5c0b151b0dc09c46b4,2021-07,57,5
hx389576223b12b261c2b565167dd4cad6d73d226a,2021-07,57,5
hx389576223b12b261c2b565167dd4cad6d73d226a,2021-07,57,5
hx389576223b12b261c2b565167dd4cad6d73d226a,2021-07,57,5
hx389576223b12b261c2b565167dd4cad6d73d226a,2021-07,57,5
hx389576223b12b261c2b565167dd4cad6d73d226a,2021-07,57,5
hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,2021-07,57,5
hxf9c7c34b769e96e10ed0ad6739dd02fd30117113,2021-07,57,5
hx14aa643210cce7415b1d4f5c0b151b0dc09c46b4,2021-07,57,5
hx14aa643210cce7415b1d4f5c0b151b0dc09c46b4,2021-07,57,5
hx14aa643210cce7415b1d4f5c0b151b0dc09c46b4,2021-07,57,5
hx14aa643210cce7415b1d4f5c0b151b0dc09c46b4,2021-07,57,5
hx19fe011affa34c0125cf1b7f13eb091e731babe0,2021-07,57,5
hx19fe011affa34c0125cf1b7f13eb091e731babe0,2021-07,57,5
hx19fe011affa34c0125cf1b7f13eb091e731babe0,2021-07,57,5
hx19fe011affa34c0125cf1b7f13eb091e731babe0,2021-07,57,5
hxbdae76dff0691a4f7fbe5ba1f961d08b6b04493c,2021-07,57,5
hxbdae76dff0691a4f7fbe5ba1f961d08b6b04493c,2021-07,57,5
hxbdae76dff0691a4f7fbe5ba1f961d08b6b04493c,2021-07,57,5
hx3b52ff9be1d069971cddbbd40269a09cebacd3de,2021-07,57,5
hxcefc8276230d6897039edb29c2758e8d466f7b75,2021-07,57,5
hxe184c0fe77d4b5b93ea6fb2b9983834aef67757c,2021-07,57,5
hxcf684ff97dc9b6f024eb6716837adfad88c707d9,2021-07,57,5
hxfc36861ab4643a6f1e8f2995ba10dc59b1188fb6,2021-07,57,5
hxfc36861ab4643a6f1e8f2995ba10dc59b1188fb6,2021-07,57,5
hxe184c0fe77d4b5b93ea6fb2b9983834aef67757c,2021-07,57,5
hxbab86bc46085005be0581b777857aeedbb3ac91d,2021-07,57,5
hxbab86bc46085005be0581b777857aeedbb3ac91d,2021-07,57,5
hx15140551e1be627c5203e7aa2446421f102d94a9,2021-07,57,5
hxe01f16fa4a462bedf21eeca2cc6eb20d289bb393,2021-07,57,5
hxe01f16fa4a462bedf21eeca2cc6eb20d289bb393,2021-07,57,5
hxe01f16fa4a462bedf21eeca2cc6eb20d289bb393,2021-07,57,5
hxe01f16fa4a462bedf21eeca2cc6eb20d289bb393,2021-07,57,5
hxe01f16fa4a462bedf21eeca2cc6eb20d289bb393,2021-07,57,5
hx3bff44ec82818d0062ccdd5aa74b4e215d6eefaf,2021-07,57,5
hxfc36861ab4643a6f1e8f2995ba10dc59b1188fb6,2021-07,57,5
hx3bff44ec82818d0062ccdd5aa74b4e215d6eefaf,2021-07,57,5
hx3bff44ec82818d0062ccdd5aa74b4e215d6eefaf,2021-07,57,5
