,date,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx),Regular & Interal Tx,Regular & Interal Tx (MA7),Regular & Interal Tx (MA30),Fees burned (MA7),Fees burned (MA30)
239,2024-04-02,49959,571.9788129249998,15278,49645,65237,61464.28571428572,63854.8,503.123047055357,577.4035866479165
240,2024-04-03,49438,500.2176829124999,12707,49308,62145,61918.857142857145,63476.433333333334,507.08328539999997,570.6843254908331
241,2024-04-04,49184,550.5422635374998,11378,49228,60562,61982.857142857145,63060.03333333333,515.3092617749999,561.7107666749998
242,2024-04-05,49057,527.0052540249999,12779,48217,61836,62534.0,62930.26666666667,525.5248730857141,564.4524107641665
243,2024-04-06,48810,463.4592498499999,8851,48664,57661,61737.142857142855,62659.0,516.2916113857142,553.8154796049998
244,2024-04-07,48880,446.5189522999999,8811,48613,57691,61172.142857142855,62535.7,512.9459993660713,548.7993001024998
245,2024-04-08,50565,504.6949003999998,12359,49189,62924,61150.857142857145,62527.36666666667,509.2024451357142,545.2126599274999
246,2024-04-09,52725,519.7107236999998,14275,48922,67000,61402.71428571428,62466.566666666666,501.7355752464285,539.0146528716665
247,2024-04-10,48918,491.02093987499984,10540,48918,59458,61018.857142857145,62326.833333333336,500.4217548124999,538.2051780495832
248,2024-04-11,49359,478.5384477249999,10558,49049,59917,60926.71428571428,62185.1,490.13549541071416,531.8304022004165
249,2024-04-12,51004,529.0131186374997,12787,49061,63791,61206.0,62097.53333333333,490.42233321249995,529.7343132029165
250,2024-04-13,52320,553.8964015124997,13219,49166,65539,62331.42857142857,62255.63333333333,503.3419263071427,541.0100407349998
251,2024-04-14,49644,496.6242394624999,11635,48867,61279,62844.0,62155.0,510.4998244732142,545.6384397379165
252,2024-04-15,50825,536.9846531624999,13528,48897,64353,63048.142857142855,62241.0,515.1126462964285,529.8403836624998
253,2024-04-16,49710,493.4874762499998,11572,48965,61282,62231.28571428572,62241.3,511.3664680892856,525.5205983274998
254,2024-04-17,49605,494.5912233999998,11034,49031,60639,62400.0,62181.73333333333,511.876508592857,524.9808702249998
255,2024-04-18,48917,366.0784111874999,10091,48765,59008,62270.142857142855,61845.666666666664,495.81078908749987,505.8500027108331
256,2024-04-19,48540,98.58537338749986,10084,47903,58624,61532.0,61572.3,434.3211111946427,486.0324213549999
257,2024-04-20,48071,87.94395333749986,9682,48183,57753,60419.71428571428,61336.666666666664,367.75647574107137,467.35049900416647
258,2024-04-21,48388,85.76904661249986,9371,47986,57759,59916.857142857145,61246.8,309.0628767624999,456.6589376154165
259,2024-04-22,49265,97.54658062499986,10621,47967,59886,59278.71428571428,61226.333333333336,246.28600925714275,442.4699099562498
260,2024-04-23,50154,192.03822492499984,14212,48781,64366,59719.28571428572,61383.4,203.2218304964285,434.1918350037498
261,2024-04-24,51013,2079.3317497875,10944,50473,61957,59907.57142857143,61430.86666666667,429.6133342660714,488.2368055808331
262,2024-04-25,50231,690.8413093624998,11805,49154,62036,60340.142857142855,61257.2,476.00803400535705,493.54338351208315
263,2024-04-26,49283,499.8987063374998,10415,48770,59698,60493.57142857143,61281.7,533.3385101410714,494.45680657333315
264,2024-04-27,49904,479.5454269374998,10524,48626,60428,60875.71428571428,61292.166666666664,589.2815777982142,494.0096398408332
265,2024-04-28,49147,456.34897909999984,9703,48735,58850,61031.57142857143,61321.23333333333,642.2215681535714,494.03807331583323
266,2024-04-29,50162,486.4914022499999,11038,48909,61200,61219.28571428572,61253.26666666667,697.7851141,492.65138399916657
267,2024-04-30,49555,544.2783386499999,10805,49172,60360,60647.0,61210.4,748.1051303464284,495.1293874062498
268,2024-05-01,49711,525.0429734624998,12226,49212,61937,60644.142857142855,61172.53333333333,526.0638765857142,494.9341605212498
269,2024-05-02,49216,490.6595866624999,10035,48822,59251,60246.28571428572,60973.0,497.4664876285714,492.22351964583316
270,2024-05-03,49546,478.5297444374998,10438,49025,59984,60287.142857142855,60900.96666666667,494.4137787857142,491.5005883633332
271,2024-05-04,48856,461.7575899124999,9288,49005,58144,59960.857142857145,60820.36666666667,491.87265921071423,488.5410992424998
272,2024-05-05,48660,447.5569646624999,8870,48649,57530,59772.28571428572,60676.833333333336,490.6166571482142,485.8928229304165
273,2024-05-06,49396,540.2117303375,11385,49538,60781,59712.42857142857,60780.833333333336,498.2909897321428,488.45123894666654
274,2024-05-07,49163,457.0436668874998,9575,48762,58738,59480.71428571428,60815.73333333333,485.82889376607136,488.80206276624983
275,2024-05-08,50101,472.3351544374999,11257,48898,61358,59398.0,60763.53333333333,478.2992053339285,487.7234045674998
276,2024-05-09,49378,484.2721539249999,10951,49134,60329,59552.0,60541.166666666664,477.38671494285705,486.54211890833324
277,2024-05-10,48982,482.7961106624999,10638,49233,59620,59500.0,60546.566666666666,477.9961958321428,486.2679579345832
278,2024-05-11,48362,202.86043396249983,9408,48325,57770,59446.57142857143,60475.0,441.01088783928566,477.0786908091665
279,2024-05-12,48958,695.2661073124999,8775,48711,57733,59475.57142857143,60273.066666666666,476.3979082178571,482.62045709833325
280,2024-05-13,49575,495.04485352499984,11224,49089,60799,59478.142857142855,60115.066666666666,469.9454972446428,480.6587388320832
281,2024-05-14,49181,514.7297531624998,10223,49101,59404,59573.28571428572,60052.566666666666,478.18636671249993,481.26225595541655
282,2024-05-15,49273,490.7061221999999,10801,49073,60074,59389.857142857145,59909.933333333334,480.8107906785713,479.71963825666654
283,2024-05-16,48890,465.5551950749999,9626,48687,58516,59130.857142857145,59817.73333333333,478.1369394142857,478.7885622174999
284,2024-05-17,49403,489.1661165374998,11023,49003,60426,59246.0,59810.63333333333,479.0469402535714,478.6077253220832
285,2024-05-18,48583,449.8238784874999,8553,48626,57136,59155.42857142857,59748.23333333333,514.3274323285714,481.3992408987499
286,2024-05-19,48804,453.6188195124999,9518,48611,58322,59239.57142857143,59738.166666666664,479.80639121428567,493.2336891029165
287,2024-05-20,50793,521.9245416749999,14070,49410,64863,59820.142857142855,59975.166666666664,483.64634666428566,507.69970871416655
288,2024-05-21,50011,504.5777903499999,12238,49288,62249,60226.57142857143,60124.833333333336,482.1960662625,521.6600001720832
289,2024-05-22,49161,479.1869524749999,10872,48662,60033,60220.71428571428,60129.73333333333,480.55047058749994,534.3813459004166
290,2024-05-23,49800,507.5115406874999,12820,49138,62620,60807.0,60071.53333333333,486.5442342464285,544.8971230924999
291,2024-05-24,48348,478.1604206999999,10347,48950,58695,60559.71428571428,59962.8,484.97199198392855,491.5247454562499
292,2024-05-25,49380,477.3318686249999,10251,48845,59631,60916.142857142855,59882.63333333333,488.90170486071423,484.40776409833325
293,2024-05-26,48831,464.8187813999999,9508,48975,58339,60918.57142857143,59837.333333333336,490.5016994160714,483.2384332670832
294,2024-05-27,49314,481.1926570124998,11005,49031,60319,60269.42857142857,59833.7,484.68285875,483.2933409362499
295,2024-05-28,49931,475.62323163749977,11061,49369,60992,60089.857142857145,59905.1,480.5464932196428,483.93581602083316
296,2024-05-29,50057,515.6635560124998,11729,49527,61786,60340.28571428572,59924.63333333333,485.75743658214276,484.9082211462499
297,2024-05-30,49788,546.5988999124999,12395,50072,62183,60277.857142857145,59985.4,491.34134504285703,484.9855731883332
298,2024-05-31,49431,480.4119599499999,11466,48989,60897,60592.42857142857,59950.73333333333,491.66299350714274,483.49787273791657
299,2024-06-01,48588,460.6690879249999,9342,48746,57930,60349.42857142857,59906.7,489.28259626428564,482.4981894466666
300,2024-06-02,48762,455.2593282374999,9403,48705,58165,60324.57142857143,59846.066666666666,487.9169600982142,481.7225089066666
301,2024-06-03,50328,481.28063351249983,12194,48971,62522,60639.28571428572,59992.0,487.92952816964277,482.37327702666647
302,2024-06-04,49425,487.4141047874999,10578,48925,60003,60498.0,60074.433333333334,489.6139386196428,483.70184836416655
303,2024-06-05,49529,491.6527463124999,10550,48916,60079,60254.142857142855,60051.03333333333,486.18382294821424,482.0832155633332
304,2024-06-06,49500,472.2435172999999,11120,48838,60620,60030.857142857145,60113.76666666667,475.5616254321429,482.58987724374987
305,2024-06-07,50083,529.5170581999998,14018,49087,64101,60488.57142857143,60205.2,482.5766394678571,484.4959407024999
306,2024-06-08,49342,509.8865140749999,11790,48774,61132,60946.0,60231.96666666667,489.60770034642854,485.3497527074998
307,2024-06-09,48772,258.9276703749999,11482,48593,60254,61244.42857142857,60253.1,461.5603206517857,477.8874713645832
308,2024-06-10,49671,701.6140331874998,11582,49062,61253,61063.142857142855,60369.2,493.0365206053571,494.51259133874987
309,2024-06-11,50522,525.4966253124999,13664,49120,64186,61660.71428571428,60584.3,498.47688068035706,488.8536086054165
310,2024-06-12,50189,516.3296903999998,13911,49276,64100,62235.142857142855,60694.333333333336,502.00215840714276,489.56310316791655
311,2024-06-13,49792,501.2613961124999,13231,49313,63023,62578.42857142857,60814.96666666667,506.1475696660713,489.11415793291656
312,2024-06-14,50031,503.3478068624999,13658,49236,63689,62519.57142857143,60935.46666666667,502.4091051892856,489.53554742166654
313,2024-06-15,48688,468.4635940124999,9791,48756,58479,62140.57142857143,60934.23333333333,496.4915451803571,489.63249405291657
314,2024-06-16,49266,486.9172174249999,11511,48911,60777,62215.28571428572,60945.933333333334,529.0614804732141,489.5575307491665
315,2024-06-17,52681,599.4054032999998,14276,45779,66957,63030.142857142855,61273.3,514.4602476321428,494.5435815762499
316,2024-06-18,52444,609.0638279874998,17343,49984,69787,63830.28571428572,61655.46666666667,526.3984194428571,499.7250818587499
317,2024-06-19,50123,579.7079326374999,14308,49770,64431,63877.57142857143,61641.066666666666,535.4524540482142,501.65119489083315
318,2024-06-20,49778,520.4322815999998,13534,49169,63312,63918.857142857145,61676.5,538.1911519749999,502.1796779324998
319,2024-06-21,49363,508.9502377999999,12437,48914,61800,63649.0,61735.4,538.9914992517856,503.1717874433332
320,2024-06-22,49085,478.8544302999998,11002,48714,60087,63878.71428571428,61650.96666666667,540.4759044357141,502.21655043041653
321,2024-06-23,48946,494.2636127999999,11552,48941,60498,63838.857142857145,61711.066666666666,541.5253894892855,502.7533235004165
322,2024-06-24,51214,560.1793143624998,16463,48947,67677,63941.71428571428,61979.26666666667,535.9216624982142,505.51490502499985
323,2024-06-25,50112,541.0959721249999,13774,49402,63886,63098.71428571428,62164.166666666664,526.2119688035713,508.0574780491665
324,2024-06-26,49784,524.4971771999998,13525,49053,63309,62938.42857142857,62263.833333333336,518.3247180267856,509.50096205541655
325,2024-06-27,49593,532.8257847124999,13914,49288,63507,62966.28571428572,62347.666666666664,520.0952184714286,511.4077138245832
326,2024-06-28,49706,603.9059644374998,11533,48712,61239,62886.142857142855,62329.433333333334,533.6603222767857,514.3491274387499
327,2024-06-29,49344,516.7938688374999,13841,48833,63185,63328.71428571428,62362.833333333336,539.0802420678571,513.3556264029165
328,2024-06-30,49790,545.6479298999999,14037,48914,63827,63804.28571428572,62460.5,546.4208587964284,515.5301587345832
329,2024-07-01,49678,577.8793422999998,11786,48938,61464,62916.71428571428,62578.3,548.9494342160714,519.4371672137498
330,2024-07-02,49735,543.4506961124998,13730,48965,63465,62856.57142857143,62754.96666666667,549.2858233571427,522.3768794762498
331,2024-07-03,49827,558.1110798624999,14821,48920,64648,63047.857142857145,62825.833333333336,554.0878094517856,524.9378943545832
332,2024-07-04,50905,601.7387443624998,18762,49374,69667,63927.857142857145,63147.96666666667,563.9325179732142,528.7487156737499
333,2024-07-05,56473,778.7062672999996,21901,50055,78374,66375.71428571429,63757.8,588.9039898107142,538.3171663733332
334,2024-07-06,49648,527.4708894749998,13574,48928,63222,66381.0,63844.53333333333,590.4292784732141,540.1580787791665
335,2024-07-07,49666,539.3796794999998,14414,49193,64080,66417.14285714286,63843.833333333336,589.5338141303571,540.4868328224998
336,2024-07-08,50345,568.5483930749998,15606,49251,65951,67058.14285714286,64004.46666666667,588.2008213839284,542.4422287891665
337,2024-07-09,49689,524.1787351499999,12679,48866,62368,66901.42857142857,64074.933333333334,585.4476841035713,551.2839309483332
338,2024-07-10,49866,529.9173082999998,13773,49153,63639,66757.28571428571,64154.46666666667,581.4200024517856,545.5607067854165
339,2024-07-11,49733,549.3472854749998,14713,49207,64446,66011.42857142857,64163.13333333333,573.9355083249999,546.3557287908332
340,2024-07-12,49236,510.61707346249983,12286,48571,61522,63604.0,64077.2,535.6370520625,546.1653082262497
341,2024-07-13,48065,461.8403815249999,8767,48230,56832,62691.142857142855,63870.833333333336,526.2612652125,544.8512744066664
342,2024-07-14,48835,478.4929991624999,10443,48772,59278,62005.142857142855,63723.8,517.5631680214285,544.0227808166666
343,2024-07-15,50467,529.3095601624998,13210,49313,63677,61680.28571428572,63897.066666666666,511.9576204624999,546.0509796883331
344,2024-07-16,50372,575.5745499999998,15526,49390,65898,62184.57142857143,64067.76666666667,519.2998797267857,549.0062241074997
345,2024-07-17,49361,520.5611140124998,12053,49076,61414,61866.71428571428,63883.0,517.963280542857,546.3780811312498
346,2024-07-18,51091,535.8701183124998,14263,49230,65354,61996.42857142857,63735.23333333333,516.0379709482143,543.9382908087498
347,2024-07-19,49352,496.2921869749999,11547,48885,60899,61907.42857142857,63617.5,513.991558592857,541.1577659533332
348,2024-07-20,49297,501.0782423499999,11548,49007,60845,62480.71428571428,63535.26666666667,519.5969672821427,540.5126313116665
349,2024-07-21,49820,552.1735130874998,14760,48874,64580,63238.142857142855,63627.933333333334,530.1227549857142,541.9534071545831
350,2024-07-22,50039,566.0103713499999,13011,49113,63050,63148.57142857143,63726.7,535.3657280125,544.8586051895832
351,2024-07-23,51289,574.9529531249998,16926,49358,68215,63479.57142857143,63983.933333333334,535.2769284589285,547.5482498670832
352,2024-07-24,50331,572.0091260749998,14835,49396,65166,64015.57142857143,63900.23333333333,542.6266444678571,547.9425769241665
353,2024-07-25,50927,638.8833812999999,18979,49404,69906,64665.857142857145,64100.9,557.3428248946428,551.2021572299999
354,2024-07-26,50075,543.1720830249999,13914,49118,63989,65107.28571428572,64123.566666666666,564.0399529017857,551.8246540908332
355,2024-07-27,49669,511.66109606249984,11750,48947,61419,65189.28571428572,64053.96666666667,565.5517891464285,551.1191644691665
356,2024-07-28,48378,495.3288989249999,10928,48210,59306,64435.857142857145,63989.53333333333,557.431129980357,547.4999289520832
357,2024-07-29,49780,548.0219375874998,13870,49338,63650,64521.57142857143,64005.03333333333,554.8613537285713,548.5408645770832
358,2024-07-30,50791,533.3546731499998,14036,49242,64827,64037.57142857143,64038.36666666667,548.9187423035713,548.1310893520832
359,2024-07-31,50342,583.9395628124998,16904,49793,67246,64334.71428571428,64231.1,550.6230904089285,548.3330967024998
360,2024-08-01,51828,683.7258799874998,19858,49612,71686,64589.0,64505.13333333333,557.0291616499999,553.0089361649999
361,2024-08-02,49928,548.2707318749998,14603,49106,64531,64666.42857142857,64501.23333333333,557.7575400571428,552.6809245654165
362,2024-08-03,49632,520.8716136124998,12519,49156,62151,64771.0,64250.7,559.0733282785712,549.9853535404164
