validator,validator_name,date,votes
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-10-28,-2057.2699000000016
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-10-29,15709.941199999997
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-10-30,-114.3724
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-10-31,36655.7852
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-01,-57413.2227
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-02,-288.2683
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-03,-11480.038
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-04,39.11119999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-05,35488.779
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-06,10887.0385
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-07,15892.9096
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-08,46.6022
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-09,-10170.658599999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-10,738.6273000000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-11,9712.528999999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-12,-4856.4904
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-13,34976.0895
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-14,146956.6823
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-15,277.6574
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-16,-6277.2769
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-18,-10685.0965
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-19,509.1579368460719
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-20,9605.6302
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-21,1429.8708
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-23,100.3134
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-24,-221.68180000000007
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-25,20157.8862
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-26,-1353.219
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-27,-2271.413
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-28,-202.2308
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-29,264.9562
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-11-30,10632.6417
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-02,-19888.5602
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-03,-10570.236893860952
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-04,-325.9224999999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-05,108.51169999999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-06,90.0406
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-07,34439.5403
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-08,-17782.8302
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-09,6911.629
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-10,-2065.7911999999997
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-11,-4200.8342
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-12,-4458.5164
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-13,-12673.3433
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-14,4284.6112
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-16,171.31029999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-17,116.8271
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-18,1245.9753999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-19,-28402.1967
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-20,-43815.3672
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-21,-9884.715400000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-23,4105.9375
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-24,-1294.955
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-25,-978.6450061390492
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-26,-3719.5358
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-27,499.8506
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-28,-9839.3984
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-29,3011.2045
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-30,164.26570000000004
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2019-12-31,5.5071
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-01,-220.1398
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-02,11.0058
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-03,-42692.8797
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-04,162.0577
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-05,-1514.6642
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-06,212.76279999999997
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-08,-676.8571
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-09,-33195.7485
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-10,-62436.4477
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-12,-129.8177
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-13,231.167
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-14,-5634.1934
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-15,2.77
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-16,2.7680000000000002
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-17,36.4688
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-18,13.6506
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-19,2.7597
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-20,2.7568
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-21,208.22029999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-22,930.4738
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-23,2.7393
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-24,2.7364
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-25,64.6658
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-26,-147.2738
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-27,341.4625
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-28,-1632.2648000000002
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-29,28.7125
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-30,-3100.9441000000006
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-01-31,-433.9149
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-01,-1314.1372
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-02,617.6976
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-03,-2333.0342914861158
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-04,-18057.312900000004
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-05,81.31629999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-06,-7497.2931
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-07,-885.4616
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-08,70.0599
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-09,-817.1316453599563
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-10,-7897.565100000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-11,2.7007
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-12,-739.1795000000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-13,-0.18592744012773643
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-14,109.3748
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-15,43.6636
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-16,-4979.7516000000005
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-17,5.416
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-18,92.062
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-19,1678.1832
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-21,73.3599
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-22,-1819.9458
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-24,252.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-25,-282396.1473
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-26,5.3383
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-27,2.6594
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-28,80.1976
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-02-29,14397.15705838931
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-01,102.8297
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-03,87.5754
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-04,11.2078
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-07,-966.1452999999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-08,91.01716835541411
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-10,43.26370000000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-11,-561.8182
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-12,-44.325599999999994
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-13,65.0262
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-14,209.5681
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-15,1894.2928590966728
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-16,-1227.379495543448
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-17,-721.3346
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-19,5.5194
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-20,0.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-21,10.5582
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-22,5.5447
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-25,147.55689078434483
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-26,-113.4328
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-03-30,369.44832049154326
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-01,148.0432
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-02,-9086.529
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-03,-13187.967401573836
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-04,-200.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-05,83.5785
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-07,27.1548
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-12,-517.5265999999999
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-13,199.84789999999998
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-15,-70307.9764
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-17,-1667.3862
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-20,-30045.0282
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-21,37.7341
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-23,30000.0
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-24,-262.2511
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-25,1.2225
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-26,-3781.7140000000004
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-27,23.4924
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-28,39902.0886
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-04-30,288.164
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-01,1121.1191
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-02,1013.6260000000001
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-03,-457.26890000000003
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-04,1.2853
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-05,-10710.4886
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-06,1.2922
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-08,-3188.4864000000002
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-09,57.4217
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-10,2.8061
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-12,2.8089
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-14,32.7329
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-15,999715.8859
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-16,31.393700000000003
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-17,20.6881
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-18,32864.7282
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-19,15067.5892
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-21,1207.2452
hxfa6714e4ec784ae2176c416c46dc2c98b6ec9074,Piconbello { You Pick We Build },2020-05-22,18.5406
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-26,346509.47919999994
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-27,204438.78679999997
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-28,28074.586099999986
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-29,148046.39559999993
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-30,342682.01959999994
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-08-31,-281.5921999999634
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-01,63582.54529999999
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-02,215484.3444
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-03,201316.99320000003
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-04,51225.6064
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-05,9591.879699999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-06,63860.80279999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-07,1976.2211000000011
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-08,24435.164999999997
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-09,9327.812599999997
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-10,-71470.0081
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-11,33796.4748
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-12,12551.1367
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-13,75688.42359999997
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-14,-69798.27330000002
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-15,23742.4591
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-16,87971.57940000002
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-17,8222.035300000001
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-18,15239.945499999996
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-19,18156.7649
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-20,-44133.8829
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-21,-5571.6056
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-22,53571.293399999995
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-23,-54001.7823
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-24,11237.2959
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-25,4373.6352
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-26,-793.7449000000001
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-27,-7296.327499999992
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-28,11568.5849
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-29,24377.228199999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-09-30,21419.816
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-01,-10631.270599999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-02,565.4589000000002
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-03,3165.9864
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-04,16751.2553
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-05,43478.9639
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-06,-100261.3824
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-07,3911.1799
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-08,-39311.04060000001
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-09,11174.7146
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-10,-8621.0689
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-11,-15971.190899999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-12,96805.7049
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-13,3946.331499999999
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-14,32197.3271
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-15,-128014.62909999999
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-16,154007.36669999998
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-17,-2879.1529
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-18,6237.4239
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-19,-60644.5941
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-20,3024.3154000000004
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-21,2835.5504
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-22,-4674.274
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-23,137728.8443
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-24,2943.6
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-25,163342.5245
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-26,534.3758999999993
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-27,-61349.1316
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-28,126831.4649
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-29,-207619.04039999997
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-30,326734.4627
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-10-31,-76898.1636
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-11-01,13411.7758
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-11-02,11411.213
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,2019-11-03,15185.897500000003
