address,date,rewards,name,alpha-3,city,logo,country,sub-region
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-19,223.46669385102467,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-21,184.95313465058112,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-22,91.70398506270683,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-25,190.67363823768812,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-26,395.0958305071548,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-04-28,376.53745498101114,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-02,563.1084953542008,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-03,568.3983995454226,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-08,787.2434011623683,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-09,1178.1076285101637,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-10,603.4686080024865,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-11,403.80483792389253,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-16,1059.5865507262324,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-17,282.17525833774914,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-20,377.08727613583693,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-21,993.0015928079533,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,2020-05-22,466.70375338111546,RHYTHM (Australia),AUS,Brisbane,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/RHYTHM%20(Australia).png,Australia,Australia and New Zealand
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-02,505.4882536665649,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-05,406.036235500575,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-08,504.15258490181776,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-09,491.5670109196256,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-10,653.5728626246469,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-12,610.7690225287713,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-16,2027.6380150482648,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-19,1782.0560210194412,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-22,1688.479470503292,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,2020-05-23,650.5476409739565,ICON Oasis,USA,San Diego,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Oasis.jpg,United States of America,Northern America
hx34f817bad3d0554da6c6642b06056bda32b06396,2020-05-08,30.573995249978527,GagarinCrypto,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/GagarinCrypto.png,Russian Federation,Eastern Europe
hx34f817bad3d0554da6c6642b06056bda32b06396,2020-05-11,27.348664818429967,GagarinCrypto,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/GagarinCrypto.png,Russian Federation,Eastern Europe
hx34f817bad3d0554da6c6642b06056bda32b06396,2020-05-20,27.503629654677127,GagarinCrypto,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/GagarinCrypto.png,Russian Federation,Eastern Europe
hx34f817bad3d0554da6c6642b06056bda32b06396,2020-05-21,55.09156833628229,GagarinCrypto,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/GagarinCrypto.png,Russian Federation,Eastern Europe
hx34f817bad3d0554da6c6642b06056bda32b06396,2020-05-22,53.86407884238609,GagarinCrypto,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/GagarinCrypto.png,Russian Federation,Eastern Europe
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,2020-05-20,6944.846851839879,Staked,USA,Boston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Staked.png,United States of America,Northern America
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,2020-05-21,1232.0305364929009,Staked,USA,Boston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Staked.png,United States of America,Northern America
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,2020-05-22,16856.913334769517,Staked,USA,Boston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Staked.png,United States of America,Northern America
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,2020-05-23,11200.968217194126,Staked,USA,Boston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Staked.png,United States of America,Northern America
hx800853ad662997466bd41653329ba97a2ed1f838,2020-05-22,0.0,ICON Econ,USA,San Francisco,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Econ.png,United States of America,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-01,116.86726886194714,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-03,118.19638714526053,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-04,59.016936301927835,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-07,59.41635549254836,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-08,58.949337114512744,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-10,58.912848302142514,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-11,58.94496458951247,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-12,58.74336933424417,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-16,59.484770323361126,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-18,58.96289935382253,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-21,116.85986161168216,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-24,58.12445949548814,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-02-28,62.000572722324634,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-01,63.082333318564594,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-03,58.09548416176437,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-12,58.4970934847244,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-13,59.88144987665514,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-16,116.0369188005121,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-20,58.14765734955616,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-23,174.77841626003342,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-03-30,57.92274215548946,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-04,57.9511188830138,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-07,57.55433462023159,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-08,57.51451933323085,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-09,57.7516266836122,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-13,115.41739211286023,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-14,55.38153883080593,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-15,54.573134957334126,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-19,105.43030216825395,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-20,51.87597271539881,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-23,51.50757404831892,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-04-27,51.76136945708449,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-05-04,46.30092770835097,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-05-13,46.56328112589628,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-05-18,46.49956281686663,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-05-19,46.76973350208691,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hx6deee24065b8fa75298b0a22c5a221e2587ba09d,2020-05-22,45.72755661542978,Sunrise,CAN,Vancouver,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Sunrise.png,Canada,Northern America
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-04,54.64902451546244,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-05,27.518448226277826,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-06,113.53243807946225,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-07,57.98067078707516,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-08,96.02657632363066,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-09,100.95102613375559,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-10,134.93396167681757,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-11,67.23716594725748,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-13,166.5536557069289,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-14,65.78257898058816,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-15,167.73793269942036,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-16,360.4648730717375,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-17,55.404853172679516,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-18,110.8691823261199,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-19,221.16285242031097,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-20,109.82937389402512,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-21,54.08825679354527,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-22,54.015610067779825,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-23,107.18436826760549,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-24,53.089088212319645,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-25,205.5124297705487,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-26,289.9678864386576,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-27,189.0906416084608,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-28,47.11613092213485,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-29,47.309586331012206,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-04-30,47.04693253331071,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-01,47.39225624431353,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-02,253.95431617082977,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-03,106.46923045399193,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-04,105.9568564258043,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-05,106.09590606740622,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-06,106.06990135112827,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-07,105.76650855674276,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-08,52.48875476885974,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-09,53.51579734067382,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-10,476.9301032399886,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-11,480.5379764456667,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-13,362.79428835500715,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-14,129.9854482711748,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-15,0.0,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-16,120.84414622673785,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
hxd243919468353a59250114d3ea891de8486f37c0,2020-05-17,146.9185447909494,Iconserve,NLD,Amsterdam,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Iconserve.png,Netherlands,Western Europe
